Tensao [V];Corrente [A]
-5;-2,010261E-09
-4,95;-2,001273E-09
-4,9;-1,968982E-09
-4,85;-1,947927E-09
-4,8;-1,930712E-09
-4,75;-1,91731E-09
-4,7;-1,906619E-09
-4,65;-1,891706E-09
-4,6;-1,87774E-09
-4,55;-1,864692E-09
-4,5;-1,854389E-09
-4,45;-1,841643E-09
-4,4;-1,825984E-09
-4,35;-1,813385E-09
-4,3;-1,804433E-09
-4,25;-1,794224E-09
-4,2;-1,782223E-09
-4,15;-1,770112E-09
-4,1;-1,760669E-09
-4,05;-1,746677E-09
-4;-1,734016E-09
-3,95;-1,72628E-09
-3,9;-1,71484E-09
-3,85;-1,704836E-09
-3,8;-1,693074E-09
-3,75;-1,680498E-09
-3,7;-1,669848E-09
-3,65;-1,659584E-09
-3,6;-1,649972E-09
-3,55;-1,637104E-09
-3,5;-1,626456E-09
-3,45;-1,614631E-09
-3,4;-1,603013E-09
-3,35;-1,591037E-09
-3,3;-1,584279E-09
-3,25;-1,569515E-09
-3,2;-1,557187E-09
-3,15;-1,540328E-09
-3,1;-1,530519E-09
-3,05;-1,517464E-09
-3;-1,500877E-09
-2,95;-1,487504E-09
-2,9;-1,476387E-09
-2,85;-1,460954E-09
-2,8;-1,446466E-09
-2,75;-1,42916E-09
-2,7;-1,411648E-09
-2,65;-1,396396E-09
-2,6;-1,380599E-09
-2,55;-1,361212E-09
-2,5;-1,346076E-09
-2,45;-1,328349E-09
-2,4;-1,311694E-09
-2,35;-1,291382E-09
-2,3;-1,272695E-09
-2,25;-1,253476E-09
-2,2;-1,233453E-09
-2,15;-1,213936E-09
-2,1;-1,194513E-09
-2,05;-1,17445E-09
-2;-1,153224E-09
-1,95;-1,130402E-09
-1,9;-1,1055E-09
-1,85;-1,078775E-09
-1,8;-1,051864E-09
-1,75;-1,020552E-09
-1,7;-9,856775E-10
-1,65;-9,430935E-10
-1,6;-8,913458E-10
-1,55;-8,249564E-10
-1,5;-7,400994E-10
-1,45;-6,247021E-10
-1,4;-4,689966E-10
-1,35;-2,596256E-10
-1,3;1,316805E-11
-1,25;3,650642E-10
-1,2;8,196936E-10
-1,15;1,40975E-09
-1,1;2,441744E-09
-1,05;3,218763E-09
-1;4,601131E-09
-0,95;6,54166E-09
-0,9;9,264119E-09
-0,85;1,309051E-08
-0,8;1,847324E-08
-0,75;2,974197E-08
-0,7;4,155971E-08
-0,65;5,755479E-08
-0,6;7,913617E-08
-0,55;1,081575E-07
-0,5;1,461249E-07
-0,45;1,947103E-07
-0,4;2,533426E-07
-0,35;3,186519E-07
-0,3;3,858873E-07
-0,25;4,542334E-07
-0,2;5,229331E-07
-0,15;5,921995E-07
-0,1;6,623094E-07
-0,05;7,331159E-07
0;8,051759E-07
0,05;8,781737E-07
0,1;9,518687E-07
0,15;1,026605E-06
0,2;1,102568E-06
0,25;1,179388E-06
0,3;1,257446E-06
0,35;1,336191E-06
0,4;1,416173E-06
0,45;1,497032E-06
0,5;1,579269E-06
0,55;1,662777E-06
0,6;1,74682E-06
0,65;1,831975E-06
0,7;1,917553E-06
0,75;2,003791E-06
0,8;2,090534E-06
0,85;2,177179E-06
0,9;2,263522E-06
0,95;2,349489E-06
1;2,434325E-06
1,05;2,518879E-06
1,1;2,601749E-06
1,15;2,683128E-06
1,2;2,762851E-06
1,25;2,841047E-06
1,3;2,917875E-06
1,35;2,992457E-06
1,4;3,065235E-06
1,45;3,13686E-06
1,5;3,206102E-06
1,55;3,274233E-06
1,6;3,340051E-06
1,65;3,404213E-06
1,7;3,466963E-06
1,75;3,52749E-06
1,8;3,586656E-06
1,85;3,643765E-06
1,9;3,699316E-06
1,95;3,752533E-06
2;3,804164E-06
2,05;3,853825E-06
2,1;3,901951E-06
2,15;3,948617E-06
2,2;3,992934E-06
2,25;4,036327E-06
2,3;4,078261E-06
2,35;4,119145E-06
2,4;4,158062E-06
2,45;4,196202E-06
2,5;4,233109E-06
2,55;4,268668E-06
2,6;4,303653E-06
2,65;4,337106E-06
2,7;4,369851E-06
2,75;4,401808E-06
2,8;4,432638E-06
2,85;4,463079E-06
2,9;4,491862E-06
2,95;4,520461E-06
3;4,547906E-06
3,05;4,574457E-06
3,1;4,600423E-06
3,15;4,625346E-06
3,2;4,64982E-06
3,25;4,673523E-06
3,3;4,696662E-06
3,35;4,71881E-06
3,4;4,741077E-06
3,45;4,76199E-06
3,5;4,783037E-06
3,55;4,80345E-06
3,6;4,823222E-06
3,65;4,843005E-06
3,7;4,861573E-06
3,75;4,881105E-06
3,8;4,898942E-06
3,85;4,91719E-06
3,9;4,935038E-06
3,95;4,952201E-06
4;4,96953E-06
4,05;4,986321E-06
4,1;5,002903E-06
4,15;5,019093E-06
4,2;5,036214E-06
4,25;5,050532E-06
4,3;5,063736E-06
4,35;5,084521E-06
4,4;5,092068E-06
4,45;5,11273E-06
4,5;5,122205E-06
4,55;5,14021E-06
4,6;5,150703E-06
4,65;5,165886E-06
4,7;5,178213E-06
4,75;5,192289E-06
4,8;5,203373E-06
4,85;5,218089E-06
4,9;5,228687E-06
4,95;5,242613E-06
5;5,252995E-06
