Tensao [V];Corrente [A]
-5;-2,039187E-09
-4,95;-2,009685E-09
-4,9;-1,997857E-09
-4,85;-1,969813E-09
-4,8;-1,942226E-09
-4,75;-1,931596E-09
-4,7;-1,920633E-09
-4,65;-1,903599E-09
-4,6;-1,890368E-09
-4,55;-1,876546E-09
-4,5;-1,86449E-09
-4,45;-1,857344E-09
-4,4;-1,837498E-09
-4,35;-1,82955E-09
-4,3;-1,817523E-09
-4,25;-1,80837E-09
-4,2;-1,796419E-09
-4,15;-1,783421E-09
-4,1;-1,7737E-09
-4,05;-1,762912E-09
-4;-1,750848E-09
-3,95;-1,737027E-09
-3,9;-1,723106E-09
-3,85;-1,71758E-09
-3,8;-1,706353E-09
-3,75;-1,692346E-09
-3,7;-1,684795E-09
-3,65;-1,674567E-09
-3,6;-1,66344E-09
-3,55;-1,648376E-09
-3,5;-1,636884E-09
-3,45;-1,625242E-09
-3,4;-1,616757E-09
-3,35;-1,600488E-09
-3,3;-1,58888E-09
-3,25;-1,578766E-09
-3,2;-1,569949E-09
-3,15;-1,550579E-09
-3,1;-1,539365E-09
-3,05;-1,528203E-09
-3;-1,514506E-09
-2,95;-1,503568E-09
-2,9;-1,48373E-09
-2,85;-1,472304E-09
-2,8;-1,460233E-09
-2,75;-1,442063E-09
-2,7;-1,428836E-09
-2,65;-1,408024E-09
-2,6;-1,393715E-09
-2,55;-1,376722E-09
-2,5;-1,359151E-09
-2,45;-1,343998E-09
-2,4;-1,320463E-09
-2,35;-1,30312E-09
-2,3;-1,283944E-09
-2,25;-1,264465E-09
-2,2;-1,246516E-09
-2,15;-1,225479E-09
-2,1;-1,205081E-09
-2,05;-1,180346E-09
-2;-1,160834E-09
-1,95;-1,136608E-09
-1,9;-1,114741E-09
-1,85;-1,089615E-09
-1,8;-1,060384E-09
-1,75;-1,031724E-09
-1,7;-9,901341E-10
-1,65;-9,50387E-10
-1,6;-9,015264E-10
-1,55;-8,339467E-10
-1,5;-7,469911E-10
-1,45;-6,299824E-10
-1,4;-4,738721E-10
-1,35;-2,675067E-10
-1,3;6,021051E-12
-1,25;3,583615E-10
-1,2;8,140679E-10
-1,15;1,400306E-09
-1,1;2,435046E-09
-1,05;3,211493E-09
-1;4,590715E-09
-0,95;6,532314E-09
-0,9;9,257176E-09
-0,85;1,308458E-08
-0,8;1,846461E-08
-0,75;2,973527E-08
-0,7;4,156318E-08
-0,65;5,753664E-08
-0,6;7,912455E-08
-0,55;1,081207E-07
-0,5;1,461205E-07
-0,45;1,946619E-07
-0,4;2,533269E-07
-0,35;3,18624E-07
-0,3;3,858746E-07
-0,25;4,542194E-07
-0,2;5,228665E-07
-0,15;5,922117E-07
-0,1;6,622492E-07
-0,05;7,330572E-07
0;8,051788E-07
0,05;8,781482E-07
0,1;9,518033E-07
0,15;1,026591E-06
0,2;1,102385E-06
0,25;1,17924E-06
0,3;1,257335E-06
0,35;1,336167E-06
0,4;1,416034E-06
0,45;1,497052E-06
0,5;1,57915E-06
0,55;1,662631E-06
0,6;1,746762E-06
0,65;1,831827E-06
0,7;1,91748E-06
0,75;2,003711E-06
0,8;2,090413E-06
0,85;2,177066E-06
0,9;2,263422E-06
0,95;2,349223E-06
1;2,4342E-06
1,05;2,518677E-06
1,1;2,601647E-06
1,15;2,682938E-06
1,2;2,762876E-06
1,25;2,841083E-06
1,3;2,917909E-06
1,35;2,992218E-06
1,4;3,065346E-06
1,45;3,136192E-06
1,5;3,205875E-06
1,55;3,27369E-06
1,6;3,339823E-06
1,65;3,404113E-06
1,7;3,466536E-06
1,75;3,527302E-06
1,8;3,585951E-06
1,85;3,643825E-06
1,9;3,698725E-06
1,95;3,751967E-06
2;3,80396E-06
2,05;3,85353E-06
2,1;3,901586E-06
2,15;3,947988E-06
2,2;3,992654E-06
2,25;4,036008E-06
2,3;4,077797E-06
2,35;4,118505E-06
2,4;4,157721E-06
2,45;4,195886E-06
2,5;4,232606E-06
2,55;4,268285E-06
2,6;4,303203E-06
2,65;4,336688E-06
2,7;4,369386E-06
2,75;4,401228E-06
2,8;4,432182E-06
2,85;4,462463E-06
2,9;4,491382E-06
2,95;4,519854E-06
3;4,54724E-06
3,05;4,574256E-06
3,1;4,599821E-06
3,15;4,625304E-06
3,2;4,649731E-06
3,25;4,673051E-06
3,3;4,696196E-06
3,35;4,718557E-06
3,4;4,740422E-06
3,45;4,76161E-06
3,5;4,782636E-06
3,55;4,802971E-06
3,6;4,822942E-06
3,65;4,842573E-06
3,7;4,861306E-06
3,75;4,880664E-06
3,8;4,898427E-06
3,85;4,916921E-06
3,9;4,934571E-06
3,95;4,952136E-06
4;4,968976E-06
4,05;4,98604E-06
4,1;5,002686E-06
4,15;5,018222E-06
4,2;5,034581E-06
4,25;5,049836E-06
4,3;5,065562E-06
4,35;5,080493E-06
4,4;5,094871E-06
4,45;5,109795E-06
4,5;5,123796E-06
4,55;5,137799E-06
4,6;5,151249E-06
4,65;5,164979E-06
4,7;5,178116E-06
4,75;5,191108E-06
4,8;5,204159E-06
4,85;5,216305E-06
4,9;5,229283E-06
4,95;5,241242E-06
5;5,253655E-06
