Tensao [V];Corrente [A]
-5;-2,027355E-09
-4,95;-1,992546E-09
-4,9;-1,968905E-09
-4,85;-1,95278E-09
-4,8;-1,939165E-09
-4,75;-1,922864E-09
-4,7;-1,908139E-09
-4,65;-1,89602E-09
-4,6;-1,883691E-09
-4,55;-1,870189E-09
-4,5;-1,856218E-09
-4,45;-1,845456E-09
-4,4;-1,832207E-09
-4,35;-1,820388E-09
-4,3;-1,808333E-09
-4,25;-1,798703E-09
-4,2;-1,786927E-09
-4,15;-1,776465E-09
-4,1;-1,763913E-09
-4,05;-1,753323E-09
-4;-1,743086E-09
-3,95;-1,731839E-09
-3,9;-1,720189E-09
-3,85;-1,707772E-09
-3,8;-1,698634E-09
-3,75;-1,689294E-09
-3,7;-1,675821E-09
-3,65;-1,665435E-09
-3,6;-1,658131E-09
-3,55;-1,644113E-09
-3,5;-1,631874E-09
-3,45;-1,624394E-09
-3,4;-1,610943E-09
-3,35;-1,597312E-09
-3,3;-1,584006E-09
-3,25;-1,571829E-09
-3,2;-1,560519E-09
-3,15;-1,549747E-09
-3,1;-1,533718E-09
-3,05;-1,520318E-09
-3;-1,507892E-09
-2,95;-1,493372E-09
-2,9;-1,480416E-09
-2,85;-1,464436E-09
-2,8;-1,452011E-09
-2,75;-1,442159E-09
-2,7;-1,423118E-09
-2,65;-1,407035E-09
-2,6;-1,389202E-09
-2,55;-1,371463E-09
-2,5;-1,350129E-09
-2,45;-1,332037E-09
-2,4;-1,314089E-09
-2,35;-1,298028E-09
-2,3;-1,278769E-09
-2,25;-1,2588E-09
-2,2;-1,241157E-09
-2,15;-1,224409E-09
-2,1;-1,200865E-09
-2,05;-1,178189E-09
-2;-1,157175E-09
-1,95;-1,135395E-09
-1,9;-1,109362E-09
-1,85;-1,082643E-09
-1,8;-1,055866E-09
-1,75;-1,027211E-09
-1,7;-9,915803E-10
-1,65;-9,490184E-10
-1,6;-8,975068E-10
-1,55;-8,318897E-10
-1,5;-7,438556E-10
-1,45;-6,247665E-10
-1,4;-4,690953E-10
-1,35;-2,63545E-10
-1,3;9,22735E-12
-1,25;3,63204E-10
-1,2;8,16534E-10
-1,15;1,404684E-09
-1,1;2,339813E-09
-1,05;3,204527E-09
-1;4,594179E-09
-0,95;6,538234E-09
-0,9;9,260119E-09
-0,85;1,308994E-08
-0,8;1,846877E-08
-0,75;2,977338E-08
-0,7;4,157728E-08
-0,65;5,756697E-08
-0,6;7,913802E-08
-0,55;1,081237E-07
-0,5;1,461614E-07
-0,45;1,946768E-07
-0,4;2,533323E-07
-0,35;3,186632E-07
-0,3;3,85889E-07
-0,25;4,5423E-07
-0,2;5,229467E-07
-0,15;5,922577E-07
-0,1;6,623384E-07
-0,05;7,331275E-07
0;8,052139E-07
0,05;8,782205E-07
0,1;9,518849E-07
0,15;1,02664E-06
0,2;1,102532E-06
0,25;1,179327E-06
0,3;1,257507E-06
0,35;1,336248E-06
0,4;1,416238E-06
0,45;1,497123E-06
0,5;1,579262E-06
0,55;1,662845E-06
0,6;1,746931E-06
0,65;1,831962E-06
0,7;1,917677E-06
0,75;2,003886E-06
0,8;2,090598E-06
0,85;2,177177E-06
0,9;2,263596E-06
0,95;2,349363E-06
1;2,434678E-06
1,05;2,518827E-06
1,1;2,601834E-06
1,15;2,683392E-06
1,2;2,763264E-06
1,25;2,841282E-06
1,3;2,917985E-06
1,35;2,992431E-06
1,4;3,065712E-06
1,45;3,136736E-06
1,5;3,206306E-06
1,55;3,273778E-06
1,6;3,340538E-06
1,65;3,404377E-06
1,7;3,467178E-06
1,75;3,527592E-06
1,8;3,58677E-06
1,85;3,644089E-06
1,9;3,699402E-06
1,95;3,752682E-06
2;3,804464E-06
2,05;3,854146E-06
2,1;3,902242E-06
2,15;3,948678E-06
2,2;3,993035E-06
2,25;4,037029E-06
2,3;4,078214E-06
2,35;4,119322E-06
2,4;4,158036E-06
2,45;4,19631E-06
2,5;4,233093E-06
2,55;4,268714E-06
2,6;4,303743E-06
2,65;4,337028E-06
2,7;4,370053E-06
2,75;4,401417E-06
2,8;4,433062E-06
2,85;4,4627E-06
2,9;4,492137E-06
2,95;4,520398E-06
3;4,547692E-06
3,05;4,574497E-06
3,1;4,600449E-06
3,15;4,625446E-06
3,2;4,649996E-06
3,25;4,673312E-06
3,3;4,696572E-06
3,35;4,719021E-06
3,4;4,74101E-06
3,45;4,762375E-06
3,5;4,783051E-06
3,55;4,803449E-06
3,6;4,823169E-06
3,65;4,84293E-06
3,7;4,861671E-06
3,75;4,880638E-06
3,8;4,899084E-06
3,85;4,917008E-06
3,9;4,93485E-06
3,95;4,952516E-06
4;4,969175E-06
4,05;4,98707E-06
4,1;5,002329E-06
4,15;5,018986E-06
4,2;5,034694E-06
4,25;5,051043E-06
4,3;5,065547E-06
4,35;5,081145E-06
4,4;5,095586E-06
4,45;5,110071E-06
4,5;5,124152E-06
4,55;5,137877E-06
4,6;5,151952E-06
4,65;5,164859E-06
4,7;5,178853E-06
4,75;5,191236E-06
4,8;5,204361E-06
4,85;5,216746E-06
4,9;5,229198E-06
4,95;5,24161E-06
5;5,253393E-06
