Tensao [V];Corrente [A]
-5;-2,016146E-09
-4,95;-1,98211E-09
-4,9;-1,95099E-09
-4,85;-1,928055E-09
-4,8;-1,912376E-09
-4,75;-1,89979E-09
-4,7;-1,892008E-09
-4,65;-1,874953E-09
-4,6;-1,862508E-09
-4,55;-1,852025E-09
-4,5;-1,841916E-09
-4,45;-1,830635E-09
-4,4;-1,816253E-09
-4,35;-1,808715E-09
-4,3;-1,799341E-09
-4,25;-1,789415E-09
-4,2;-1,779613E-09
-4,15;-1,766853E-09
-4,1;-1,755144E-09
-4,05;-1,74379E-09
-4;-1,732201E-09
-3,95;-1,719926E-09
-3,9;-1,707837E-09
-3,85;-1,701446E-09
-3,8;-1,691082E-09
-3,75;-1,677166E-09
-3,7;-1,665723E-09
-3,65;-1,654761E-09
-3,6;-1,640509E-09
-3,55;-1,628592E-09
-3,5;-1,617642E-09
-3,45;-1,60535E-09
-3,4;-1,592157E-09
-3,35;-1,578536E-09
-3,3;-1,570349E-09
-3,25;-1,558238E-09
-3,2;-1,546112E-09
-3,15;-1,530301E-09
-3,1;-1,520406E-09
-3,05;-1,506831E-09
-3;-1,493332E-09
-2,95;-1,476749E-09
-2,9;-1,464192E-09
-2,85;-1,453373E-09
-2,8;-1,433256E-09
-2,75;-1,418731E-09
-2,7;-1,402216E-09
-2,65;-1,38678E-09
-2,6;-1,369109E-09
-2,55;-1,349937E-09
-2,5;-1,334743E-09
-2,45;-1,317802E-09
-2,4;-1,29768E-09
-2,35;-1,286674E-09
-2,3;-1,275657E-09
-2,25;-1,257933E-09
-2,2;-1,237792E-09
-2,15;-1,218786E-09
-2,1;-1,197994E-09
-2,05;-1,175422E-09
-2;-1,153089E-09
-1,95;-1,127979E-09
-1,9;-1,099708E-09
-1,85;-1,067037E-09
-1,8;-1,037979E-09
-1,75;-1,003292E-09
-1,7;-9,715567E-10
-1,65;-9,335115E-10
-1,6;-8,792513E-10
-1,55;-8,147565E-10
-1,5;-7,273149E-10
-1,45;-6,134657E-10
-1,4;-4,551641E-10
-1,35;-2,493036E-10
-1,3;2,305697E-11
-1,25;3,746018E-10
-1,2;8,319865E-10
-1,15;1,421219E-09
-1,1;2,506466E-09
-1,05;3,238698E-09
-1;4,607981E-09
-0,95;6,546175E-09
-0,9;9,277355E-09
-0,85;1,311576E-08
-0,8;1,849257E-08
-0,75;2,975306E-08
-0,7;4,15854E-08
-0,65;5,76595E-08
-0,6;7,920609E-08
-0,55;1,082036E-07
-0,5;1,462295E-07
-0,45;1,948705E-07
-0,4;2,534901E-07
-0,35;3,187699E-07
-0,3;3,860864E-07
-0,25;4,543718E-07
-0,2;5,23078E-07
-0,15;5,924334E-07
-0,1;6,625282E-07
-0,05;7,333168E-07
0;8,054008E-07
0,05;8,783315E-07
0,1;9,52024E-07
0,15;1,026831E-06
0,2;1,102681E-06
0,25;1,179457E-06
0,3;1,257506E-06
0,35;1,336309E-06
0,4;1,416263E-06
0,45;1,497201E-06
0,5;1,579218E-06
0,55;1,662787E-06
0,6;1,746965E-06
0,65;1,83198E-06
0,7;1,91761E-06
0,75;2,003821E-06
0,8;2,090606E-06
0,85;2,177094E-06
0,9;2,263576E-06
0,95;2,349177E-06
1;2,434218E-06
1,05;2,518794E-06
1,1;2,601589E-06
1,15;2,682817E-06
1,2;2,762993E-06
1,25;2,841326E-06
1,3;2,917864E-06
1,35;2,992219E-06
1,4;3,065338E-06
1,45;3,13655E-06
1,5;3,205829E-06
1,55;3,273668E-06
1,6;3,339865E-06
1,65;3,404218E-06
1,7;3,466553E-06
1,75;3,527245E-06
1,8;3,586397E-06
1,85;3,643857E-06
1,9;3,698956E-06
1,95;3,752502E-06
2;3,804003E-06
2,05;3,853689E-06
2,1;3,90197E-06
2,15;3,948371E-06
2,2;3,992991E-06
2,25;4,036227E-06
2,3;4,078264E-06
2,35;4,118901E-06
2,4;4,158014E-06
2,45;4,195903E-06
2,5;4,232887E-06
2,55;4,268596E-06
2,6;4,303272E-06
2,65;4,336982E-06
2,7;4,370085E-06
2,75;4,401776E-06
2,8;4,432643E-06
2,85;4,462985E-06
2,9;4,492045E-06
2,95;4,520169E-06
3;4,547433E-06
3,05;4,574225E-06
3,1;4,600357E-06
3,15;4,625403E-06
3,2;4,64965E-06
3,25;4,67342E-06
3,3;4,6964E-06
3,35;4,719016E-06
3,4;4,740807E-06
3,45;4,762205E-06
3,5;4,783108E-06
3,55;4,803708E-06
3,6;4,823389E-06
3,65;4,842986E-06
3,7;4,862129E-06
3,75;4,880661E-06
3,8;4,899215E-06
3,85;4,917254E-06
3,9;4,935006E-06
3,95;4,952395E-06
4;4,969511E-06
4,05;4,986323E-06
4,1;5,002984E-06
4,15;5,019206E-06
4,2;5,034991E-06
4,25;5,050764E-06
4,3;5,065808E-06
4,35;5,080916E-06
4,4;5,095884E-06
4,45;5,110001E-06
4,5;5,124143E-06
4,55;5,137983E-06
4,6;5,151835E-06
4,65;5,165266E-06
4,7;5,178355E-06
4,75;5,191338E-06
4,8;5,204103E-06
4,85;5,216768E-06
4,9;5,229166E-06
4,95;5,24182E-06
5;5,254059E-06
