Tensao [V];Corrente [A]
-5;-9,283854E-10
-4,95;-8,899501E-10
-4,9;-8,642238E-10
-4,85;-8,456522E-10
-4,8;-8,320525E-10
-4,75;-8,179379E-10
-4,7;-8,029082E-10
-4,65;-7,903798E-10
-4,6;-7,81E-10
-4,55;-7,697786E-10
-4,5;-7,568854E-10
-4,45;-7,450607E-10
-4,4;-7,391665E-10
-4,35;-7,292653E-10
-4,3;-7,165781E-10
-4,25;-7,06195E-10
-4,2;-6,980437E-10
-4,15;-6,935797E-10
-4,1;-6,800211E-10
-4,05;-6,684083E-10
-4;-6,607094E-10
-3,95;-6,535515E-10
-3,9;-6,42812E-10
-3,85;-6,307846E-10
-3,8;-6,261526E-10
-3,75;-6,167621E-10
-3,7;-6,056263E-10
-3,65;-5,946489E-10
-3,6;-5,863283E-10
-3,55;-5,800111E-10
-3,5;-5,716764E-10
-3,45;-5,579227E-10
-3,4;-5,483003E-10
-3,35;-5,440011E-10
-3,3;-5,358422E-10
-3,25;-5,239172E-10
-3,2;-5,147841E-10
-3,15;-5,112621E-10
-3,1;-5,01931E-10
-3,05;-4,905311E-10
-3;-4,800121E-10
-2,95;-4,754366E-10
-2,9;-4,665781E-10
-2,85;-4,536068E-10
-2,8;-4,439535E-10
-2,75;-4,383708E-10
-2,7;-4,281315E-10
-2,65;-4,163569E-10
-2,6;-4,078835E-10
-2,55;-3,994439E-10
-2,5;-3,913125E-10
-2,45;-3,789194E-10
-2,4;-3,666386E-10
-2,35;-3,594864E-10
-2,3;-3,524337E-10
-2,25;-3,395692E-10
-2,2;-3,300755E-10
-2,15;-3,217796E-10
-2,1;-3,140544E-10
-2,05;-3,02147E-10
-2;-2,889284E-10
-1,95;-2,809764E-10
-1,9;-2,713156E-10
-1,85;-2,58784E-10
-1,8;-2,454106E-10
-1,75;-2,366042E-10
-1,7;-2,253259E-10
-1,65;-2,142423E-10
-1,6;-1,983882E-10
-1,55;-1,852945E-10
-1,5;-1,751346E-10
-1,45;-1,578959E-10
-1,4;-1,386029E-10
-1,35;-1,18724E-10
-1,3;-9,581456E-11
-1,25;-6,110079E-11
-1,2;-1,1614E-11
-1,15;4,821644E-11
-1,1;1,297442E-10
-1,05;2,489842E-10
-1;4,16765E-10
-0,95;6,445196E-10
-0,9;9,60507E-10
-0,85;1,434958E-09
-0,8;2,529136E-09
-0,75;3,356788E-09
-0,7;5,236632E-09
-0,65;8,378866E-09
-0,6;1,355182E-08
-0,55;2,654713E-08
-0,5;4,24195E-08
-0,45;6,626156E-08
-0,4;9,942861E-08
-0,35;1,420156E-07
-0,3;1,915516E-07
-0,25;2,445331E-07
-0,2;2,981169E-07
-0,15;3,520048E-07
-0,1;4,061155E-07
-0,05;4,603505E-07
0;5,150341E-07
0,05;5,69949E-07
0,1;6,247967E-07
0,15;6,8012E-07
0,2;7,357521E-07
0,25;7,91478E-07
0,3;8,476704E-07
0,35;9,038676E-07
0,4;9,602934E-07
0,45;1,016857E-06
0,5;1,07359E-06
0,55;1,130756E-06
0,6;1,187781E-06
0,65;1,245004E-06
0,7;1,302254E-06
0,75;1,35913E-06
0,8;1,416065E-06
0,85;1,472158E-06
0,9;1,527436E-06
0,95;1,581775E-06
1;1,634983E-06
1,05;1,68698E-06
1,1;1,737127E-06
1,15;1,785724E-06
1,2;1,83255E-06
1,25;1,877568E-06
1,3;1,920849E-06
1,35;1,962092E-06
1,4;2,001461E-06
1,45;2,039157E-06
1,5;2,074879E-06
1,55;2,107449E-06
1,6;2,140659E-06
1,65;2,171538E-06
1,7;2,200549E-06
1,75;2,228181E-06
1,8;2,254659E-06
1,85;2,280098E-06
1,9;2,304519E-06
1,95;2,327713E-06
2;2,35043E-06
2,05;2,372533E-06
2,1;2,39396E-06
2,15;2,414859E-06
2,2;2,434855E-06
2,25;2,454599E-06
2,3;2,473781E-06
2,35;2,492385E-06
2,4;2,510327E-06
2,45;2,527677E-06
2,5;2,54449E-06
2,55;2,5608E-06
2,6;2,576735E-06
2,65;2,592182E-06
2,7;2,606849E-06
2,75;2,621319E-06
2,8;2,635232E-06
2,85;2,649614E-06
2,9;2,663053E-06
2,95;2,675703E-06
3;2,688653E-06
3,05;2,700827E-06
3,1;2,712912E-06
3,15;2,724684E-06
3,2;2,736055E-06
3,25;2,747476E-06
3,3;2,758559E-06
3,35;2,769804E-06
3,4;2,780525E-06
3,45;2,790955E-06
3,5;2,801261E-06
3,55;2,811603E-06
3,6;2,821833E-06
3,65;2,831438E-06
3,7;2,841115E-06
3,75;2,850491E-06
3,8;2,859708E-06
3,85;2,86891E-06
3,9;2,877862E-06
3,95;2,88671E-06
4;2,895312E-06
4,05;2,903612E-06
4,1;2,912201E-06
4,15;2,920489E-06
4,2;2,928435E-06
4,25;2,936359E-06
4,3;2,944521E-06
4,35;2,952356E-06
4,4;2,960231E-06
4,45;2,968128E-06
4,5;2,975501E-06
4,55;2,983234E-06
4,6;2,990884E-06
4,65;2,998594E-06
4,7;3,006015E-06
4,75;3,013612E-06
4,8;3,021083E-06
4,85;3,028508E-06
4,9;3,035716E-06
4,95;3,043113E-06
5;3,05027E-06
