Tensao [V];Corrente [A]
-5;-9,361389E-10
-4,95;-8,924814E-10
-4,9;-8,663916E-10
-4,85;-8,501774E-10
-4,8;-8,361623E-10
-4,75;-8,165871E-10
-4,7;-7,92842E-10
-4,65;-8,11114E-10
-4,6;-7,94372E-10
-4,55;-7,829394E-10
-4,5;-7,648309E-10
-4,45;-7,557935E-10
-4,4;-7,437336E-10
-4,35;-7,323986E-10
-4,3;-7,199963E-10
-4,25;-7,119081E-10
-4,2;-7,01582E-10
-4,15;-6,723381E-10
-4,1;-6,940142E-10
-4,05;-6,792474E-10
-4;-6,700163E-10
-3,95;-6,570389E-10
-3,9;-6,456541E-10
-3,85;-6,364232E-10
-3,8;-6,276591E-10
-3,75;-6,217669E-10
-3,7;-6,100188E-10
-3,65;-6,011299E-10
-3,6;-5,908508E-10
-3,55;-5,836502E-10
-3,5;-5,740247E-10
-3,45;-5,64977E-10
-3,4;-5,574992E-10
-3,35;-5,499622E-10
-3,3;-5,400699E-10
-3,25;-5,285256E-10
-3,2;-5,185302E-10
-3,15;-5,127058E-10
-3,1;-5,006749E-10
-3,05;-4,918625E-10
-3;-4,665073E-10
-2,95;-4,952593E-10
-2,9;-4,794523E-10
-2,85;-4,648676E-10
-2,8;-4,468773E-10
-2,75;-4,383669E-10
-2,7;-4,298765E-10
-2,65;-4,187753E-10
-2,6;-4,142216E-10
-2,55;-4,040121E-10
-2,5;-3,733825E-10
-2,45;-3,920208E-10
-2,4;-3,826459E-10
-2,35;-3,694022E-10
-2,3;-3,571213E-10
-2,25;-3,461738E-10
-2,2;-3,405647E-10
-2,15;-3,312705E-10
-2,1;-3,170772E-10
-2,05;-3,08115E-10
-2;-2,973867E-10
-1,95;-2,874422E-10
-1,9;-2,757355E-10
-1,85;-2,65349E-10
-1,8;-2,568423E-10
-1,75;-2,428729E-10
-1,7;-2,315614E-10
-1,65;-2,194809E-10
-1,6;-2,059177E-10
-1,55;-1,917393E-10
-1,5;-1,730591E-10
-1,45;-1,495888E-10
-1,4;-1,561561E-10
-1,35;-1,318498E-10
-1,3;-1,022396E-10
-1,25;-6,776964E-11
-1,2;-2,321292E-11
-1,15;4,01754E-11
-1,1;1,278073E-10
-1,05;2,436366E-10
-1;4,078138E-10
-0,95;6,37172E-10
-0,9;9,694217E-10
-0,85;1,416847E-09
-0,8;2,520415E-09
-0,75;3,344501E-09
-0,7;5,224921E-09
-0,65;8,376481E-09
-0,6;1,355429E-08
-0,55;2,653531E-08
-0,5;4,243472E-08
-0,45;6,623201E-08
-0,4;9,936377E-08
-0,35;1,419686E-07
-0,3;1,91587E-07
-0,25;2,445048E-07
-0,2;2,981819E-07
-0,15;3,520675E-07
-0,1;4,061493E-07
-0,05;4,603732E-07
0;5,151068E-07
0,05;5,700527E-07
0,1;6,250387E-07
0,15;6,802856E-07
0,2;7,358776E-07
0,25;7,91728E-07
0,3;8,479192E-07
0,35;9,042043E-07
0,4;9,605187E-07
0,45;1,017113E-06
0,5;1,073934E-06
0,55;1,131136E-06
0,6;1,188189E-06
0,65;1,245466E-06
0,7;1,302745E-06
0,75;1,359684E-06
0,8;1,41653E-06
0,85;1,472646E-06
0,9;1,528102E-06
0,95;1,582454E-06
1;1,635544E-06
1,05;1,687527E-06
1,1;1,737783E-06
1,15;1,786562E-06
1,2;1,833241E-06
1,25;1,878273E-06
1,3;1,921631E-06
1,35;1,963017E-06
1,4;2,002322E-06
1,45;2,039885E-06
1,5;2,075516E-06
1,55;2,107674E-06
1,6;2,141776E-06
1,65;2,171939E-06
1,7;2,201074E-06
1,75;2,228996E-06
1,8;2,255311E-06
1,85;2,280836E-06
1,9;2,304943E-06
1,95;2,328653E-06
2;2,351205E-06
2,05;2,373196E-06
2,1;2,394458E-06
2,15;2,415358E-06
2,2;2,435633E-06
2,25;2,455301E-06
2,3;2,474308E-06
2,35;2,492887E-06
2,4;2,510852E-06
2,45;2,528153E-06
2,5;2,545092E-06
2,55;2,561289E-06
2,6;2,577186E-06
2,65;2,592481E-06
2,7;2,607274E-06
2,75;2,621793E-06
2,8;2,635672E-06
2,85;2,6494E-06
2,9;2,66265E-06
2,95;2,675552E-06
3;2,688001E-06
3,05;2,700476E-06
3,1;2,712574E-06
3,15;2,724221E-06
3,2;2,735968E-06
3,25;2,747289E-06
3,3;2,758459E-06
3,35;2,769328E-06
3,4;2,780311E-06
3,45;2,790793E-06
3,5;2,80106E-06
3,55;2,811315E-06
3,6;2,821395E-06
3,65;2,831099E-06
3,7;2,840877E-06
3,75;2,850041E-06
3,8;2,85937E-06
3,85;2,868596E-06
3,9;2,877626E-06
3,95;2,886286E-06
4;2,894836E-06
4,05;2,903489E-06
4,1;2,911509E-06
4,15;2,920061E-06
4,2;2,927846E-06
4,25;2,936059E-06
4,3;2,943893E-06
4,35;2,951881E-06
4,4;2,959718E-06
4,45;2,967299E-06
4,5;2,975236E-06
4,55;2,982747E-06
4,6;2,990381E-06
4,65;2,998255E-06
4,7;3,0055E-06
4,75;3,013097E-06
4,8;3,020609E-06
4,85;3,027817E-06
4,9;3,035365E-06
4,95;3,042736E-06
5;3,049945E-06
