Tensao [V];Corrente [A]
-5;-4,179767E-09
-4,95;-4,2032E-09
-4,9;-4,191837E-09
-4,85;-4,177732E-09
-4,8;-4,162785E-09
-4,75;-4,149872E-09
-4,7;-4,138987E-09
-4,65;-4,129574E-09
-4,6;-4,113123E-09
-4,55;-4,100617E-09
-4,5;-4,093842E-09
-4,45;-4,087561E-09
-4,4;-4,069455E-09
-4,35;-4,059963E-09
-4,3;-4,052485E-09
-4,25;-4,044705E-09
-4,2;-4,033948E-09
-4,15;-4,023932E-09
-4,1;-4,0165E-09
-4,05;-4,008172E-09
-4;-3,99879E-09
-3,95;-3,986347E-09
-3,9;-3,976983E-09
-3,85;-3,967993E-09
-3,8;-3,957866E-09
-3,75;-3,94695E-09
-3,7;-3,93951E-09
-3,65;-3,928541E-09
-3,6;-3,917744E-09
-3,55;-3,904064E-09
-3,5;-3,894919E-09
-3,45;-3,885385E-09
-3,4;-3,870296E-09
-3,35;-3,855887E-09
-3,3;-3,843257E-09
-3,25;-3,830642E-09
-3,2;-3,815965E-09
-3,15;-3,799924E-09
-3,1;-3,784283E-09
-3,05;-3,771484E-09
-3;-3,753812E-09
-2,95;-3,734734E-09
-2,9;-3,720513E-09
-2,85;-3,701239E-09
-2,8;-3,679707E-09
-2,75;-3,658811E-09
-2,7;-3,635937E-09
-2,65;-3,612297E-09
-2,6;-3,586879E-09
-2,55;-3,556319E-09
-2,5;-3,523717E-09
-2,45;-3,489631E-09
-2,4;-3,447671E-09
-2,35;-3,392631E-09
-2,3;-3,327604E-09
-2,25;-3,2532E-09
-2,2;-3,154152E-09
-2,15;-3,021243E-09
-2,1;-2,851995E-09
-2,05;-2,638622E-09
-2;-2,36747E-09
-1,95;-2,021137E-09
-1,9;-1,418916E-09
-1,85;-1,061873E-09
-1,8;-4,471912E-10
-1,75;3,056573E-10
-1,7;1,189023E-09
-1,65;2,727576E-09
-1,6;3,499458E-09
-1,55;4,895635E-09
-1,5;6,602156E-09
-1,45;8,67011E-09
-1,4;1,126115E-08
-1,35;1,456172E-08
-1,3;1,88444E-08
-1,25;2,723388E-08
-1,2;3,534139E-08
-1,15;4,583251E-08
-1,1;5,915423E-08
-1,05;7,599125E-08
-1;9,701947E-08
-0,95;1,230861E-07
-0,9;1,546964E-07
-0,85;1,92358E-07
-0,8;2,369147E-07
-0,75;2,883868E-07
-0,7;3,467214E-07
-0,65;4,121804E-07
-0,6;4,849759E-07
-0,55;5,65361E-07
-0,5;6,520565E-07
-0,45;7,442231E-07
-0,4;8,411971E-07
-0,35;9,421835E-07
-0,3;1,046642E-06
-0,25;1,154805E-06
-0,2;1,265755E-06
-0,15;1,379654E-06
-0,1;1,496269E-06
-0,05;1,615686E-06
0;1,738562E-06
0,05;1,863834E-06
0,1;1,991092E-06
0,15;2,120857E-06
0,2;2,253214E-06
0,25;2,387839E-06
0,3;2,525501E-06
0,35;2,664803E-06
0,4;2,806387E-06
0,45;2,950551E-06
0,5;3,096677E-06
0,55;3,245056E-06
0,6;3,394714E-06
0,65;3,545741E-06
0,7;3,697452E-06
0,75;3,850449E-06
0,8;4,004381E-06
0,85;4,158037E-06
0,9;4,312135E-06
0,95;4,465904E-06
1;4,619824E-06
1,05;4,773757E-06
1,1;4,926629E-06
1,15;5,079306E-06
1,2;5,231537E-06
1,25;5,382572E-06
1,3;5,533472E-06
1,35;5,683246E-06
1,4;5,832679E-06
1,45;5,980905E-06
1,5;6,128159E-06
1,55;6,274631E-06
1,6;6,421034E-06
1,65;6,565773E-06
1,7;6,709875E-06
1,75;6,853004E-06
1,8;6,995594E-06
1,85;7,137831E-06
1,9;7,278186E-06
1,95;7,417779E-06
2;7,556477E-06
2,05;7,693733E-06
2,1;7,830427E-06
2,15;7,965268E-06
2,2;8,099002E-06
2,25;8,231257E-06
2,3;8,362134E-06
2,35;8,49218E-06
2,4;8,620119E-06
2,45;8,746522E-06
2,5;8,871644E-06
2,55;8,995052E-06
2,6;9,117314E-06
2,65;9,237613E-06
2,7;9,355923E-06
2,75;9,472485E-06
2,8;9,587447E-06
2,85;9,700784E-06
2,9;9,81198E-06
2,95;9,92113E-06
3;1,002865E-05
3,05;1,013395E-05
3,1;1,023772E-05
3,15;1,033917E-05
3,2;1,043901E-05
3,25;1,053643E-05
3,3;1,063228E-05
3,35;1,072625E-05
3,4;1,081836E-05
3,45;1,090849E-05
3,5;1,099696E-05
3,55;1,108356E-05
3,6;1,116845E-05
3,65;1,125183E-05
3,7;1,133319E-05
3,75;1,141288E-05
3,8;1,149099E-05
3,85;1,156762E-05
3,9;1,164274E-05
3,95;1,171599E-05
4;1,17875E-05
4,05;1,18576E-05
4,1;1,192568E-05
4,15;1,199246E-05
4,2;1,20574E-05
4,25;1,212114E-05
4,3;1,218246E-05
4,35;1,224262E-05
4,4;1,230148E-05
4,45;1,23587E-05
4,5;1,241387E-05
4,55;1,246782E-05
4,6;1,252032E-05
4,65;1,257127E-05
4,7;1,262121E-05
4,75;1,266942E-05
4,8;1,271652E-05
4,85;1,276277E-05
4,9;1,280786E-05
4,95;1,285172E-05
5;1,289392E-05
