Tensao [V];Corrente [A]
-5;-4,012268E-09
-4,95;-4,20042E-09
-4,9;-4,202217E-09
-4,85;-4,184861E-09
-4,8;-4,170288E-09
-4,75;-4,15748E-09
-4,7;-4,146538E-09
-4,65;-4,133435E-09
-4,6;-4,122891E-09
-4,55;-4,115021E-09
-4,5;-4,10398E-09
-4,45;-4,093099E-09
-4,4;-4,082408E-09
-4,35;-4,075305E-09
-4,3;-4,067668E-09
-4,25;-4,055522E-09
-4,2;-4,044525E-09
-4,15;-4,036227E-09
-4,1;-4,026985E-09
-4,05;-4,01513E-09
-4;-4,003744E-09
-3,95;-3,996707E-09
-3,9;-3,987914E-09
-3,85;-3,976958E-09
-3,8;-3,966115E-09
-3,75;-3,957376E-09
-3,7;-3,948068E-09
-3,65;-3,937207E-09
-3,6;-3,93066E-09
-3,55;-3,925519E-09
-3,5;-3,91589E-09
-3,45;-3,900251E-09
-3,4;-3,882235E-09
-3,35;-3,869334E-09
-3,3;-3,857361E-09
-3,25;-3,842705E-09
-3,2;-3,826728E-09
-3,15;-3,812689E-09
-3,1;-3,799509E-09
-3,05;-3,783332E-09
-3;-3,764857E-09
-2,95;-3,749177E-09
-2,9;-3,731746E-09
-2,85;-3,710167E-09
-2,8;-3,690596E-09
-2,75;-3,673058E-09
-2,7;-3,651603E-09
-2,65;-3,626873E-09
-2,6;-3,597914E-09
-2,55;-3,567849E-09
-2,5;-3,53809E-09
-2,45;-3,501043E-09
-2,4;-3,454408E-09
-2,35;-3,40455E-09
-2,3;-3,341633E-09
-2,25;-3,262076E-09
-2,2;-3,158545E-09
-2,15;-3,027134E-09
-2,1;-2,862051E-09
-2,05;-2,648131E-09
-2;-2,373225E-09
-1,95;-2,026279E-09
-1,9;-1,420906E-09
-1,85;-1,068298E-09
-1,8;-4,500169E-10
-1,75;3,047859E-10
-1,7;1,199148E-09
-1,65;2,695733E-09
-1,6;3,510668E-09
-1,55;4,912661E-09
-1,5;6,627462E-09
-1,45;8,706877E-09
-1,4;1,130058E-08
-1,35;1,461397E-08
-1,3;1,890951E-08
-1,25;2,735897E-08
-1,2;3,551543E-08
-1,15;4,599726E-08
-1,1;5,934771E-08
-1,05;7,630101E-08
-1;9,742755E-08
-0,95;1,23554E-07
-0,9;1,552742E-07
-0,85;1,931334E-07
-0,8;2,378229E-07
-0,75;2,89484E-07
-0,7;3,480943E-07
-0,65;4,137698E-07
-0,6;4,867787E-07
-0,55;5,673733E-07
-0,5;6,543879E-07
-0,45;7,467766E-07
-0,4;8,439113E-07
-0,35;9,450605E-07
-0,3;1,049862E-06
-0,25;1,1583E-06
-0,2;1,269384E-06
-0,15;1,383558E-06
-0,1;1,500525E-06
-0,05;1,6202E-06
0;1,743357E-06
0,05;1,868851E-06
0,1;1,996366E-06
0,15;2,126426E-06
0,2;2,259096E-06
0,25;2,393986E-06
0,3;2,531923E-06
0,35;2,671577E-06
0,4;2,813802E-06
0,45;2,958079E-06
0,5;3,104354E-06
0,55;3,253375E-06
0,6;3,403359E-06
0,65;3,554668E-06
0,7;3,70691E-06
0,75;3,860006E-06
0,8;4,014542E-06
0,85;4,16879E-06
0,9;4,322834E-06
0,95;4,477133E-06
1;4,631433E-06
1,05;4,785788E-06
1,1;4,939133E-06
1,15;5,091811E-06
1,2;5,244408E-06
1,25;5,396085E-06
1,3;5,547738E-06
1,35;5,697696E-06
1,4;5,84728E-06
1,45;5,995785E-06
1,5;6,143714E-06
1,55;6,290553E-06
1,6;6,437213E-06
1,65;6,582654E-06
1,7;6,727E-06
1,75;6,870581E-06
1,8;7,013618E-06
1,85;7,156179E-06
1,9;7,297278E-06
1,95;7,437345E-06
2;7,576394E-06
2,05;7,714219E-06
2,1;7,851617E-06
2,15;7,986821E-06
2,2;8,120957E-06
2,25;8,254005E-06
2,3;8,385259E-06
2,35;8,515692E-06
2,4;8,644193E-06
2,45;8,771432E-06
2,5;8,896855E-06
2,55;9,020821E-06
2,6;9,14374E-06
2,65;9,264463E-06
2,7;9,383371E-06
2,75;9,500597E-06
2,8;9,616263E-06
2,85;9,729782E-06
2,9;9,841747E-06
2,95;9,951533E-06
3;1,005942E-05
3,05;1,016528E-05
3,1;1,026968E-05
3,15;1,037167E-05
3,2;1,047194E-05
3,25;1,057014E-05
3,3;1,06665E-05
3,35;1,076132E-05
3,4;1,085405E-05
3,45;1,094485E-05
3,5;1,103386E-05
3,55;1,112105E-05
3,6;1,120675E-05
3,65;1,129046E-05
3,7;1,137245E-05
3,75;1,145289E-05
3,8;1,153146E-05
3,85;1,160855E-05
3,9;1,16843E-05
3,95;1,175818E-05
4;1,183036E-05
4,05;1,190074E-05
4,1;1,196939E-05
4,15;1,203687E-05
4,2;1,210228E-05
4,25;1,216591E-05
4,3;1,222828E-05
4,35;1,228887E-05
4,4;1,234832E-05
4,45;1,240574E-05
4,5;1,246178E-05
4,55;1,251568E-05
4,6;1,256882E-05
4,65;1,262069E-05
4,7;1,267101E-05
4,75;1,271983E-05
4,8;1,276763E-05
4,85;1,281507E-05
4,9;1,285946E-05
4,95;1,290421E-05
5;1,294733E-05
