Tensao [V];Corrente [A]
-5;-1,650654E-10
-4,95;-1,384461E-10
-4,9;-1,098039E-10
-4,85;-8,790075E-11
-4,8;-6,950663E-11
-4,75;-5,222247E-11
-4,7;-3,635636E-11
-4,65;-2,178391E-11
-4,6;-8,252518E-12
-4,55;2,708934E-12
-4,5;1,852991E-11
-4,45;2,927724E-11
-4,4;4,290385E-11
-4,35;5,612148E-11
-4,3;6,723723E-11
-4,25;8,148236E-11
-4,2;9,418865E-11
-4,15;1,044517E-10
-4,1;1,177298E-10
-4,05;1,269063E-10
-4;1,405206E-10
-3,95;1,520491E-10
-3,9;1,636169E-10
-3,85;1,773236E-10
-3,8;1,867723E-10
-3,75;1,966856E-10
-3,7;2,114926E-10
-3,65;2,226502E-10
-3,6;2,367091E-10
-3,55;2,458338E-10
-3,5;2,570815E-10
-3,45;2,730023E-10
-3,4;2,831089E-10
-3,35;2,942037E-10
-3,3;3,040602E-10
-3,25;3,134363E-10
-3,2;3,2624E-10
-3,15;3,375675E-10
-3,1;3,52542E-10
-3,05;3,645324E-10
-3;3,742929E-10
-2,95;3,864165E-10
-2,9;3,970242E-10
-2,85;4,079762E-10
-2,8;4,227577E-10
-2,75;4,320103E-10
-2,7;4,472559E-10
-2,65;4,601716E-10
-2,6;4,755737E-10
-2,55;4,878943E-10
-2,5;4,983127E-10
-2,45;5,133095E-10
-2,4;5,242046E-10
-2,35;5,308174E-10
-2,3;5,466605E-10
-2,25;5,616437E-10
-2,2;5,766685E-10
-2,15;5,879668E-10
-2,1;6,015083E-10
-2,05;6,187362E-10
-2;6,310332E-10
-1,95;6,439873E-10
-1,9;6,54774E-10
-1,85;6,694322E-10
-1,8;6,844312E-10
-1,75;6,966028E-10
-1,7;7,126616E-10
-1,65;7,272072E-10
-1,6;7,39171E-10
-1,55;7,526414E-10
-1,5;7,667537E-10
-1,45;7,851116E-10
-1,4;8,061815E-10
-1,35;8,195888E-10
-1,3;8,362822E-10
-1,25;8,51313E-10
-1,2;8,671311E-10
-1,15;8,81532E-10
-1,1;8,951253E-10
-1,05;9,127171E-10
-1;9,307907E-10
-0,95;9,430442E-10
-0,9;9,660233E-10
-0,85;9,856715E-10
-0,8;1,006989E-09
-0,75;1,024523E-09
-0,7;1,042511E-09
-0,65;1,063972E-09
-0,6;1,086673E-09
-0,55;1,109849E-09
-0,5;1,132069E-09
-0,45;1,156882E-09
-0,4;1,197421E-09
-0,35;1,242851E-09
-0,3;1,304499E-09
-0,25;1,414619E-09
-0,2;1,607657E-09
-0,15;1,896354E-09
-0,1;2,36429E-09
-0,05;2,895221E-09
0;3,849136E-09
0,05;4,421127E-09
0,1;5,226923E-09
0,15;6,156431E-09
0,2;6,972267E-09
0,25;7,769815E-09
0,3;8,584411E-09
0,35;9,478812E-09
0,4;1,03043E-08
0,45;1,110549E-08
0,5;1,193815E-08
0,55;1,284068E-08
0,6;1,369494E-08
0,65;1,451378E-08
0,7;1,53378E-08
0,75;1,623784E-08
0,8;1,712228E-08
0,85;1,796091E-08
0,9;1,880714E-08
0,95;2,013855E-08
1;2,097891E-08
1,05;2,182894E-08
1,1;2,274594E-08
1,15;2,354837E-08
1,2;2,436235E-08
1,25;2,51523E-08
1,3;2,593637E-08
1,35;2,675398E-08
1,4;2,748073E-08
1,45;2,823051E-08
1,5;2,896395E-08
1,55;2,966409E-08
1,6;3,036912E-08
1,65;3,10396E-08
1,7;3,172654E-08
1,75;3,237048E-08
1,8;3,297388E-08
1,85;3,357346E-08
1,9;3,423552E-08
1,95;3,481958E-08
2;3,539332E-08
2,05;3,593989E-08
2,1;3,65146E-08
2,15;3,708608E-08
2,2;3,758933E-08
2,25;3,811153E-08
2,3;3,865057E-08
2,35;3,921199E-08
2,4;3,968592E-08
2,45;4,016341E-08
2,5;4,066302E-08
2,55;4,12184E-08
2,6;4,164383E-08
2,65;4,208865E-08
2,7;4,257846E-08
2,75;4,306272E-08
2,8;4,34904E-08
2,85;4,393649E-08
2,9;4,438331E-08
2,95;4,481265E-08
3;4,526877E-08
3,05;4,565089E-08
3,1;4,602128E-08
3,15;4,649149E-08
3,2;4,686646E-08
3,25;4,725959E-08
3,3;4,762299E-08
3,35;4,804152E-08
3,4;4,840532E-08
3,45;4,876214E-08
3,5;4,909717E-08
3,55;4,945122E-08
3,6;4,98366E-08
3,65;5,016873E-08
3,7;5,050155E-08
3,75;5,088202E-08
3,8;5,125393E-08
3,85;5,157048E-08
3,9;5,188834E-08
3,95;5,223015E-08
4;5,260459E-08
4,05;5,290151E-08
4,1;5,327555E-08
4,15;5,361069E-08
4,2;5,398911E-08
4,25;5,431568E-08
4,3;5,46011E-08
4,35;5,495186E-08
4,4;5,529048E-08
4,45;5,565616E-08
4,5;5,595542E-08
4,55;5,62976E-08
4,6;5,667918E-08
4,65;5,694825E-08
4,7;5,727346E-08
4,75;5,755649E-08
4,8;5,791851E-08
4,85;5,823442E-08
4,9;5,855319E-08
4,95;5,885926E-08
5;5,915757E-08
