Tensao [V];Corrente [A]
-5;-1,484996E-10
-4,95;-1,208503E-10
-4,9;-9,610378E-11
-4,85;-7,35268E-11
-4,8;-5,709151E-11
-4,75;-4,600445E-11
-4,7;-2,607756E-11
-4,65;-9,546157E-12
-4,6;8,485149E-13
-4,55;1,629987E-11
-4,5;2,692278E-11
-4,45;4,149197E-11
-4,4;5,290336E-11
-4,35;5,989784E-11
-4,3;7,642239E-11
-4,25;9,041614E-11
-4,2;1,00391E-10
-4,15;1,097534E-10
-4,1;1,176486E-10
-4,05;1,352548E-10
-4;1,454772E-10
-3,95;1,590657E-10
-3,9;1,694102E-10
-3,85;1,847482E-10
-3,8;1,989243E-10
-3,75;2,054075E-10
-3,7;2,137671E-10
-3,65;2,32487E-10
-3,6;2,41656E-10
-3,55;2,509496E-10
-3,5;2,60842E-10
-3,45;2,780995E-10
-3,4;2,900037E-10
-3,35;2,980306E-10
-3,3;3,109145E-10
-3,25;3,222889E-10
-3,2;3,327685E-10
-3,15;3,455159E-10
-3,1;3,56565E-10
-3,05;3,703174E-10
-3;3,8378E-10
-2,95;3,89875E-10
-2,9;4,038097E-10
-2,85;4,179751E-10
-2,8;4,296132E-10
-2,75;4,398085E-10
-2,7;4,526984E-10
-2,65;4,663372E-10
-2,6;4,79476E-10
-2,55;4,870001E-10
-2,5;5,039462E-10
-2,45;5,151628E-10
-2,4;5,307177E-10
-2,35;5,416746E-10
-2,3;5,524207E-10
-2,25;5,662862E-10
-2,2;5,81512E-10
-2,15;5,956591E-10
-2,1;6,060697E-10
-2,05;6,157994E-10
-2;6,347157E-10
-1,95;6,462927E-10
-1,9;6,604643E-10
-1,85;6,709103E-10
-1,8;6,864276E-10
-1,75;7,013632E-10
-1,7;7,138918E-10
-1,65;7,242931E-10
-1,6;7,428496E-10
-1,55;7,573297E-10
-1,5;7,730729E-10
-1,45;7,881865E-10
-1,4;8,078956E-10
-1,35;8,237752E-10
-1,3;8,367872E-10
-1,25;8,521372E-10
-1,2;8,68921E-10
-1,15;8,851516E-10
-1,1;9,000624E-10
-1,05;9,175006E-10
-1;9,372756E-10
-0,95;9,521701E-10
-0,9;9,688383E-10
-0,85;9,881318E-10
-0,8;1,009319E-09
-0,75;1,02994E-09
-0,7;1,047877E-09
-0,65;1,069227E-09
-0,6;1,091406E-09
-0,55;1,113737E-09
-0,5;1,136892E-09
-0,45;1,163836E-09
-0,4;1,198052E-09
-0,35;1,24962E-09
-0,3;1,313898E-09
-0,25;1,418921E-09
-0,2;1,596393E-09
-0,15;1,909628E-09
-0,1;2,418963E-09
-0,05;2,927848E-09
0;3,795196E-09
0,05;4,448392E-09
0,1;5,219938E-09
0,15;6,077273E-09
0,2;6,981192E-09
0,25;7,778775E-09
0,3;8,566108E-09
0,35;9,400747E-09
0,4;1,029407E-08
0,45;1,111556E-08
0,5;1,191318E-08
0,55;1,277442E-08
0,6;1,367775E-08
0,65;1,45062E-08
0,7;1,531389E-08
0,75;1,616806E-08
0,8;1,70738E-08
0,85;1,794024E-08
0,9;1,877217E-08
0,95;2,006881E-08
1;2,096032E-08
1,05;2,178371E-08
1,1;2,263739E-08
1,15;2,346256E-08
1,2;2,427879E-08
1,25;2,512543E-08
1,3;2,5886E-08
1,35;2,664808E-08
1,4;2,740638E-08
1,45;2,815754E-08
1,5;2,886368E-08
1,55;2,95911E-08
1,6;3,026711E-08
1,65;3,097564E-08
1,7;3,158418E-08
1,75;3,229073E-08
1,8;3,288244E-08
1,85;3,355544E-08
1,9;3,410364E-08
1,95;3,474271E-08
2;3,529999E-08
2,05;3,586779E-08
2,1;3,64434E-08
2,15;3,693419E-08
2,2;3,754523E-08
2,25;3,805074E-08
2,3;3,855321E-08
2,35;3,913272E-08
2,4;3,957767E-08
2,45;4,012301E-08
2,5;4,05517E-08
2,55;4,105885E-08
2,6;4,15274E-08
2,65;4,203351E-08
2,7;4,248426E-08
2,75;4,292943E-08
2,8;4,342198E-08
2,85;4,386541E-08
2,9;4,430998E-08
2,95;4,474485E-08
3;4,516577E-08
3,05;4,555994E-08
3,1;4,602346E-08
3,15;4,635874E-08
3,2;4,675314E-08
3,25;4,719706E-08
3,3;4,753771E-08
3,35;4,792397E-08
3,4;4,828873E-08
3,45;4,864307E-08
3,5;4,900996E-08
3,55;4,936519E-08
3,6;4,971865E-08
3,65;5,007675E-08
3,7;5,045107E-08
3,75;5,083292E-08
3,8;5,113686E-08
3,85;5,146826E-08
3,9;5,185748E-08
3,95;5,212149E-08
4;5,25047E-08
4,05;5,283017E-08
4,1;5,315785E-08
4,15;5,34892E-08
4,2;5,381202E-08
4,25;5,421936E-08
4,3;5,453135E-08
4,35;5,484199E-08
4,4;5,518163E-08
4,45;5,551009E-08
4,5;5,583928E-08
4,55;5,614962E-08
4,6;5,650086E-08
4,65;5,68409E-08
4,7;5,716583E-08
4,75;5,746886E-08
4,8;5,774776E-08
4,85;5,813758E-08
4,9;5,842737E-08
4,95;5,872476E-08
5;5,90227E-08
