Tensao [V];Corrente [A]
-5;-1,804017E-10
-4,95;-1,516745E-10
-4,9;-1,231136E-10
-4,85;-1,033087E-10
-4,8;-8,461621E-11
-4,75;-6,502204E-11
-4,7;-4,515435E-11
-4,65;-3,553464E-11
-4,6;-1,980527E-11
-4,55;-9,55725E-12
-4,5;4,446151E-12
-4,45;1,691097E-11
-4,4;2,956308E-11
-4,35;4,403369E-11
-4,3;5,582459E-11
-4,25;6,718924E-11
-4,2;7,750652E-11
-4,15;8,627268E-11
-4,1;9,985997E-11
-4,05;1,114155E-10
-4;1,261978E-10
-3,95;1,376018E-10
-3,9;1,509181E-10
-3,85;1,625647E-10
-3,8;1,726417E-10
-3,75;1,784438E-10
-3,7;1,924448E-10
-3,65;2,022189E-10
-3,6;2,143473E-10
-3,55;2,236556E-10
-3,5;2,376444E-10
-3,45;2,495719E-10
-3,4;2,651799E-10
-3,35;2,76627E-10
-3,3;2,854806E-10
-3,25;2,997851E-10
-3,2;3,126971E-10
-3,15;3,216345E-10
-3,1;3,358021E-10
-3,05;3,445855E-10
-3;3,496333E-10
-2,95;3,640214E-10
-2,9;3,850686E-10
-2,85;4,023179E-10
-2,8;4,209552E-10
-2,75;4,330686E-10
-2,7;4,486015E-10
-2,65;4,586391E-10
-2,6;4,70653E-10
-2,55;4,785394E-10
-2,5;4,873363E-10
-2,45;5,023136E-10
-2,4;5,131608E-10
-2,35;5,233028E-10
-2,3;5,430986E-10
-2,25;5,526781E-10
-2,2;5,655271E-10
-2,15;5,741121E-10
-2,1;5,837235E-10
-2,05;6,011748E-10
-2;6,132013E-10
-1,95;6,293189E-10
-1,9;6,446469E-10
-1,85;6,569863E-10
-1,8;6,716304E-10
-1,75;6,784422E-10
-1,7;6,956263E-10
-1,65;7,099799E-10
-1,6;7,23364E-10
-1,55;7,424936E-10
-1,5;7,576126E-10
-1,45;7,705495E-10
-1,4;7,843397E-10
-1,35;7,946135E-10
-1,3;8,143669E-10
-1,25;8,329004E-10
-1,2;8,473773E-10
-1,15;8,687211E-10
-1,1;8,829552E-10
-1,05;9,052301E-10
-1;9,201111E-10
-0,95;9,29719E-10
-0,9;9,49304E-10
-0,85;9,709107E-10
-0,8;9,908824E-10
-0,75;1,010659E-09
-0,7;1,026692E-09
-0,65;1,054657E-09
-0,6;1,072448E-09
-0,55;1,096117E-09
-0,5;1,114884E-09
-0,45;1,144676E-09
-0,4;1,180473E-09
-0,35;1,224345E-09
-0,3;1,289647E-09
-0,25;1,41247E-09
-0,2;1,595299E-09
-0,15;1,874235E-09
-0,1;2,401145E-09
-0,05;2,869864E-09
0;3,745044E-09
0,05;4,411332E-09
0,1;5,322438E-09
0,15;6,161625E-09
0,2;6,958576E-09
0,25;7,755627E-09
0,3;8,638722E-09
0,35;9,480604E-09
0,4;1,027938E-08
0,45;1,108861E-08
0,5;1,198453E-08
0,55;1,285646E-08
0,6;1,365917E-08
0,65;1,447768E-08
0,7;1,535757E-08
0,75;1,624558E-08
0,8;1,707949E-08
0,85;1,791885E-08
0,9;1,882306E-08
0,95;1,973966E-08
1;2,099198E-08
1,05;2,182794E-08
1,1;2,267722E-08
1,15;2,348932E-08
1,2;2,432151E-08
1,25;2,513033E-08
1,3;2,590195E-08
1,35;2,671117E-08
1,4;2,745275E-08
1,45;2,818845E-08
1,5;2,891558E-08
1,55;2,962991E-08
1,6;3,033331E-08
1,65;3,100716E-08
1,7;3,165718E-08
1,75;3,232413E-08
1,8;3,297237E-08
1,85;3,358729E-08
1,9;3,414445E-08
1,95;3,480237E-08
2;3,537234E-08
2,05;3,594696E-08
2,1;3,647031E-08
2,15;3,705294E-08
2,2;3,760653E-08
2,25;3,810942E-08
2,3;3,861803E-08
2,35;3,914918E-08
2,4;3,968255E-08
2,45;4,014883E-08
2,5;4,060974E-08
2,55;4,111965E-08
2,6;4,161332E-08
2,65;4,20795E-08
2,7;4,253609E-08
2,75;4,299574E-08
2,8;4,348819E-08
2,85;4,39036E-08
2,9;4,434081E-08
2,95;4,476971E-08
3;4,524601E-08
3,05;4,564148E-08
3,1;4,604241E-08
3,15;4,642832E-08
3,2;4,687388E-08
3,25;4,726602E-08
3,3;4,758619E-08
3,35;4,796982E-08
3,4;4,840066E-08
3,45;4,876929E-08
3,5;4,908134E-08
3,55;4,943942E-08
3,6;4,982065E-08
3,65;5,019422E-08
3,7;5,048747E-08
3,75;5,082463E-08
3,8;5,121149E-08
3,85;5,155721E-08
3,9;5,188611E-08
3,95;5,220566E-08
4;5,256781E-08
4,05;5,289523E-08
4,1;5,325496E-08
4,15;5,357662E-08
4,2;5,392307E-08
4,25;5,426109E-08
4,3;5,45948E-08
4,35;5,494575E-08
4,4;5,526354E-08
4,45;5,561898E-08
4,5;5,593711E-08
4,55;5,624939E-08
4,6;5,657657E-08
4,65;5,690067E-08
4,7;5,724919E-08
4,75;5,754121E-08
4,8;5,785082E-08
4,85;5,821719E-08
4,9;5,853236E-08
4,95;5,878591E-08
5;5,912202E-08
