Tensao [V];Corrente [A]
-5;-7,497916E-10
-4,95;-7,222545E-10
-4,9;-7,057201E-10
-4,85;-6,921519E-10
-4,8;-6,825279E-10
-4,75;-6,705758E-10
-4,7;-6,601693E-10
-4,65;-6,505848E-10
-4,6;-6,417403E-10
-4,55;-6,3053E-10
-4,5;-6,202763E-10
-4,45;-6,148954E-10
-4,4;-6,059214E-10
-4,35;-5,964502E-10
-4,3;-5,867111E-10
-4,25;-5,779854E-10
-4,2;-5,710901E-10
-4,15;-5,607223E-10
-4,1;-5,519394E-10
-4,05;-5,440405E-10
-4;-5,379107E-10
-3,95;-5,282766E-10
-3,9;-5,187386E-10
-3,85;-5,111876E-10
-3,8;-5,044062E-10
-3,75;-4,952086E-10
-3,7;-4,85913E-10
-3,65;-4,771636E-10
-3,6;-4,703088E-10
-3,55;-4,631054E-10
-3,5;-4,538639E-10
-3,45;-4,429018E-10
-3,4;-4,369155E-10
-3,35;-4,298252E-10
-3,3;-4,170472E-10
-3,25;-4,097863E-10
-3,2;-3,983906E-10
-3,15;-3,871631E-10
-3,1;-3,790022E-10
-3,05;-3,686277E-10
-3;-3,603341E-10
-2,95;-3,535267E-10
-2,9;-3,411438E-10
-2,85;-3,296511E-10
-2,8;-3,229108E-10
-2,75;-3,121128E-10
-2,7;-3,000927E-10
-2,65;-2,921755E-10
-2,6;-2,817568E-10
-2,55;-2,731198E-10
-2,5;-2,629044E-10
-2,45;-2,492992E-10
-2,4;-2,405857E-10
-2,35;-2,34032E-10
-2,3;-2,20126E-10
-2,25;-2,117332E-10
-2,2;-2,024338E-10
-2,15;-1,908807E-10
-2,1;-1,810761E-10
-2,05;-1,692618E-10
-2;-1,573258E-10
-1,95;-1,469369E-10
-1,9;-1,330727E-10
-1,85;-1,211358E-10
-1,8;-1,131058E-10
-1,75;-9,95514E-11
-1,7;-8,735174E-11
-1,65;-7,60698E-11
-1,6;-6,30937E-11
-1,55;-5,054112E-11
-1,5;-3,657307E-11
-1,45;-2,096657E-11
-1,4;-7,595401E-12
-1,35;4,865566E-12
-1,3;2,028149E-11
-1,25;3,493951E-11
-1,2;5,072324E-11
-1,15;6,545186E-11
-1,1;8,316262E-11
-1,05;1,018479E-10
-1;1,187537E-10
-0,95;1,376793E-10
-0,9;1,566484E-10
-0,85;1,784001E-10
-0,8;2,012786E-10
-0,75;2,243902E-10
-0,7;2,493147E-10
-0,65;2,833368E-10
-0,6;3,198124E-10
-0,55;3,768331E-10
-0,5;4,729351E-10
-0,45;6,443055E-10
-0,4;9,348051E-10
-0,35;1,397795E-09
-0,3;2,087607E-09
-0,25;3,56926E-09
-0,2;4,519656E-09
-0,15;6,272238E-09
-0,1;8,427877E-09
-0,05;1,07473E-08
0;1,380305E-08
0,05;1,581415E-08
0,1;1,831046E-08
0,15;2,193853E-08
0,2;2,437996E-08
0,25;2,67678E-08
0,3;2,914355E-08
0,35;3,147365E-08
0,4;3,374225E-08
0,45;3,599305E-08
0,5;3,818315E-08
0,55;4,034929E-08
0,6;4,24387E-08
0,65;4,449544E-08
0,7;4,649011E-08
0,75;4,844831E-08
0,8;5,035102E-08
0,85;5,220358E-08
0,9;5,401633E-08
0,95;5,57999E-08
1;5,752979E-08
1,05;5,918055E-08
1,1;6,078671E-08
1,15;6,235769E-08
1,2;6,386249E-08
1,25;6,529E-08
1,3;6,670092E-08
1,35;6,805022E-08
1,4;6,935048E-08
1,45;7,058418E-08
1,5;7,172839E-08
1,55;7,292932E-08
1,6;7,403382E-08
1,65;7,511915E-08
1,7;7,614043E-08
1,75;7,71542E-08
1,8;7,811575E-08
1,85;7,907884E-08
1,9;7,999335E-08
1,95;8,088355E-08
2;8,176747E-08
2,05;8,261743E-08
2,1;8,345705E-08
2,15;8,428217E-08
2,2;8,507687E-08
2,25;8,586461E-08
2,3;8,663157E-08
2,35;8,723373E-08
2,4;8,794414E-08
2,45;8,866441E-08
2,5;8,934428E-08
2,55;9,003779E-08
2,6;9,071836E-08
2,65;9,139836E-08
2,7;9,202572E-08
2,75;9,266093E-08
2,8;9,327013E-08
2,85;9,390272E-08
2,9;9,447336E-08
2,95;9,504176E-08
3;9,561143E-08
3,05;9,615759E-08
3,1;9,669422E-08
3,15;9,721331E-08
3,2;9,773268E-08
3,25;9,821142E-08
3,3;9,870729E-08
3,35;9,918533E-08
3,4;9,964792E-08
3,45;1,001221E-07
3,5;1,005443E-07
3,55;1,010025E-07
3,6;1,014298E-07
3,65;1,018623E-07
3,7;1,023028E-07
3,75;1,027083E-07
3,8;1,031203E-07
3,85;1,035283E-07
3,9;1,039522E-07
3,95;1,043232E-07
4;1,047267E-07
4,05;1,05106E-07
4,1;1,055045E-07
4,15;1,058727E-07
4,2;1,062611E-07
4,25;1,066391E-07
4,3;1,070084E-07
4,35;1,073652E-07
4,4;1,077208E-07
4,45;1,081048E-07
4,5;1,084646E-07
4,55;1,088143E-07
4,6;1,091396E-07
4,65;1,095032E-07
4,7;1,09848E-07
4,75;1,10209E-07
4,8;1,105143E-07
4,85;1,108655E-07
4,9;1,111593E-07
4,95;1,114818E-07
5;1,118065E-07
