Tensao [V];Corrente [A]
-5;-7,37171E-10
-4,95;-7,127818E-10
-4,9;-6,952199E-10
-4,85;-6,828804E-10
-4,8;-6,726437E-10
-4,75;-6,619589E-10
-4,7;-6,483509E-10
-4,65;-6,41432E-10
-4,6;-6,324196E-10
-4,55;-6,222308E-10
-4,5;-6,119611E-10
-4,45;-6,041051E-10
-4,4;-5,962333E-10
-4,35;-5,879088E-10
-4,3;-5,787781E-10
-4,25;-5,716265E-10
-4,2;-5,635243E-10
-4,15;-5,550751E-10
-4,1;-5,448196E-10
-4,05;-5,358821E-10
-4;-5,298532E-10
-3,95;-5,208424E-10
-3,9;-5,115915E-10
-3,85;-5,025509E-10
-3,8;-4,964072E-10
-3,75;-4,879491E-10
-3,7;-4,795526E-10
-3,65;-4,682669E-10
-3,6;-4,629897E-10
-3,55;-4,568601E-10
-3,5;-4,46077E-10
-3,45;-4,349982E-10
-3,4;-4,275592E-10
-3,35;-4,201547E-10
-3,3;-4,105541E-10
-3,25;-3,987574E-10
-3,2;-3,910801E-10
-3,15;-3,825336E-10
-3,1;-3,713177E-10
-3,05;-3,624171E-10
-3;-3,52153E-10
-2,95;-3,438881E-10
-2,9;-3,343497E-10
-2,85;-3,225564E-10
-2,8;-3,136236E-10
-2,75;-3,058649E-10
-2,7;-2,965261E-10
-2,65;-2,844044E-10
-2,6;-2,756478E-10
-2,55;-2,6751E-10
-2,5;-2,57137E-10
-2,45;-2,42577E-10
-2,4;-2,342574E-10
-2,35;-2,264702E-10
-2,3;-2,167734E-10
-2,25;-2,03302E-10
-2,2;-1,900077E-10
-2,15;-1,811456E-10
-2,1;-1,704061E-10
-2,05;-1,580219E-10
-2;-1,457245E-10
-1,95;-1,367286E-10
-1,9;-1,284919E-10
-1,85;-1,147827E-10
-1,8;-9,705848E-11
-1,75;-8,4387E-11
-1,7;-7,342828E-11
-1,65;-5,845461E-11
-1,6;-4,452866E-11
-1,55;-3,351415E-11
-1,5;-3,1155E-11
-1,45;-1,422339E-11
-1,4;-4,064096E-13
-1,35;1,578601E-11
-1,3;2,303452E-11
-1,25;4,501661E-11
-1,2;6,570077E-11
-1,15;8,232911E-11
-1,1;9,763977E-11
-1,05;1,143709E-10
-1;1,370639E-10
-0,95;1,528824E-10
-0,9;1,701286E-10
-0,85;1,899199E-10
-0,8;2,164831E-10
-0,75;2,41171E-10
-0,7;2,644719E-10
-0,65;2,951612E-10
-0,6;3,358189E-10
-0,55;3,933255E-10
-0,5;4,875088E-10
-0,45;6,549692E-10
-0,4;9,469641E-10
-0,35;1,418201E-09
-0,3;2,331734E-09
-0,25;3,159767E-09
-0,2;4,48193E-09
-0,15;6,211692E-09
-0,1;8,358242E-09
-0,05;1,076994E-08
0;1,378737E-08
0,05;1,57852E-08
0,1;1,820212E-08
0,15;2,183071E-08
0,2;2,424032E-08
0,25;2,663847E-08
0,3;2,90409E-08
0,35;3,134848E-08
0,4;3,355414E-08
0,45;3,579832E-08
0,5;3,802134E-08
0,55;4,015591E-08
0,6;4,222295E-08
0,65;4,42939E-08
0,7;4,632216E-08
0,75;4,82532E-08
0,8;5,01451E-08
0,85;5,200797E-08
0,9;5,386055E-08
0,95;5,564314E-08
1;5,732028E-08
1,05;5,89894E-08
1,1;6,061936E-08
1,15;6,21969E-08
1,2;6,366908E-08
1,25;6,510173E-08
1,3;6,653929E-08
1,35;6,790847E-08
1,4;6,916691E-08
1,45;7,040798E-08
1,5;7,160984E-08
1,55;7,279081E-08
1,6;7,390151E-08
1,65;7,493986E-08
1,7;7,598685E-08
1,75;7,702918E-08
1,8;7,799323E-08
1,85;7,892741E-08
1,9;7,985935E-08
1,95;8,077575E-08
2;8,166045E-08
2,05;8,248776E-08
2,1;8,33173E-08
2,15;8,415051E-08
2,2;8,49624E-08
2,25;8,57122E-08
2,3;8,648555E-08
2,35;8,725301E-08
2,4;8,799478E-08
2,45;8,868403E-08
2,5;8,938712E-08
2,55;9,008213E-08
2,6;9,077052E-08
2,65;9,140401E-08
2,7;9,205933E-08
2,75;9,26661E-08
2,8;9,330876E-08
2,85;9,390748E-08
2,9;9,449916E-08
2,95;9,520136E-08
3;9,581547E-08
3,05;9,637013E-08
3,1;9,690552E-08
3,15;9,745852E-08
3,2;9,794982E-08
3,25;9,847273E-08
3,3;9,889964E-08
3,35;9,93988E-08
3,4;9,988223E-08
3,45;1,003356E-07
3,5;1,007816E-07
3,55;1,01212E-07
3,6;1,016852E-07
3,65;1,021187E-07
3,7;1,025181E-07
3,75;1,029222E-07
3,8;1,033475E-07
3,85;1,037531E-07
3,9;1,041359E-07
3,95;1,045305E-07
4;1,049347E-07
4,05;1,053247E-07
4,1;1,056741E-07
4,15;1,060561E-07
4,2;1,06443E-07
4,25;1,068353E-07
4,3;1,071974E-07
4,35;1,075667E-07
4,4;1,079443E-07
4,45;1,083232E-07
4,5;1,08666E-07
4,55;1,090221E-07
4,6;1,093655E-07
4,65;1,097356E-07
4,7;1,100396E-07
4,75;1,103743E-07
4,8;1,107178E-07
4,85;1,110444E-07
4,9;1,113864E-07
4,95;1,116799E-07
5;1,119914E-07
