Tensao [V];Corrente [A]
-5;-7,604052E-10
-4,95;-7,350672E-10
-4,9;-7,184168E-10
-4,85;-7,051671E-10
-4,8;-6,912317E-10
-4,75;-6,80704E-10
-4,7;-6,713353E-10
-4,65;-6,622336E-10
-4,6;-6,501106E-10
-4,55;-6,422258E-10
-4,5;-6,358664E-10
-4,45;-6,274009E-10
-4,4;-6,153342E-10
-4,35;-6,070117E-10
-4,3;-5,997273E-10
-4,25;-5,918064E-10
-4,2;-5,83291E-10
-4,15;-5,73836E-10
-4,1;-5,662381E-10
-4,05;-5,588445E-10
-4;-5,484721E-10
-3,95;-5,389915E-10
-3,9;-5,326358E-10
-3,85;-5,236268E-10
-3,8;-5,148598E-10
-3,75;-5,044409E-10
-3,7;-4,961374E-10
-3,65;-4,882103E-10
-3,6;-4,799962E-10
-3,55;-4,701185E-10
-3,5;-4,616615E-10
-3,45;-4,545416E-10
-3,4;-4,467372E-10
-3,35;-4,36867E-10
-3,3;-4,284893E-10
-3,25;-4,20089E-10
-3,2;-4,108639E-10
-3,15;-3,992008E-10
-3,1;-3,883818E-10
-3,05;-3,794777E-10
-3;-3,712125E-10
-2,95;-3,595107E-10
-2,9;-3,492084E-10
-2,85;-3,421208E-10
-2,8;-3,321134E-10
-2,75;-3,202195E-10
-2,7;-3,112979E-10
-2,65;-3,027307E-10
-2,6;-2,921274E-10
-2,55;-2,791437E-10
-2,5;-2,695908E-10
-2,45;-2,607992E-10
-2,4;-2,49641E-10
-2,35;-2,3946E-10
-2,3;-2,287056E-10
-2,25;-2,195266E-10
-2,2;-2,084898E-10
-2,15;-1,97728E-10
-2,1;-1,852657E-10
-2,05;-1,766848E-10
-2;-1,659194E-10
-1,95;-1,530534E-10
-1,9;-1,40128E-10
-1,85;-1,28851E-10
-1,8;-1,167629E-10
-1,75;-1,035936E-10
-1,7;-9,13593E-11
-1,65;-7,934797E-11
-1,6;-6,888329E-11
-1,55;-5,571156E-11
-1,5;-4,134713E-11
-1,45;-2,963797E-11
-1,4;-1,674977E-11
-1,35;-2,245455E-12
-1,3;1,374384E-11
-1,25;2,926752E-11
-1,2;4,516521E-11
-1,15;6,161273E-11
-1,1;8,02957E-11
-1,05;9,764597E-11
-1;1,131016E-10
-0,95;1,30878E-10
-0,9;1,513454E-10
-0,85;1,732866E-10
-0,8;1,933194E-10
-0,75;2,177165E-10
-0,7;2,455861E-10
-0,65;2,772425E-10
-0,6;3,116957E-10
-0,55;3,700056E-10
-0,5;4,696443E-10
-0,45;6,401116E-10
-0,4;9,247571E-10
-0,35;1,376567E-09
-0,3;2,092744E-09
-0,25;3,593721E-09
-0,2;4,54145E-09
-0,15;6,287567E-09
-0,1;8,337497E-09
-0,05;1,067421E-08
0;1,373959E-08
0,05;1,579612E-08
0,1;1,828093E-08
0,15;2,186581E-08
0,2;2,427869E-08
0,25;2,665583E-08
0,3;2,907047E-08
0,35;3,138574E-08
0,4;3,362712E-08
0,45;3,585393E-08
0,5;3,809244E-08
0,55;4,026099E-08
0,6;4,231858E-08
0,65;4,43767E-08
0,7;4,641035E-08
0,75;4,8377E-08
0,8;5,02684E-08
0,85;5,211176E-08
0,9;5,395471E-08
0,95;5,572973E-08
1;5,740422E-08
1,05;5,908323E-08
1,1;6,071382E-08
1,15;6,230783E-08
1,2;6,376385E-08
1,25;6,519514E-08
1,3;6,662408E-08
1,35;6,800441E-08
1,4;6,92871E-08
1,45;7,049132E-08
1,5;7,171973E-08
1,55;7,290659E-08
1,6;7,402099E-08
1,65;7,506974E-08
1,7;7,610626E-08
1,75;7,713247E-08
1,8;7,812298E-08
1,85;7,905053E-08
1,9;7,995531E-08
1,95;8,090803E-08
2;8,177803E-08
2,05;8,2607E-08
2,1;8,344175E-08
2,15;8,428915E-08
2,2;8,509753E-08
2,25;8,586366E-08
2,3;8,66189E-08
2,35;8,73938E-08
2,4;8,814261E-08
2,45;8,883929E-08
2,5;8,95142E-08
2,55;9,023254E-08
2,6;9,095457E-08
2,65;9,156729E-08
2,7;9,217928E-08
2,75;9,282203E-08
2,8;9,347544E-08
2,85;9,407303E-08
2,9;9,462996E-08
2,95;9,520771E-08
3;9,580639E-08
3,05;9,633422E-08
3,1;9,68791E-08
3,15;9,741079E-08
3,2;9,793334E-08
3,25;9,842714E-08
3,3;9,889968E-08
3,35;9,936196E-08
3,4;9,98678E-08
3,45;1,00326E-07
3,5;1,007478E-07
3,55;1,011824E-07
3,6;1,016519E-07
3,65;1,020855E-07
3,7;1,024996E-07
3,75;1,029105E-07
3,8;1,033471E-07
3,85;1,037675E-07
3,9;1,041516E-07
3,95;1,045579E-07
4;1,049345E-07
4,05;1,053517E-07
4,1;1,057218E-07
4,15;1,060913E-07
4,2;1,064614E-07
4,25;1,068761E-07
4,3;1,072402E-07
4,35;1,076027E-07
4,4;1,079898E-07
4,45;1,083512E-07
4,5;1,087085E-07
4,55;1,090571E-07
4,6;1,093887E-07
4,65;1,097567E-07
4,7;1,100957E-07
4,75;1,104141E-07
4,8;1,107504E-07
4,85;1,110825E-07
4,9;1,114135E-07
4,95;1,117119E-07
5;1,120329E-07
