Tensao [V];Corrente [A]
-5;-5,337854E-09
-4,95;-5,524968E-09
-4,9;-5,523275E-09
-4,85;-5,507489E-09
-4,8;-5,496826E-09
-4,75;-5,482624E-09
-4,7;-5,465306E-09
-4,65;-5,453979E-09
-4,6;-5,44611E-09
-4,55;-5,43479E-09
-4,5;-5,422989E-09
-4,45;-5,415547E-09
-4,4;-5,407719E-09
-4,35;-5,400221E-09
-4,3;-5,38585E-09
-4,25;-5,373165E-09
-4,2;-5,366508E-09
-4,15;-5,359711E-09
-4,1;-5,347649E-09
-4,05;-5,337001E-09
-4;-5,330576E-09
-3,95;-5,322362E-09
-3,9;-5,307077E-09
-3,85;-5,293197E-09
-3,8;-5,285103E-09
-3,75;-5,281351E-09
-3,7;-5,269793E-09
-3,65;-5,256835E-09
-3,6;-5,24678E-09
-3,55;-5,237196E-09
-3,5;-5,227491E-09
-3,45;-5,209801E-09
-3,4;-5,204252E-09
-3,35;-5,195173E-09
-3,3;-5,181599E-09
-3,25;-5,16126E-09
-3,2;-5,148911E-09
-3,15;-5,140315E-09
-3,1;-5,121861E-09
-3,05;-5,097727E-09
-3;-5,081637E-09
-2,95;-5,071236E-09
-2,9;-5,050076E-09
-2,85;-5,024897E-09
-2,8;-5,004552E-09
-2,75;-4,986098E-09
-2,7;-4,960027E-09
-2,65;-4,930101E-09
-2,6;-4,900631E-09
-2,55;-4,87149E-09
-2,5;-4,836098E-09
-2,45;-4,788688E-09
-2,4;-4,733488E-09
-2,35;-4,67538E-09
-2,3;-4,601031E-09
-2,25;-4,499203E-09
-2,2;-4,370468E-09
-2,15;-4,21277E-09
-2,1;-4,007382E-09
-2,05;-3,729187E-09
-2;-3,375615E-09
-1,95;-2,933468E-09
-1,9;-2,382363E-09
-1,85;-1,384693E-09
-1,8;-8,429326E-10
-1,75;1,352774E-10
-1,7;1,32145E-09
-1,65;3,220352E-09
-1,6;4,410694E-09
-1,55;6,292116E-09
-1,5;8,589536E-09
-1,45;1,139557E-08
-1,4;1,487475E-08
-1,35;2,15926E-08
-1,3;2,79041E-08
-1,25;3,621621E-08
-1,2;4,708776E-08
-1,15;6,097407E-08
-1,1;7,862045E-08
-1,05;1,010827E-07
-1;1,29242E-07
-0,95;1,64078E-07
-0,9;2,062562E-07
-0,85;2,566485E-07
-0,8;3,162037E-07
-0,75;3,839483E-07
-0,7;4,601377E-07
-0,65;5,445737E-07
-0,6;6,3673E-07
-0,55;7,358726E-07
-0,5;8,402766E-07
-0,45;9,498273E-07
-0,4;1,063865E-06
-0,35;1,181897E-06
-0,3;1,303973E-06
-0,25;1,430619E-06
-0,2;1,560466E-06
-0,15;1,693977E-06
-0,1;1,830894E-06
-0,05;1,971551E-06
0;2,115937E-06
0,05;2,264318E-06
0,1;2,414738E-06
0,15;2,568607E-06
0,2;2,725713E-06
0,25;2,886174E-06
0,3;3,050327E-06
0,35;3,216934E-06
0,4;3,386476E-06
0,45;3,55901E-06
0,5;3,734296E-06
0,55;3,912416E-06
0,6;4,091632E-06
0,65;4,273024E-06
0,7;4,455816E-06
0,75;4,639599E-06
0,8;4,824889E-06
0,85;5,010237E-06
0,9;5,196354E-06
0,95;5,382511E-06
1;5,568246E-06
1,05;5,755342E-06
1,1;5,941349E-06
1,15;6,127158E-06
1,2;6,312366E-06
1,25;6,497444E-06
1,3;6,683036E-06
1,35;6,867416E-06
1,4;7,051112E-06
1,45;7,234471E-06
1,5;7,417363E-06
1,55;7,600176E-06
1,6;7,782649E-06
1,65;7,963975E-06
1,7;8,145868E-06
1,75;8,32605E-06
1,8;8,50565E-06
1,85;8,685707E-06
1,9;8,864856E-06
1,95;9,043377E-06
2;9,221235E-06
2,05;9,398387E-06
2,1;9,575425E-06
2,15;9,751464E-06
2,2;9,926459E-06
2,25;1,010019E-05
2,3;1,027324E-05
2,35;1,044591E-05
2,4;1,061673E-05
2,45;1,078586E-05
2,5;1,095397E-05
2,55;1,112138E-05
2,6;1,128771E-05
2,65;1,145243E-05
2,7;1,161523E-05
2,75;1,177694E-05
2,8;1,193729E-05
2,85;1,209678E-05
2,9;1,225391E-05
2,95;1,241014E-05
3;1,256487E-05
3,05;1,271798E-05
3,1;1,287013E-05
3,15;1,302067E-05
3,2;1,316971E-05
3,25;1,331725E-05
3,3;1,346319E-05
3,35;1,360846E-05
3,4;1,375233E-05
3,45;1,38942E-05
3,5;1,403451E-05
3,55;1,417365E-05
3,6;1,431204E-05
3,65;1,444802E-05
3,7;1,458248E-05
3,75;1,471512E-05
3,8;1,484663E-05
3,85;1,497663E-05
3,9;1,510509E-05
3,95;1,523167E-05
4;1,535651E-05
4,05;1,547987E-05
4,1;1,560148E-05
4,15;1,572167E-05
4,2;1,583974E-05
4,25;1,595638E-05
4,3;1,607065E-05
4,35;1,618343E-05
4,4;1,629413E-05
4,45;1,640331E-05
4,5;1,650968E-05
4,55;1,661333E-05
4,6;1,671486E-05
4,65;1,681471E-05
4,7;1,691142E-05
4,75;1,700585E-05
4,8;1,709711E-05
4,85;1,718695E-05
4,9;1,727369E-05
4,95;1,735779E-05
5;1,74394E-05
