Tensao [V];Corrente [A]
-5;-5,375704E-09
-4,95;-5,614249E-09
-4,9;-5,621469E-09
-4,85;-5,60646E-09
-4,8;-5,592967E-09
-4,75;-5,579591E-09
-4,7;-5,569963E-09
-4,65;-5,557581E-09
-4,6;-5,546607E-09
-4,55;-5,535018E-09
-4,5;-5,526032E-09
-4,45;-5,511795E-09
-4,4;-5,501961E-09
-4,35;-5,490993E-09
-4,3;-5,480866E-09
-4,25;-5,470387E-09
-4,2;-5,461835E-09
-4,15;-5,45255E-09
-4,1;-5,441945E-09
-4,05;-5,433426E-09
-4;-5,423303E-09
-3,95;-5,412503E-09
-3,9;-5,404929E-09
-3,85;-5,393283E-09
-3,8;-5,383566E-09
-3,75;-5,371926E-09
-3,7;-5,364082E-09
-3,65;-5,352828E-09
-3,6;-5,342296E-09
-3,55;-5,330632E-09
-3,5;-5,321592E-09
-3,45;-5,308241E-09
-3,4;-5,298157E-09
-3,35;-5,284748E-09
-3,3;-5,270551E-09
-3,25;-5,255659E-09
-3,2;-5,241894E-09
-3,15;-5,22582E-09
-3,1;-5,209779E-09
-3,05;-5,195376E-09
-3;-5,17997E-09
-2,95;-5,163344E-09
-2,9;-5,143362E-09
-2,85;-5,123096E-09
-2,8;-5,09998E-09
-2,75;-5,077078E-09
-2,7;-5,050845E-09
-2,65;-5,023746E-09
-2,6;-4,995137E-09
-2,55;-4,959163E-09
-2,5;-4,919395E-09
-2,45;-4,876451E-09
-2,4;-4,825012E-09
-2,35;-4,75971E-09
-2,3;-4,68025E-09
-2,25;-4,581832E-09
-2,2;-4,456785E-09
-2,15;-4,291606E-09
-2,1;-4,077143E-09
-2,05;-3,800759E-09
-2;-3,443115E-09
-1,95;-2,994103E-09
-1,9;-2,426648E-09
-1,85;-1,41163E-09
-1,8;-8,575572E-10
-1,75;1,284203E-10
-1,7;1,332867E-09
-1,65;3,252954E-09
-1,6;4,46172E-09
-1,55;6,387856E-09
-1,5;8,728642E-09
-1,45;1,156979E-08
-1,4;1,509265E-08
-1,35;2,18767E-08
-1,3;2,836196E-08
-1,25;3,682568E-08
-1,2;4,782879E-08
-1,15;6,187508E-08
-1,1;7,984541E-08
-1,05;1,02657E-07
-1;1,311643E-07
-0,95;1,664901E-07
-0,9;2,09321E-07
-0,85;2,603348E-07
-0,8;3,206701E-07
-0,75;3,893704E-07
-0,7;4,664956E-07
-0,65;5,517998E-07
-0,6;6,448133E-07
-0,55;7,448941E-07
-0,5;8,501392E-07
-0,45;9,603872E-07
-0,4;1,075107E-06
-0,35;1,194059E-06
-0,3;1,316978E-06
-0,25;1,444333E-06
-0,2;1,575007E-06
-0,15;1,709375E-06
-0,1;1,847318E-06
-0,05;1,988759E-06
0;2,134332E-06
0,05;2,283375E-06
0,1;2,434811E-06
0,15;2,58971E-06
0,2;2,748146E-06
0,25;2,909561E-06
0,3;3,074613E-06
0,35;3,242676E-06
0,4;3,413396E-06
0,45;3,587339E-06
0,5;3,763513E-06
0,55;3,942797E-06
0,6;4,123468E-06
0,65;4,305897E-06
0,7;4,489958E-06
0,75;4,674921E-06
0,8;4,861635E-06
0,85;5,048416E-06
0,9;5,235573E-06
0,95;5,423043E-06
1;5,610264E-06
1,05;5,798549E-06
1,1;5,98582E-06
1,15;6,172862E-06
1,2;6,359478E-06
1,25;6,545979E-06
1,3;6,732885E-06
1,35;6,918515E-06
1,4;7,103502E-06
1,45;7,288334E-06
1,5;7,472799E-06
1,55;7,65637E-06
1,6;7,840664E-06
1,65;8,023597E-06
1,7;8,206064E-06
1,75;8,388037E-06
1,8;8,56961E-06
1,85;8,751232E-06
1,9;8,93168E-06
1,95;9,111758E-06
2;9,290961E-06
2,05;9,469837E-06
2,1;9,648778E-06
2,15;9,825823E-06
2,2;1,000223E-05
2,25;1,017771E-05
2,3;1,03522E-05
2,35;1,05266E-05
2,4;1,069888E-05
2,45;1,087004E-05
2,5;1,104008E-05
2,55;1,12083E-05
2,6;1,137635E-05
2,65;1,154255E-05
2,7;1,170732E-05
2,75;1,187019E-05
2,8;1,203232E-05
2,85;1,219362E-05
2,9;1,235279E-05
2,95;1,25103E-05
3;1,26666E-05
3,05;1,282168E-05
3,1;1,297566E-05
3,15;1,312753E-05
3,2;1,327814E-05
3,25;1,342736E-05
3,3;1,357565E-05
3,35;1,372292E-05
3,4;1,386818E-05
3,45;1,4012E-05
3,5;1,415459E-05
3,55;1,429561E-05
3,6;1,443555E-05
3,65;1,457342E-05
3,7;1,471029E-05
3,75;1,484508E-05
3,8;1,497838E-05
3,85;1,51102E-05
3,9;1,524134E-05
3,95;1,537002E-05
4;1,549668E-05
4,05;1,562193E-05
4,1;1,574569E-05
4,15;1,586787E-05
4,2;1,598835E-05
4,25;1,610669E-05
4,3;1,622328E-05
4,35;1,633826E-05
4,4;1,645121E-05
4,45;1,656193E-05
4,5;1,667013E-05
4,55;1,67759E-05
4,6;1,687967E-05
4,65;1,698122E-05
4,7;1,708083E-05
4,75;1,717723E-05
4,8;1,727102E-05
4,85;1,736207E-05
4,9;1,745098E-05
4,95;1,753771E-05
5;1,762126E-05
