Tensao [V];Corrente [A]
-5;-9,570305E-10
-4,95;-9,326286E-10
-4,9;-9,149633E-10
-4,85;-9,015505E-10
-4,8;-8,883207E-10
-4,75;-8,739784E-10
-4,7;-8,635694E-10
-4,65;-8,502719E-10
-4,6;-8,377152E-10
-4,55;-8,27622E-10
-4,5;-8,188251E-10
-4,45;-8,080154E-10
-4,4;-7,97427E-10
-4,35;-7,881735E-10
-4,3;-7,797153E-10
-4,25;-7,679183E-10
-4,2;-7,582106E-10
-4,15;-7,491092E-10
-4,1;-7,420974E-10
-4,05;-7,33209E-10
-4;-7,253617E-10
-3,95;-7,155083E-10
-3,9;-7,092E-10
-3,85;-7,004412E-10
-3,8;-6,909709E-10
-3,75;-6,811627E-10
-3,7;-6,737846E-10
-3,65;-6,652121E-10
-3,6;-6,549652E-10
-3,55;-6,457535E-10
-3,5;-6,374527E-10
-3,45;-6,294377E-10
-3,4;-6,189941E-10
-3,35;-6,101188E-10
-3,3;-6,024319E-10
-3,25;-5,926687E-10
-3,2;-5,812057E-10
-3,15;-5,726688E-10
-3,1;-5,651087E-10
-3,05;-5,554949E-10
-3;-5,437906E-10
-2,95;-5,343815E-10
-2,9;-5,298735E-10
-2,85;-5,204662E-10
-2,8;-5,116353E-10
-2,75;-5,035138E-10
-2,7;-4,964056E-10
-2,65;-4,883196E-10
-2,6;-4,779159E-10
-2,55;-4,671279E-10
-2,5;-4,585531E-10
-2,45;-4,538843E-10
-2,4;-4,456316E-10
-2,35;-4,354173E-10
-2,3;-4,238158E-10
-2,25;-4,157708E-10
-2,2;-4,036446E-10
-2,15;-3,920245E-10
-2,1;-3,822558E-10
-2,05;-3,745717E-10
-2;-3,623871E-10
-1,95;-3,500945E-10
-1,9;-3,421523E-10
-1,85;-3,33616E-10
-1,8;-3,227948E-10
-1,75;-3,083847E-10
-1,7;-2,970556E-10
-1,65;-2,844634E-10
-1,6;-2,690946E-10
-1,55;-2,537063E-10
-1,5;-2,439933E-10
-1,45;-2,295982E-10
-1,4;-2,129526E-10
-1,35;-1,945054E-10
-1,3;-1,806251E-10
-1,25;-1,668664E-10
-1,2;-1,478269E-10
-1,15;-1,284916E-10
-1,1;-1,092728E-10
-1,05;-9,13194E-11
-1;-7,355819E-11
-0,95;-5,047911E-11
-0,9;-2,950661E-11
-0,85;-7,030675E-12
-0,8;1,735135E-11
-0,75;5,131263E-11
-0,7;8,551169E-11
-0,65;1,29887E-10
-0,6;1,952869E-10
-0,55;3,086484E-10
-0,5;5,180587E-10
-0,45;9,086947E-10
-0,4;1,612134E-09
-0,35;3,353021E-09
-0,3;4,645886E-09
-0,25;7,282336E-09
-0,2;1,09385E-08
-0,15;1,553072E-08
-0,1;2,392423E-08
-0,05;3,057748E-08
0;3,731107E-08
0,05;4,394331E-08
0,1;5,035649E-08
0,15;5,648285E-08
0,2;6,226072E-08
0,25;6,790973E-08
0,3;7,332179E-08
0,35;7,848335E-08
0,4;8,338269E-08
0,45;8,813485E-08
0,5;9,281369E-08
0,55;9,729292E-08
0,6;1,016434E-07
0,65;1,05852E-07
0,7;1,099876E-07
0,75;1,139697E-07
0,8;1,178174E-07
0,85;1,21604E-07
0,9;1,253363E-07
0,95;1,289212E-07
1;1,323694E-07
1,05;1,357333E-07
1,1;1,390305E-07
1,15;1,422234E-07
1,2;1,452394E-07
1,25;1,481705E-07
1,3;1,509526E-07
1,35;1,537256E-07
1,4;1,562744E-07
1,45;1,58771E-07
1,5;1,611613E-07
1,55;1,63545E-07
1,6;1,658122E-07
1,65;1,67927E-07
1,7;1,700361E-07
1,75;1,722319E-07
1,8;1,743153E-07
1,85;1,762155E-07
1,9;1,780549E-07
1,95;1,799211E-07
2;1,816741E-07
2,05;1,833275E-07
2,1;1,849778E-07
2,15;1,866002E-07
2,2;1,882028E-07
2,25;1,896848E-07
2,3;1,911731E-07
2,35;1,926482E-07
2,4;1,940806E-07
2,45;1,954547E-07
2,5;1,967856E-07
2,55;1,980349E-07
2,6;1,993422E-07
2,65;2,005794E-07
2,7;2,018109E-07
2,75;2,030268E-07
2,8;2,042319E-07
2,85;2,053709E-07
2,9;2,064383E-07
2,95;2,075462E-07
3;2,086074E-07
3,05;2,096625E-07
3,1;2,105138E-07
3,15;2,115952E-07
3,2;2,125525E-07
3,25;2,134668E-07
3,3;2,143498E-07
3,35;2,15304E-07
3,4;2,161718E-07
3,45;2,169948E-07
3,5;2,17856E-07
3,55;2,187422E-07
3,6;2,196099E-07
3,65;2,203645E-07
3,7;2,211953E-07
3,75;2,22022E-07
3,8;2,228133E-07
3,85;2,235712E-07
3,9;2,243191E-07
3,95;2,25116E-07
4;2,259338E-07
4,05;2,26761E-07
4,1;2,274787E-07
4,15;2,282633E-07
4,2;2,290326E-07
4,25;2,297365E-07
4,3;2,30434E-07
4,35;2,311734E-07
4,4;2,318969E-07
4,45;2,325951E-07
4,5;2,332694E-07
4,55;2,33905E-07
4,6;2,346482E-07
4,65;2,353266E-07
4,7;2,359645E-07
4,75;2,366349E-07
4,8;2,372659E-07
4,85;2,378982E-07
4,9;2,385042E-07
4,95;2,391375E-07
5;2,396686E-07
