Tensao [V];Corrente [A]
-5;-9,704194E-10
-4,95;-9,437463E-10
-4,9;-9,243199E-10
-4,85;-9,081549E-10
-4,8;-8,957319E-10
-4,75;-8,83789E-10
-4,7;-8,72559E-10
-4,65;-8,598096E-10
-4,6;-8,490396E-10
-4,55;-8,430949E-10
-4,5;-8,327488E-10
-4,45;-8,206075E-10
-4,4;-8,099797E-10
-4,35;-8,001005E-10
-4,3;-7,925415E-10
-4,25;-7,787552E-10
-4,2;-7,70754E-10
-4,15;-7,620891E-10
-4,1;-7,512663E-10
-4,05;-7,434313E-10
-4;-7,331947E-10
-3,95;-7,232897E-10
-3,9;-7,150588E-10
-3,85;-7,064926E-10
-3,8;-6,966735E-10
-3,75;-6,883324E-10
-3,7;-6,789407E-10
-3,65;-6,712082E-10
-3,6;-6,628336E-10
-3,55;-6,54647E-10
-3,5;-6,463805E-10
-3,45;-6,364284E-10
-3,4;-6,271378E-10
-3,35;-6,185274E-10
-3,3;-6,101296E-10
-3,25;-6,029643E-10
-3,2;-5,939756E-10
-3,15;-5,845483E-10
-3,1;-5,778381E-10
-3,05;-5,693288E-10
-3;-5,587983E-10
-2,95;-5,501373E-10
-2,9;-5,408045E-10
-2,85;-5,340333E-10
-2,8;-5,249701E-10
-2,75;-5,155806E-10
-2,7;-5,071809E-10
-2,65;-4,989004E-10
-2,6;-4,90586E-10
-2,55;-4,807207E-10
-2,5;-4,701795E-10
-2,45;-4,583637E-10
-2,4;-4,509815E-10
-2,35;-4,405972E-10
-2,3;-4,332934E-10
-2,25;-4,217587E-10
-2,2;-4,116381E-10
-2,15;-4,01226E-10
-2,1;-3,919091E-10
-2,05;-3,798299E-10
-2;-3,700031E-10
-1,95;-3,584661E-10
-1,9;-3,473722E-10
-1,85;-3,355332E-10
-1,8;-3,244903E-10
-1,75;-3,132577E-10
-1,7;-3,007151E-10
-1,65;-2,881094E-10
-1,6;-2,733264E-10
-1,55;-2,613435E-10
-1,5;-2,463216E-10
-1,45;-2,309776E-10
-1,4;-2,164695E-10
-1,35;-2,034973E-10
-1,3;-1,874624E-10
-1,25;-1,702273E-10
-1,2;-1,55021E-10
-1,15;-1,368484E-10
-1,1;-1,17175E-10
-1,05;-1,002633E-10
-1;-7,814768E-11
-0,95;-5,915912E-11
-0,9;-3,53903E-11
-0,85;-1,248216E-11
-0,8;1,496119E-11
-0,75;4,394776E-11
-0,7;8,007504E-11
-0,65;1,233344E-10
-0,6;1,89008E-10
-0,55;3,000265E-10
-0,5;5,074417E-10
-0,45;9,005329E-10
-0,4;1,598619E-09
-0,35;3,273951E-09
-0,3;4,607629E-09
-0,25;7,236654E-09
-0,2;1,088386E-08
-0,15;1,549398E-08
-0,1;2,383416E-08
-0,05;3,045581E-08
0;3,7226E-08
0,05;4,375594E-08
0,1;5,013795E-08
0,15;5,622011E-08
0,2;6,208732E-08
0,25;6,768311E-08
0,3;7,303932E-08
0,35;7,818799E-08
0,4;8,311158E-08
0,45;8,786904E-08
0,5;9,245707E-08
0,55;9,694E-08
0,6;1,012623E-07
0,65;1,054413E-07
0,7;1,095229E-07
0,75;1,134701E-07
0,8;1,173523E-07
0,85;1,211145E-07
0,9;1,247844E-07
0,95;1,283343E-07
1;1,318084E-07
1,05;1,351648E-07
1,1;1,384244E-07
1,15;1,415717E-07
1,2;1,445951E-07
1,25;1,474911E-07
1,3;1,502906E-07
1,35;1,529857E-07
1,4;1,556086E-07
1,45;1,58092E-07
1,5;1,604726E-07
1,55;1,62789E-07
1,6;1,650644E-07
1,65;1,672454E-07
1,7;1,693124E-07
1,75;1,713664E-07
1,8;1,73346E-07
1,85;1,752483E-07
1,9;1,771065E-07
1,95;1,789122E-07
2;1,80674E-07
2,05;1,823545E-07
2,1;1,840062E-07
2,15;1,856383E-07
2,2;1,872164E-07
2,25;1,887725E-07
2,3;1,902715E-07
2,35;1,917284E-07
2,4;1,931547E-07
2,45;1,945444E-07
2,5;1,959103E-07
2,55;1,972389E-07
2,6;1,985311E-07
2,65;1,998031E-07
2,7;2,010559E-07
2,75;2,022323E-07
2,8;2,034073E-07
2,85;2,045654E-07
2,9;2,056554E-07
2,95;2,067201E-07
3;2,077685E-07
3,05;2,087748E-07
3,1;2,097377E-07
3,15;2,105918E-07
3,2;2,11611E-07
3,25;2,124976E-07
3,3;2,134205E-07
3,35;2,143023E-07
3,4;2,151581E-07
3,45;2,160197E-07
3,5;2,168649E-07
3,55;2,176993E-07
3,6;2,185272E-07
3,65;2,193281E-07
3,7;2,201494E-07
3,75;2,20972E-07
3,8;2,217734E-07
3,85;2,225445E-07
3,9;2,233342E-07
3,95;2,241393E-07
4;2,249254E-07
4,05;2,256779E-07
4,1;2,264333E-07
4,15;2,271929E-07
4,2;2,279402E-07
4,25;2,286663E-07
4,3;2,294098E-07
4,35;2,301523E-07
4,4;2,308749E-07
4,45;2,31587E-07
4,5;2,322676E-07
4,55;2,329674E-07
4,6;2,336563E-07
4,65;2,343411E-07
4,7;2,350337E-07
4,75;2,357003E-07
4,8;2,363392E-07
4,85;2,369643E-07
4,9;2,375908E-07
4,95;2,382197E-07
5;2,388205E-07
