Tensao [V];Corrente [A]
-5;-1,121608E-09
-4,95;-1,077649E-09
-4,9;-1,043054E-09
-4,85;-1,01266E-09
-4,8;-9,927644E-10
-4,75;-9,735863E-10
-4,7;-9,540767E-10
-4,65;-9,370735E-10
-4,6;-9,248945E-10
-4,55;-9,118272E-10
-4,5;-8,96487E-10
-4,45;-8,78718E-10
-4,4;-8,68659E-10
-4,35;-8,538127E-10
-4,3;-8,412653E-10
-4,25;-8,352263E-10
-4,2;-8,212401E-10
-4,15;-8,107863E-10
-4,1;-7,957761E-10
-4,05;-7,814264E-10
-4;-7,687035E-10
-3,95;-7,591602E-10
-3,9;-7,465498E-10
-3,85;-7,336797E-10
-3,8;-7,241709E-10
-3,75;-7,102476E-10
-3,7;-6,964682E-10
-3,65;-6,87865E-10
-3,6;-6,806228E-10
-3,55;-6,649007E-10
-3,5;-6,559714E-10
-3,45;-6,425284E-10
-3,4;-6,310855E-10
-3,35;-6,225039E-10
-3,3;-6,090597E-10
-3,25;-5,925389E-10
-3,2;-5,796109E-10
-3,15;-5,708764E-10
-3,1;-5,6031E-10
-3,05;-5,425009E-10
-3;-5,330414E-10
-2,95;-5,291801E-10
-2,9;-5,110381E-10
-2,85;-4,948504E-10
-2,8;-4,792208E-10
-2,75;-4,647401E-10
-2,7;-4,451816E-10
-2,65;-4,284738E-10
-2,6;-4,147342E-10
-2,55;-3,956695E-10
-2,5;-3,740407E-10
-2,45;-3,421308E-10
-2,4;-3,174714E-10
-2,35;-2,923046E-10
-2,3;-2,594544E-10
-2,25;-2,258099E-10
-2,2;-1,935068E-10
-2,15;-1,587863E-10
-2,1;-1,192772E-10
-2,05;-7,101797E-11
-2;-2,402034E-11
-1,95;2,345971E-11
-1,9;7,672013E-11
-1,85;1,384351E-10
-1,8;1,982675E-10
-1,75;2,508947E-10
-1,7;3,187368E-10
-1,65;3,866211E-10
-1,6;4,541709E-10
-1,55;5,191582E-10
-1,5;5,935256E-10
-1,45;6,668974E-10
-1,4;7,393974E-10
-1,35;8,115967E-10
-1,3;8,941918E-10
-1,25;9,760293E-10
-1,2;1,062903E-09
-1,15;1,155668E-09
-1,1;1,260367E-09
-1,05;1,372999E-09
-1;1,510343E-09
-0,95;1,649741E-09
-0,9;1,820661E-09
-0,85;2,039705E-09
-0,8;2,359632E-09
-0,75;2,702185E-09
-0,7;3,271531E-09
-0,65;4,106252E-09
-0,6;5,336683E-09
-0,55;7,164362E-09
-0,5;9,825253E-09
-0,45;1,352833E-08
-0,4;1,84232E-08
-0,35;2,762459E-08
-0,3;3,525491E-08
-0,25;4,378712E-08
-0,2;5,329903E-08
-0,15;6,372631E-08
-0,1;7,489893E-08
-0,05;8,65896E-08
0;9,884199E-08
0,05;1,11314E-07
0,1;1,241095E-07
0,15;1,371487E-07
0,2;1,503675E-07
0,25;1,638286E-07
0,3;1,774813E-07
0,35;1,9127E-07
0,4;2,052312E-07
0,45;2,193378E-07
0,5;2,337207E-07
0,55;2,482829E-07
0,6;2,631805E-07
0,65;2,785146E-07
0,7;2,942063E-07
0,75;3,102402E-07
0,8;3,266938E-07
0,85;3,434808E-07
0,9;3,604005E-07
0,95;3,773434E-07
1;3,943531E-07
1,05;4,113817E-07
1,1;4,281035E-07
1,15;4,446357E-07
1,2;4,609696E-07
1,25;4,770565E-07
1,3;4,927618E-07
1,35;5,08064E-07
1,4;5,231642E-07
1,45;5,378359E-07
1,5;5,520536E-07
1,55;5,659105E-07
1,6;5,793364E-07
1,65;5,925533E-07
1,7;6,052921E-07
1,75;6,17671E-07
1,8;6,297132E-07
1,85;6,41493E-07
1,9;6,529872E-07
1,95;6,64022E-07
2;6,748597E-07
2,05;6,854469E-07
2,1;6,957337E-07
2,15;7,057664E-07
2,2;7,155235E-07
2,25;7,25139E-07
2,3;7,344419E-07
2,35;7,436218E-07
2,4;7,524391E-07
2,45;7,61198E-07
2,5;7,696906E-07
2,55;7,780223E-07
2,6;7,861406E-07
2,65;7,940334E-07
2,7;8,018272E-07
2,75;8,092579E-07
2,8;8,165728E-07
2,85;8,237369E-07
2,9;8,306642E-07
2,95;8,374174E-07
3;8,438319E-07
3,05;8,501999E-07
3,1;8,563541E-07
3,15;8,623471E-07
3,2;8,682212E-07
3,25;8,739421E-07
3,3;8,794588E-07
3,35;8,849152E-07
3,4;8,902708E-07
3,45;8,955202E-07
3,5;9,008172E-07
3,55;9,059703E-07
3,6;9,110127E-07
3,65;9,160871E-07
3,7;9,211465E-07
3,75;9,261732E-07
3,8;9,311067E-07
3,85;9,360093E-07
3,9;9,410045E-07
3,95;9,45874E-07
4;9,506491E-07
4,05;9,554548E-07
4,1;9,602509E-07
4,15;9,6494E-07
4,2;9,696324E-07
4,25;9,742587E-07
4,3;9,789052E-07
4,35;9,834532E-07
4,4;9,879348E-07
4,45;9,924075E-07
4,5;9,968041E-07
4,55;1,001197E-06
4,6;1,005434E-06
4,65;1,009665E-06
4,7;1,01374E-06
4,75;1,017798E-06
4,8;1,021767E-06
4,85;1,025694E-06
4,9;1,02954E-06
4,95;1,03334E-06
5;1,036971E-06
