Tensao [V];Corrente [A]
-5;-1,108889E-09
-4,95;-1,0694E-09
-4,9;-1,035198E-09
-4,85;-1,005888E-09
-4,8;-9,832883E-10
-4,75;-9,653339E-10
-4,7;-9,470807E-10
-4,65;-9,29671E-10
-4,6;-9,156116E-10
-4,55;-9,025548E-10
-4,5;-8,878566E-10
-4,45;-8,709728E-10
-4,4;-8,576973E-10
-4,35;-8,418633E-10
-4,3;-8,353832E-10
-4,25;-8,183146E-10
-4,2;-8,071133E-10
-4,15;-7,963458E-10
-4,1;-7,876872E-10
-4,05;-7,733919E-10
-4;-7,639224E-10
-3,95;-7,53287E-10
-3,9;-7,399282E-10
-3,85;-7,250224E-10
-3,8;-7,169109E-10
-3,75;-7,019711E-10
-3,7;-6,930067E-10
-3,65;-6,830652E-10
-3,6;-6,678929E-10
-3,55;-6,544462E-10
-3,5;-6,410287E-10
-3,45;-6,276411E-10
-3,4;-6,158597E-10
-3,35;-6,085552E-10
-3,3;-5,958403E-10
-3,25;-5,86261E-10
-3,2;-5,734537E-10
-3,15;-5,680044E-10
-3,1;-5,511116E-10
-3,05;-5,398336E-10
-3;-5,250773E-10
-2,95;-5,114437E-10
-2,9;-4,993137E-10
-2,85;-4,861233E-10
-2,8;-4,753124E-10
-2,75;-4,594301E-10
-2,7;-4,425526E-10
-2,65;-4,225217E-10
-2,6;-4,009583E-10
-2,55;-3,810692E-10
-2,5;-3,573609E-10
-2,45;-3,388912E-10
-2,4;-3,141825E-10
-2,35;-2,905753E-10
-2,3;-2,582943E-10
-2,25;-2,332605E-10
-2,2;-1,932213E-10
-2,15;-1,554122E-10
-2,1;-1,14714E-10
-2,05;-7,323333E-11
-2;-2,725945E-11
-1,95;2,07812E-11
-1,9;7,474401E-11
-1,85;1,367426E-10
-1,8;1,921395E-10
-1,75;2,577666E-10
-1,7;3,221367E-10
-1,65;3,839528E-10
-1,6;4,474398E-10
-1,55;5,16731E-10
-1,5;5,823571E-10
-1,45;6,539842E-10
-1,4;7,258851E-10
-1,35;8,040013E-10
-1,3;8,854848E-10
-1,25;9,695348E-10
-1,2;1,060425E-09
-1,15;1,151735E-09
-1,1;1,255551E-09
-1,05;1,371991E-09
-1;1,495081E-09
-0,95;1,644382E-09
-0,9;1,815799E-09
-0,85;2,0387E-09
-0,8;2,418779E-09
-0,75;2,690054E-09
-0,7;3,254398E-09
-0,65;4,093868E-09
-0,6;5,333496E-09
-0,55;7,163286E-09
-0,5;9,810988E-09
-0,45;1,351915E-08
-0,4;1,841219E-08
-0,35;2,755958E-08
-0,3;3,521501E-08
-0,25;4,382029E-08
-0,2;5,326301E-08
-0,15;6,364125E-08
-0,1;7,483186E-08
-0,05;8,659315E-08
0;9,884575E-08
0,05;1,112959E-07
0,1;1,240782E-07
0,15;1,371137E-07
0,2;1,504286E-07
0,25;1,638976E-07
0,3;1,774996E-07
0,35;1,91298E-07
0,4;2,053295E-07
0,45;2,19385E-07
0,5;2,338064E-07
0,55;2,48452E-07
0,6;2,633211E-07
0,65;2,785684E-07
0,7;2,943437E-07
0,75;3,104361E-07
0,8;3,268376E-07
0,85;3,435759E-07
0,9;3,605509E-07
0,95;3,776433E-07
1;3,946375E-07
1,05;4,115395E-07
1,1;4,283081E-07
1,15;4,449368E-07
1,2;4,612574E-07
1,25;4,772495E-07
1,3;4,929831E-07
1,35;5,084289E-07
1,4;5,234415E-07
1,45;5,381235E-07
1,5;5,523445E-07
1,55;5,662706E-07
1,6;5,796829E-07
1,65;5,92848E-07
1,7;6,05576E-07
1,75;6,180276E-07
1,8;6,300714E-07
1,85;6,417993E-07
1,9;6,532284E-07
1,95;6,643807E-07
2;6,751961E-07
2,05;6,856517E-07
2,1;6,960175E-07
2,15;7,060811E-07
2,2;7,158197E-07
2,25;7,253377E-07
2,3;7,346259E-07
2,35;7,438349E-07
2,4;7,526841E-07
2,45;7,613552E-07
2,5;7,699198E-07
2,55;7,782923E-07
2,6;7,863497E-07
2,65;7,94238E-07
2,7;8,019207E-07
2,75;8,095017E-07
2,8;8,167854E-07
2,85;8,238371E-07
2,9;8,307591E-07
2,95;8,3748E-07
3;8,440162E-07
3,05;8,503866E-07
3,1;8,564612E-07
3,15;8,624949E-07
3,2;8,683585E-07
3,25;8,739815E-07
3,3;8,795545E-07
3,35;8,850753E-07
3,4;8,903481E-07
3,45;8,955675E-07
3,5;9,008601E-07
3,55;9,061137E-07
3,6;9,111806E-07
3,65;9,161807E-07
3,7;9,211915E-07
3,75;9,262005E-07
3,8;9,311824E-07
3,85;9,360378E-07
3,9;9,409878E-07
3,95;9,459756E-07
4;9,50761E-07
4,05;9,555295E-07
4,1;9,602923E-07
4,15;9,650644E-07
4,2;9,697727E-07
4,25;9,743657E-07
4,3;9,789399E-07
4,35;9,835458E-07
4,4;9,880436E-07
4,45;9,924568E-07
4,5;9,968128E-07
4,55;1,001237E-06
4,6;1,005507E-06
4,65;1,009637E-06
4,7;1,013767E-06
4,75;1,017859E-06
4,8;1,021852E-06
4,85;1,025721E-06
4,9;1,029568E-06
4,95;1,033338E-06
5;1,036994E-06
