Tensao [V];Corrente [A]
-5;-1,111728E-09
-4,95;-1,069541E-09
-4,9;-1,03704E-09
-4,85;-1,010585E-09
-4,8;-9,892052E-10
-4,75;-9,711189E-10
-4,7;-9,510498E-10
-4,65;-9,347307E-10
-4,6;-9,168497E-10
-4,55;-9,048077E-10
-4,5;-8,900886E-10
-4,45;-8,805979E-10
-4,4;-8,649402E-10
-4,35;-8,541291E-10
-4,3;-8,398658E-10
-4,25;-8,255335E-10
-4,2;-8,150592E-10
-4,15;-7,975547E-10
-4,1;-7,881102E-10
-4,05;-7,75716E-10
-4;-7,654903E-10
-3,95;-7,539814E-10
-3,9;-7,360206E-10
-3,85;-7,253018E-10
-3,8;-7,130044E-10
-3,75;-7,019029E-10
-3,7;-6,910083E-10
-3,65;-6,811576E-10
-3,6;-6,705832E-10
-3,55;-6,621279E-10
-3,5;-6,449757E-10
-3,45;-6,374549E-10
-3,4;-6,230741E-10
-3,35;-6,123931E-10
-3,3;-5,983304E-10
-3,25;-5,874083E-10
-3,2;-5,783183E-10
-3,15;-5,63822E-10
-3,1;-5,510353E-10
-3,05;-5,427396E-10
-3;-5,242946E-10
-2,95;-5,129486E-10
-2,9;-5,00828E-10
-2,85;-4,898786E-10
-2,8;-4,825342E-10
-2,75;-4,608022E-10
-2,7;-4,462342E-10
-2,65;-4,293715E-10
-2,6;-4,07405E-10
-2,55;-3,893755E-10
-2,5;-3,632758E-10
-2,45;-3,415645E-10
-2,4;-3,1375E-10
-2,35;-2,917025E-10
-2,3;-2,640247E-10
-2,25;-2,319839E-10
-2,2;-1,941525E-10
-2,15;-1,62011E-10
-2,1;-1,169341E-10
-2,05;-7,967934E-11
-2;-2,730873E-11
-1,95;1,74792E-11
-1,9;7,473542E-11
-1,85;1,269277E-10
-1,8;1,851202E-10
-1,75;2,514938E-10
-1,7;3,129095E-10
-1,65;3,735973E-10
-1,6;4,454891E-10
-1,55;5,074829E-10
-1,5;5,781278E-10
-1,45;6,467906E-10
-1,4;7,171664E-10
-1,35;7,964851E-10
-1,3;8,762259E-10
-1,25;9,567063E-10
-1,2;1,050996E-09
-1,15;1,14649E-09
-1,1;1,258835E-09
-1,05;1,36578E-09
-1;1,496454E-09
-0,95;1,643826E-09
-0,9;1,818916E-09
-0,85;2,035017E-09
-0,8;2,233925E-09
-0,75;2,67622E-09
-0,7;3,252878E-09
-0,65;4,096758E-09
-0,6;5,337939E-09
-0,55;7,158501E-09
-0,5;9,808288E-09
-0,45;1,352371E-08
-0,4;1,841252E-08
-0,35;2,757413E-08
-0,3;3,520394E-08
-0,25;4,379072E-08
-0,2;5,330448E-08
-0,15;6,363472E-08
-0,1;7,479083E-08
-0,05;8,652762E-08
0;9,879568E-08
0,05;1,112786E-07
0,1;1,240675E-07
0,15;1,370462E-07
0,2;1,503479E-07
0,25;1,638335E-07
0,3;1,774655E-07
0,35;1,912179E-07
0,4;2,051982E-07
0,45;2,193259E-07
0,5;2,336793E-07
0,55;2,48285E-07
0,6;2,632051E-07
0,65;2,784774E-07
0,7;2,941386E-07
0,75;3,102527E-07
0,8;3,267246E-07
0,85;3,435038E-07
0,9;3,603706E-07
0,95;3,773704E-07
1;3,944399E-07
1,05;4,113368E-07
1,1;4,280803E-07
1,15;4,446277E-07
1,2;4,610288E-07
1,25;4,770391E-07
1,3;4,927333E-07
1,35;5,080998E-07
1,4;5,231728E-07
1,45;5,378578E-07
1,5;5,520578E-07
1,55;5,658387E-07
1,6;5,794456E-07
1,65;5,925262E-07
1,7;6,052879E-07
1,75;6,176851E-07
1,8;6,297629E-07
1,85;6,415508E-07
1,9;6,528953E-07
1,95;6,64E-07
2;6,749143E-07
2,05;6,854747E-07
2,1;6,95743E-07
2,15;7,056801E-07
2,2;7,154907E-07
2,25;7,250632E-07
2,3;7,343418E-07
2,35;7,433801E-07
2,4;7,523716E-07
2,45;7,611101E-07
2,5;7,696022E-07
2,55;7,778735E-07
2,6;7,859943E-07
2,65;7,939142E-07
2,7;8,016257E-07
2,75;8,091232E-07
2,8;8,164354E-07
2,85;8,235997E-07
2,9;8,305993E-07
2,95;8,371845E-07
3;8,437283E-07
3,05;8,500103E-07
3,1;8,561844E-07
3,15;8,621437E-07
3,2;8,679334E-07
3,25;8,737491E-07
3,3;8,793671E-07
3,35;8,847236E-07
3,4;8,90106E-07
3,45;8,954011E-07
3,5;9,006569E-07
3,55;9,057879E-07
3,6;9,108173E-07
3,65;9,158639E-07
3,7;9,210162E-07
3,75;9,259691E-07
3,8;9,308919E-07
3,85;9,358098E-07
3,9;9,407419E-07
3,95;9,456085E-07
4;9,503959E-07
4,05;9,552273E-07
4,1;9,600572E-07
4,15;9,647703E-07
4,2;9,694317E-07
4,25;9,740986E-07
4,3;9,787562E-07
4,35;9,83258E-07
4,4;9,877002E-07
4,45;9,921516E-07
4,5;9,96577E-07
4,55;1,000916E-06
4,6;1,00512E-06
4,65;1,009296E-06
4,7;1,013481E-06
4,75;1,017595E-06
4,8;1,021547E-06
4,85;1,025412E-06
4,9;1,029276E-06
4,95;1,033038E-06
5;1,036708E-06
