Tensao [V];Corrente [A]
-5;-1,497979E-09
-4,95;-1,46198E-09
-4,9;-1,44485E-09
-4,85;-1,430385E-09
-4,8;-1,41384E-09
-4,75;-1,397536E-09
-4,7;-1,380913E-09
-4,65;-1,369609E-09
-4,6;-1,360367E-09
-4,55;-1,345536E-09
-4,5;-1,338971E-09
-4,45;-1,332999E-09
-4,4;-1,328139E-09
-4,35;-1,318248E-09
-4,3;-1,306553E-09
-4,25;-1,29721E-09
-4,2;-1,292337E-09
-4,15;-1,281517E-09
-4,1;-1,2693E-09
-4,05;-1,259485E-09
-4;-1,250783E-09
-3,95;-1,240454E-09
-3,9;-1,229381E-09
-3,85;-1,221175E-09
-3,8;-1,216429E-09
-3,75;-1,206723E-09
-3,7;-1,196462E-09
-3,65;-1,185325E-09
-3,6;-1,178963E-09
-3,55;-1,167707E-09
-3,5;-1,155963E-09
-3,45;-1,145096E-09
-3,4;-1,134189E-09
-3,35;-1,124548E-09
-3,3;-1,113682E-09
-3,25;-1,100237E-09
-3,2;-1,093078E-09
-3,15;-1,081763E-09
-3,1;-1,068585E-09
-3,05;-1,055654E-09
-3;-1,045756E-09
-2,95;-1,037954E-09
-2,9;-1,023707E-09
-2,85;-1,010911E-09
-2,8;-9,99045E-10
-2,75;-9,872885E-10
-2,7;-9,717612E-10
-2,65;-9,579377E-10
-2,6;-9,429647E-10
-2,55;-9,304693E-10
-2,5;-9,113274E-10
-2,45;-8,918665E-10
-2,4;-8,738875E-10
-2,35;-8,53525E-10
-2,3;-8,286953E-10
-2,25;-7,978446E-10
-2,2;-7,635362E-10
-2,15;-7,229535E-10
-2,1;-6,671042E-10
-2,05;-5,98228E-10
-2;-5,155649E-10
-1,95;-4,170509E-10
-1,9;-2,936672E-10
-1,85;-1,445326E-10
-1,8;2,533262E-11
-1,75;2,25694E-10
-1,7;4,657112E-10
-1,65;7,391545E-10
-1,6;1,053111E-09
-1,55;1,419389E-09
-1,5;1,85971E-09
-1,45;2,658813E-09
-1,4;3,079754E-09
-1,35;3,918043E-09
-1,3;5,038979E-09
-1,25;6,512557E-09
-1,2;8,445513E-09
-1,15;1,095114E-08
-1,1;1,415314E-08
-1,05;1,822869E-08
-1;2,591677E-08
-0,95;3,280825E-08
-0,9;4,127741E-08
-0,85;5,135006E-08
-0,8;6,325175E-08
-0,75;7,713679E-08
-0,7;9,332096E-08
-0,65;1,119468E-07
-0,6;1,333102E-07
-0,55;1,579707E-07
-0,5;1,86112E-07
-0,45;2,177126E-07
-0,4;2,527735E-07
-0,35;2,907895E-07
-0,3;3,31199E-07
-0,25;3,736841E-07
-0,2;4,175352E-07
-0,15;4,625726E-07
-0,1;5,084125E-07
-0,05;5,549302E-07
0;6,024679E-07
0,05;6,504524E-07
0,1;6,988589E-07
0,15;7,477527E-07
0,2;7,971259E-07
0,25;8,468818E-07
0,3;8,972465E-07
0,35;9,477503E-07
0,4;9,985422E-07
0,45;1,04953E-06
0,5;1,100765E-06
0,55;1,152284E-06
0,6;1,203678E-06
0,65;1,25496E-06
0,7;1,306033E-06
0,75;1,356861E-06
0,8;1,407451E-06
0,85;1,45729E-06
0,9;1,506409E-06
0,95;1,554831E-06
1;1,602331E-06
1,05;1,649016E-06
1,1;1,694462E-06
1,15;1,738939E-06
1,2;1,782203E-06
1,25;1,824357E-06
1,3;1,865541E-06
1,35;1,905507E-06
1,4;1,944327E-06
1,45;1,982014E-06
1,5;2,018689E-06
1,55;2,054254E-06
1,6;2,088887E-06
1,65;2,122319E-06
1,7;2,154817E-06
1,75;2,186147E-06
1,8;2,21659E-06
1,85;2,246252E-06
1,9;2,274638E-06
1,95;2,302508E-06
2;2,329403E-06
2,05;2,355403E-06
2,1;2,38083E-06
2,15;2,405605E-06
2,2;2,429362E-06
2,25;2,452656E-06
2,3;2,475351E-06
2,35;2,497203E-06
2,4;2,518741E-06
2,45;2,53954E-06
2,5;2,559841E-06
2,55;2,579573E-06
2,6;2,598794E-06
2,65;2,617562E-06
2,7;2,635528E-06
2,75;2,653207E-06
2,8;2,670382E-06
2,85;2,687309E-06
2,9;2,703606E-06
2,95;2,719567E-06
3;2,735151E-06
3,05;2,750534E-06
3,1;2,765479E-06
3,15;2,780147E-06
3,2;2,794416E-06
3,25;2,808985E-06
3,3;2,822826E-06
3,35;2,836593E-06
3,4;2,850132E-06
3,45;2,863636E-06
3,5;2,876726E-06
3,55;2,889677E-06
3,6;2,90254E-06
3,65;2,915217E-06
3,7;2,927966E-06
3,75;2,940313E-06
3,8;2,95284E-06
3,85;2,965314E-06
3,9;2,977614E-06
3,95;2,989699E-06
4;3,002025E-06
4,05;3,013922E-06
4,1;3,026032E-06
4,15;3,038145E-06
4,2;3,050029E-06
4,25;3,061877E-06
4,3;3,073637E-06
4,35;3,085373E-06
4,4;3,097021E-06
4,45;3,10833E-06
4,5;3,119815E-06
4,55;3,131185E-06
4,6;3,142394E-06
4,65;3,153539E-06
4,7;3,164572E-06
4,75;3,175316E-06
4,8;3,186186E-06
4,85;3,196757E-06
4,9;3,2076E-06
4,95;3,217996E-06
5;3,228161E-06
