Tensao [V];Corrente [A]
-5;-1,509366E-09
-4,95;-1,47559E-09
-4,9;-1,454479E-09
-4,85;-1,439776E-09
-4,8;-1,424828E-09
-4,75;-1,412048E-09
-4,7;-1,400498E-09
-4,65;-1,390124E-09
-4,6;-1,379711E-09
-4,55;-1,369035E-09
-4,5;-1,359642E-09
-4,45;-1,348461E-09
-4,4;-1,338206E-09
-4,35;-1,328906E-09
-4,3;-1,319061E-09
-4,25;-1,309748E-09
-4,2;-1,299946E-09
-4,15;-1,288522E-09
-4,1;-1,278122E-09
-4,05;-1,268491E-09
-4;-1,259889E-09
-3,95;-1,25099E-09
-3,9;-1,242734E-09
-3,85;-1,232718E-09
-3,8;-1,220673E-09
-3,75;-1,211507E-09
-3,7;-1,201768E-09
-3,65;-1,193978E-09
-3,6;-1,18319E-09
-3,55;-1,195627E-09
-3,5;-1,174746E-09
-3,45;-1,158325E-09
-3,4;-1,145127E-09
-3,35;-1,132973E-09
-3,3;-1,120244E-09
-3,25;-1,108108E-09
-3,2;-1,09905E-09
-3,15;-1,088054E-09
-3,1;-1,077468E-09
-3,05;-1,064919E-09
-3;-1,05228E-09
-2,95;-1,042128E-09
-2,9;-1,02801E-09
-2,85;-1,014598E-09
-2,8;-1,004305E-09
-2,75;-9,895207E-10
-2,7;-9,77907E-10
-2,65;-9,637263E-10
-2,6;-9,489739E-10
-2,55;-9,373219E-10
-2,5;-9,202015E-10
-2,45;-9,015314E-10
-2,4;-8,811778E-10
-2,35;-8,601619E-10
-2,3;-8,339465E-10
-2,25;-8,033751E-10
-2,2;-7,634934E-10
-2,15;-7,231863E-10
-2,1;-6,693154E-10
-2,05;-6,044533E-10
-2;-5,272008E-10
-1,95;-4,261578E-10
-1,9;-3,03127E-10
-1,85;-1,560927E-10
-1,8;1,532459E-11
-1,75;2,14693E-10
-1,7;4,484952E-10
-1,65;7,217155E-10
-1,6;1,037363E-09
-1,55;1,404659E-09
-1,5;1,841601E-09
-1,45;2,596516E-09
-1,4;3,054325E-09
-1,35;3,89622E-09
-1,3;5,017627E-09
-1,25;6,487045E-09
-1,2;8,411934E-09
-1,15;1,091001E-08
-1,1;1,410471E-08
-1,05;1,816415E-08
-1;2,583052E-08
-0,95;3,272655E-08
-0,9;4,113709E-08
-0,85;5,117693E-08
-0,8;6,302972E-08
-0,75;7,691588E-08
-0,7;9,303333E-08
-0,65;1,116098E-07
-0,6;1,329226E-07
-0,55;1,575358E-07
-0,5;1,855833E-07
-0,45;2,171301E-07
-0,4;2,520933E-07
-0,35;2,900172E-07
-0,3;3,303531E-07
-0,25;3,727329E-07
-0,2;4,165063E-07
-0,15;4,614327E-07
-0,1;5,071973E-07
-0,05;5,536198E-07
0;6,010424E-07
0,05;6,489356E-07
0,1;6,972415E-07
0,15;7,460246E-07
0,2;7,953172E-07
0,25;8,449556E-07
0,3;8,951416E-07
0,35;9,455666E-07
0,4;9,962484E-07
0,45;1,047128E-06
0,5;1,098196E-06
0,55;1,149664E-06
0,6;1,200865E-06
0,65;1,25202E-06
0,7;1,303008E-06
0,75;1,353713E-06
0,8;1,40409E-06
0,85;1,453798E-06
0,9;1,502842E-06
0,95;1,551106E-06
1;1,598458E-06
1,05;1,645008E-06
1,1;1,690356E-06
1,15;1,734637E-06
1,2;1,777802E-06
1,25;1,819733E-06
1,3;1,860822E-06
1,35;1,900675E-06
1,4;1,93942E-06
1,45;1,977091E-06
1,5;2,013587E-06
1,55;2,049057E-06
1,6;2,083537E-06
1,65;2,11687E-06
1,7;2,149279E-06
1,75;2,180587E-06
1,8;2,210915E-06
1,85;2,240454E-06
1,9;2,268799E-06
1,95;2,296318E-06
2;2,323085E-06
2,05;2,349241E-06
2,1;2,374579E-06
2,15;2,399113E-06
2,2;2,422973E-06
2,25;2,446395E-06
2,3;2,468722E-06
2,35;2,490813E-06
2,4;2,512215E-06
2,45;2,532939E-06
2,5;2,553138E-06
2,55;2,572923E-06
2,6;2,592028E-06
2,65;2,610623E-06
2,7;2,62855E-06
2,75;2,646204E-06
2,8;2,663632E-06
2,85;2,680279E-06
2,9;2,696492E-06
2,95;2,712475E-06
3;2,728163E-06
3,05;2,743318E-06
3,1;2,758137E-06
3,15;2,772821E-06
3,2;2,787325E-06
3,25;2,801432E-06
3,3;2,815408E-06
3,35;2,82905E-06
3,4;2,842578E-06
3,45;2,855843E-06
3,5;2,869083E-06
3,55;2,88177E-06
3,6;2,894859E-06
3,65;2,907523E-06
3,7;2,920057E-06
3,75;2,9328E-06
3,8;2,944959E-06
3,85;2,957309E-06
3,9;2,969773E-06
3,95;2,981669E-06
4;2,993894E-06
4,05;3,006018E-06
4,1;3,017963E-06
4,15;3,029998E-06
4,2;3,041823E-06
4,25;3,053772E-06
4,3;3,065495E-06
4,35;3,077118E-06
4,4;3,088614E-06
4,45;3,100149E-06
4,5;3,111545E-06
4,55;3,122728E-06
4,6;3,133924E-06
4,65;3,14526E-06
4,7;3,156214E-06
4,75;3,16706E-06
4,8;3,177744E-06
4,85;3,188351E-06
4,9;3,198893E-06
4,95;3,209414E-06
5;3,219767E-06
