Tensao [V];Corrente [A]
-5;-1,065056E-09
-4,95;-1,025651E-09
-4,9;-9,950326E-10
-4,85;-9,764205E-10
-4,8;-9,612779E-10
-4,75;-9,426574E-10
-4,7;-9,25093E-10
-4,65;-9,13237E-10
-4,6;-8,910373E-10
-4,55;-8,744867E-10
-4,5;-8,572987E-10
-4,45;-8,47894E-10
-4,4;-8,291715E-10
-4,35;-8,047156E-10
-4,3;-7,883289E-10
-4,25;-7,800328E-10
-4,2;-7,695044E-10
-4,15;-7,581752E-10
-4,1;-7,46341E-10
-4,05;-7,490601E-10
-4;-7,341733E-10
-3,95;-7,229366E-10
-3,9;-7,163353E-10
-3,85;-7,019754E-10
-3,8;-6,904461E-10
-3,75;-6,739203E-10
-3,7;-6,630543E-10
-3,65;-6,559073E-10
-3,6;-6,421094E-10
-3,55;-6,310163E-10
-3,5;-6,173262E-10
-3,45;-6,098462E-10
-3,4;-6,011989E-10
-3,35;-5,856822E-10
-3,3;-5,729474E-10
-3,25;-5,666415E-10
-3,2;-5,507071E-10
-3,15;-5,42259E-10
-3,1;-5,292308E-10
-3,05;-5,178321E-10
-3;-5,063884E-10
-2,95;-4,881011E-10
-2,9;-4,756917E-10
-2,85;-4,624927E-10
-2,8;-4,474355E-10
-2,75;-4,317326E-10
-2,7;-4,13397E-10
-2,65;-3,981921E-10
-2,6;-3,792096E-10
-2,55;-3,507131E-10
-2,5;-3,319329E-10
-2,45;-3,068566E-10
-2,4;-2,821919E-10
-2,35;-2,491737E-10
-2,3;-2,212169E-10
-2,25;-1,920501E-10
-2,2;-1,563435E-10
-2,15;-1,17043E-10
-2,1;-8,519783E-11
-2,05;-3,636239E-11
-2;4,239289E-12
-1,95;5,849864E-11
-1,9;1,006822E-10
-1,85;1,493613E-10
-1,8;1,912145E-10
-1,75;2,414352E-10
-1,7;2,928559E-10
-1,65;3,378462E-10
-1,6;3,861532E-10
-1,55;4,422534E-10
-1,5;4,975866E-10
-1,45;5,534344E-10
-1,4;6,10316E-10
-1,35;6,728634E-10
-1,3;7,361998E-10
-1,25;8,020796E-10
-1,2;8,672862E-10
-1,15;9,464813E-10
-1,1;1,026388E-09
-1,05;1,111958E-09
-1;1,206056E-09
-0,95;1,317198E-09
-0,9;1,444705E-09
-0,85;1,599061E-09
-0,8;1,802125E-09
-0,75;2,084498E-09
-0,7;2,495788E-09
-0,65;3,052926E-09
-0,6;3,948877E-09
-0,55;5,283955E-09
-0,5;7,210128E-09
-0,45;9,907784E-09
-0,4;1,349512E-08
-0,35;1,794238E-08
-0,3;2,590056E-08
-0,25;3,231817E-08
-0,2;3,940353E-08
-0,15;4,7209E-08
-0,1;5,559185E-08
-0,05;6,43919E-08
0;7,360856E-08
0,05;8,296095E-08
0,1;9,252214E-08
0,15;1,02242E-07
0,2;1,120624E-07
0,25;1,220031E-07
0,3;1,320422E-07
0,35;1,422055E-07
0,4;1,524823E-07
0,45;1,628785E-07
0,5;1,733975E-07
0,55;1,841279E-07
0,6;1,950517E-07
0,65;2,062972E-07
0,7;2,177612E-07
0,75;2,295617E-07
0,8;2,416041E-07
0,85;2,538501E-07
0,9;2,662399E-07
0,95;2,786213E-07
1;2,910303E-07
1,05;3,033491E-07
1,1;3,156208E-07
1,15;3,277007E-07
1,2;3,395591E-07
1,25;3,512908E-07
1,3;3,627627E-07
1,35;3,740339E-07
1,4;3,850455E-07
1,45;3,956845E-07
1,5;4,061075E-07
1,55;4,16281E-07
1,6;4,260727E-07
1,65;4,356136E-07
1,7;4,448559E-07
1,75;4,539191E-07
1,8;4,62715E-07
1,85;4,712378E-07
1,9;4,795687E-07
1,95;4,876479E-07
2;4,955832E-07
2,05;5,032988E-07
2,1;5,108182E-07
2,15;5,181739E-07
2,2;5,25352E-07
2,25;5,323965E-07
2,3;5,392904E-07
2,35;5,459886E-07
2,4;5,525534E-07
2,45;5,589602E-07
2,5;5,652394E-07
2,55;5,713682E-07
2,6;5,773425E-07
2,65;5,831638E-07
2,7;5,888514E-07
2,75;5,94429E-07
2,8;5,998436E-07
2,85;6,050712E-07
2,9;6,101814E-07
2,95;6,15132E-07
3;6,198687E-07
3,05;6,245567E-07
3,1;6,291061E-07
3,15;6,335346E-07
3,2;6,37842E-07
3,25;6,420865E-07
3,3;6,462018E-07
3,35;6,502562E-07
3,4;6,542125E-07
3,45;6,581683E-07
3,5;6,620313E-07
3,55;6,658459E-07
3,6;6,696677E-07
3,65;6,733404E-07
3,7;6,771054E-07
3,75;6,80827E-07
3,8;6,845061E-07
3,85;6,88182E-07
3,9;6,918017E-07
3,95;6,95415E-07
4;6,990106E-07
4,05;7,025434E-07
4,1;7,061135E-07
4,15;7,096248E-07
4,2;7,131138E-07
4,25;7,165351E-07
4,3;7,199836E-07
4,35;7,233817E-07
4,4;7,266684E-07
4,45;7,299623E-07
4,5;7,332836E-07
4,55;7,365124E-07
4,6;7,396637E-07
4,65;7,42744E-07
4,7;7,458597E-07
4,75;7,488899E-07
4,8;7,518724E-07
4,85;7,547861E-07
4,9;7,576591E-07
4,95;7,605245E-07
5;7,633031E-07
