Tensao [V];Corrente [A]
-5;-1,806997E-09
-4,95;-1,774471E-09
-4,9;-1,747396E-09
-4,85;-1,730148E-09
-4,8;-1,715477E-09
-4,75;-1,701401E-09
-4,7;-1,686929E-09
-4,65;-1,672843E-09
-4,6;-1,662137E-09
-4,55;-1,649999E-09
-4,5;-1,635584E-09
-4,45;-1,620668E-09
-4,4;-1,610753E-09
-4,35;-1,602379E-09
-4,3;-1,591522E-09
-4,25;-1,57686E-09
-4,2;-1,566981E-09
-4,15;-1,559873E-09
-4,1;-1,546888E-09
-4,05;-1,53291E-09
-4;-1,522537E-09
-3,95;-1,516109E-09
-3,9;-1,503994E-09
-3,85;-1,490782E-09
-3,8;-1,481995E-09
-3,75;-1,476477E-09
-3,7;-1,461708E-09
-3,65;-1,445969E-09
-3,6;-1,433173E-09
-3,55;-1,425165E-09
-3,5;-1,415011E-09
-3,45;-1,400675E-09
-3,4;-1,388793E-09
-3,35;-1,38165E-09
-3,3;-1,369889E-09
-3,25;-1,357112E-09
-3,2;-1,343645E-09
-3,15;-1,3328E-09
-3,1;-1,322044E-09
-3,05;-1,305632E-09
-3;-1,292948E-09
-2,95;-1,281517E-09
-2,9;-1,27027E-09
-2,85;-1,25523E-09
-2,8;-1,238147E-09
-2,75;-1,225973E-09
-2,7;-1,215239E-09
-2,65;-1,20116E-09
-2,6;-1,180688E-09
-2,55;-1,166341E-09
-2,5;-1,152863E-09
-2,45;-1,130583E-09
-2,4;-1,10965E-09
-2,35;-1,096287E-09
-2,3;-1,081904E-09
-2,25;-1,063803E-09
-2,2;-1,045968E-09
-2,15;-1,028067E-09
-2,1;-1,014234E-09
-2,05;-9,957787E-10
-2;-9,733995E-10
-1,95;-9,53725E-10
-1,9;-9,352195E-10
-1,85;-9,104698E-10
-1,8;-8,81994E-10
-1,75;-8,572455E-10
-1,7;-8,29397E-10
-1,65;-7,914066E-10
-1,6;-7,452647E-10
-1,55;-6,895215E-10
-1,5;-6,188192E-10
-1,45;-5,221126E-10
-1,4;-3,93615E-10
-1,35;-2,243965E-10
-1,3;-6,837555E-12
-1,25;2,7967E-10
-1,2;6,485221E-10
-1,15;1,123597E-09
-1,1;1,737196E-09
-1,05;2,773356E-09
-1;3,702739E-09
-0,95;5,261432E-09
-0,9;7,468046E-09
-0,85;1,057506E-08
-0,8;1,495568E-08
-0,75;2,426066E-08
-0,7;3,386557E-08
-0,65;4,707794E-08
-0,6;6,487438E-08
-0,55;8,886197E-08
-0,5;1,202668E-07
-0,45;1,610384E-07
-0,4;2,106918E-07
-0,35;2,673717E-07
-0,3;3,267521E-07
-0,25;3,87001E-07
-0,2;4,476455E-07
-0,15;5,087241E-07
-0,1;5,703337E-07
-0,05;6,324399E-07
0;6,955339E-07
0,05;7,593003E-07
0,1;8,235843E-07
0,15;8,885809E-07
0,2;9,545878E-07
0,25;1,021189E-06
0,3;1,088904E-06
0,35;1,156921E-06
0,4;1,225922E-06
0,45;1,295566E-06
0,5;1,365929E-06
0,55;1,437467E-06
0,6;1,50932E-06
0,65;1,581999E-06
0,7;1,654789E-06
0,75;1,728153E-06
0,8;1,801521E-06
0,85;1,874749E-06
0,9;1,947331E-06
0,95;2,019251E-06
1;2,09061E-06
1,05;2,16071E-06
1,1;2,229829E-06
1,15;2,296488E-06
1,2;2,362158E-06
1,25;2,425722E-06
1,3;2,488171E-06
1,35;2,548423E-06
1,4;2,606897E-06
1,45;2,664167E-06
1,5;2,719091E-06
1,55;2,772363E-06
1,6;2,823388E-06
1,65;2,876585E-06
1,7;2,922857E-06
1,75;2,971153E-06
1,8;3,01399E-06
1,85;3,059525E-06
1,9;3,099796E-06
1,95;3,139964E-06
2;3,177364E-06
2,05;3,216829E-06
2,1;3,251118E-06
2,15;3,28566E-06
2,2;3,319158E-06
2,25;3,352495E-06
2,3;3,38222E-06
2,35;3,413716E-06
2,4;3,443902E-06
2,45;3,473278E-06
2,5;3,500536E-06
2,55;3,528189E-06
2,6;3,555562E-06
2,65;3,581287E-06
2,7;3,606937E-06
2,75;3,630847E-06
2,8;3,656684E-06
2,85;3,678489E-06
2,9;3,701897E-06
2,95;3,722655E-06
3;3,745536E-06
3,05;3,764566E-06
3,1;3,785617E-06
3,15;3,805163E-06
3,2;3,823919E-06
3,25;3,842486E-06
3,3;3,860402E-06
3,35;3,877714E-06
3,4;3,896008E-06
3,45;3,913208E-06
3,5;3,928503E-06
3,55;3,944428E-06
3,6;3,961939E-06
3,65;3,977225E-06
3,7;3,992834E-06
3,75;4,007053E-06
3,8;4,022345E-06
3,85;4,036372E-06
3,9;4,051469E-06
3,95;4,065295E-06
4;4,078824E-06
4,05;4,092929E-06
4,1;4,106219E-06
4,15;4,118745E-06
4,2;4,132447E-06
4,25;4,144985E-06
4,3;4,157219E-06
4,35;4,169233E-06
4,4;4,181969E-06
4,45;4,1931E-06
4,5;4,20486E-06
4,55;4,216384E-06
4,6;4,227339E-06
4,65;4,238385E-06
4,7;4,249445E-06
4,75;4,260037E-06
4,8;4,27103E-06
4,85;4,28111E-06
4,9;4,292297E-06
4,95;4,30225E-06
5;4,312431E-06
