Tensao [V];Corrente [A]
-5;-1,802456E-09
-4,95;-1,769193E-09
-4,9;-1,742144E-09
-4,85;-1,724409E-09
-4,8;-1,709013E-09
-4,75;-1,69769E-09
-4,7;-1,682941E-09
-4,65;-1,668658E-09
-4,6;-1,652566E-09
-4,55;-1,644397E-09
-4,5;-1,631449E-09
-4,45;-1,617026E-09
-4,4;-1,607941E-09
-4,35;-1,597179E-09
-4,3;-1,583276E-09
-4,25;-1,571775E-09
-4,2;-1,563218E-09
-4,15;-1,556883E-09
-4,1;-1,54254E-09
-4,05;-1,531058E-09
-4;-1,529517E-09
-3,95;-1,530604E-09
-3,9;-1,508823E-09
-3,85;-1,492826E-09
-3,8;-1,479113E-09
-3,75;-1,473315E-09
-3,7;-1,451178E-09
-3,65;-1,434163E-09
-3,6;-1,430316E-09
-3,55;-1,42036E-09
-3,5;-1,410376E-09
-3,45;-1,392941E-09
-3,4;-1,391184E-09
-3,35;-1,384691E-09
-3,3;-1,380754E-09
-3,25;-1,364634E-09
-3,2;-1,343396E-09
-3,15;-1,330139E-09
-3,1;-1,32049E-09
-3,05;-1,306078E-09
-3;-1,293671E-09
-2,95;-1,285655E-09
-2,9;-1,272306E-09
-2,85;-1,253686E-09
-2,8;-1,241175E-09
-2,75;-1,230308E-09
-2,7;-1,214248E-09
-2,65;-1,194468E-09
-2,6;-1,180651E-09
-2,55;-1,16584E-09
-2,5;-1,148292E-09
-2,45;-1,130998E-09
-2,4;-1,114536E-09
-2,35;-1,103104E-09
-2,3;-1,087917E-09
-2,25;-1,066834E-09
-2,2;-1,051819E-09
-2,15;-1,036267E-09
-2,1;-1,015156E-09
-2,05;-9,944352E-10
-2;-9,753887E-10
-1,95;-9,59563E-10
-1,9;-9,37543E-10
-1,85;-9,099094E-10
-1,8;-8,851421E-10
-1,75;-8,598602E-10
-1,7;-8,288721E-10
-1,65;-7,907258E-10
-1,6;-7,453935E-10
-1,55;-6,934936E-10
-1,5;-6,210842E-10
-1,45;-5,2204E-10
-1,4;-3,925363E-10
-1,35;-2,265812E-10
-1,3;-9,113777E-12
-1,25;2,824924E-10
-1,2;6,556136E-10
-1,15;1,12632E-09
-1,1;1,746893E-09
-1,05;2,755112E-09
-1;3,720676E-09
-0,95;5,283749E-09
-0,9;7,496201E-09
-0,85;1,06179E-08
-0,8;1,501942E-08
-0,75;2,437565E-08
-0,7;3,405051E-08
-0,65;4,723847E-08
-0,6;6,507158E-08
-0,55;8,91491E-08
-0,5;1,207988E-07
-0,45;1,614514E-07
-0,4;2,112268E-07
-0,35;2,679703E-07
-0,3;3,27413E-07
-0,25;3,878021E-07
-0,2;4,485005E-07
-0,15;5,096332E-07
-0,1;5,71281E-07
-0,05;6,334508E-07
0;6,966777E-07
0,05;7,606254E-07
0,1;8,249321E-07
0,15;8,901386E-07
0,2;9,561511E-07
0,25;1,022952E-06
0,3;1,090755E-06
0,35;1,158873E-06
0,4;1,227924E-06
0,45;1,297671E-06
0,5;1,36838E-06
0,55;1,439908E-06
0,6;1,511956E-06
0,65;1,584669E-06
0,7;1,657737E-06
0,75;1,73101E-06
0,8;1,804626E-06
0,85;1,877889E-06
0,9;1,950622E-06
0,95;2,022812E-06
1;2,094108E-06
1,05;2,164334E-06
1,1;2,233389E-06
1,15;2,300714E-06
1,2;2,366295E-06
1,25;2,429899E-06
1,3;2,492421E-06
1,35;2,55295E-06
1,4;2,61155E-06
1,45;2,668532E-06
1,5;2,723808E-06
1,55;2,777553E-06
1,6;2,829608E-06
1,65;2,879883E-06
1,7;2,928353E-06
1,75;2,975252E-06
1,8;3,020435E-06
1,85;3,063878E-06
1,9;3,105613E-06
1,95;3,145837E-06
2;3,184033E-06
2,05;3,221083E-06
2,1;3,257214E-06
2,15;3,291579E-06
2,2;3,325205E-06
2,25;3,357585E-06
2,3;3,388966E-06
2,35;3,420111E-06
2,4;3,449797E-06
2,45;3,479059E-06
2,5;3,507332E-06
2,55;3,534925E-06
2,6;3,561941E-06
2,65;3,587972E-06
2,7;3,613159E-06
2,75;3,638157E-06
2,8;3,66218E-06
2,85;3,68545E-06
2,9;3,707838E-06
2,95;3,729929E-06
3;3,751016E-06
3,05;3,772005E-06
3,1;3,7917E-06
3,15;3,811594E-06
3,2;3,830227E-06
3,25;3,849246E-06
3,3;3,866974E-06
3,35;3,884913E-06
3,4;3,902326E-06
3,45;3,918976E-06
3,5;3,936065E-06
3,55;3,951987E-06
3,6;3,9682E-06
3,65;3,983692E-06
3,7;3,999216E-06
3,75;4,014295E-06
3,8;4,028891E-06
3,85;4,043924E-06
3,9;4,057825E-06
3,95;4,072182E-06
4;4,086035E-06
4,05;4,099712E-06
4,1;4,113027E-06
4,15;4,126268E-06
4,2;4,138742E-06
4,25;4,151518E-06
4,3;4,164067E-06
4,35;4,176167E-06
4,4;4,188353E-06
4,45;4,199951E-06
4,5;4,211508E-06
4,55;4,22308E-06
4,6;4,234362E-06
4,65;4,24556E-06
4,7;4,256378E-06
4,75;4,267124E-06
4,8;4,277704E-06
4,85;4,288234E-06
4,9;4,29874E-06
4,95;4,308744E-06
5;4,31939E-06
