Tensao [V];Corrente [A]
-5;-1,301838E-10
-4,95;-1,058843E-10
-4,9;-8,495192E-11
-4,85;-6,501754E-11
-4,8;-4,955916E-11
-4,75;-3,85213E-11
-4,7;-2,483705E-11
-4,65;-1,221851E-11
-4,6;-9,428901E-13
-4,55;9,092335E-12
-4,5;1,794725E-11
-4,45;3,008935E-11
-4,4;4,140845E-11
-4,35;5,09484E-11
-4,3;6,16145E-11
-4,25;7,192325E-11
-4,2;8,273352E-11
-4,15;8,980311E-11
-4,1;9,960188E-11
-4,05;1,10518E-10
-4;1,192201E-10
-3,95;1,280615E-10
-3,9;1,381646E-10
-3,85;1,482873E-10
-3,8;1,591665E-10
-3,75;1,671121E-10
-3,7;1,769824E-10
-3,65;1,878616E-10
-3,6;1,970577E-10
-3,55;2,047569E-10
-3,5;2,128519E-10
-3,45;2,232762E-10
-3,4;2,358041E-10
-3,35;2,426791E-10
-3,3;2,432348E-10
-3,25;2,487198E-10
-3,2;2,613106E-10
-3,15;2,726838E-10
-3,1;2,814045E-10
-3,05;2,926742E-10
-3;3,048975E-10
-2,95;3,127942E-10
-2,9;3,245455E-10
-2,85;3,340262E-10
-2,8;3,482088E-10
-2,75;3,600565E-10
-2,7;3,701026E-10
-2,65;3,825973E-10
-2,6;3,949659E-10
-2,55;4,056086E-10
-2,5;4,159308E-10
-2,45;4,254981E-10
-2,4;4,396129E-10
-2,35;4,493485E-10
-2,3;4,568558E-10
-2,25;4,6842E-10
-2,2;4,807369E-10
-2,15;4,923961E-10
-2,1;5,037067E-10
-2,05;5,142382E-10
-2;5,302834E-10
-1,95;5,394761E-10
-1,9;5,471899E-10
-1,85;5,593148E-10
-1,8;5,70785E-10
-1,75;5,847102E-10
-1,7;5,953473E-10
-1,65;6,053663E-10
-1,6;6,225239E-10
-1,55;6,321683E-10
-1,5;6,423124E-10
-1,45;6,539962E-10
-1,4;6,688627E-10
-1,35;6,817427E-10
-1,3;6,924045E-10
-1,25;7,069856E-10
-1,2;7,210482E-10
-1,15;7,363776E-10
-1,1;7,504944E-10
-1,05;7,620356E-10
-1;7,766107E-10
-0,95;7,943665E-10
-0,9;8,072293E-10
-0,85;8,242295E-10
-0,8;8,384333E-10
-0,75;8,537349E-10
-0,7;8,71493E-10
-0,65;8,853772E-10
-0,6;9,034657E-10
-0,55;9,157963E-10
-0,5;9,31818E-10
-0,45;9,507022E-10
-0,4;9,724682E-10
-0,35;9,974523E-10
-0,3;1,026828E-09
-0,25;1,07036E-09
-0,2;1,146389E-09
-0,15;1,269578E-09
-0,1;1,434057E-09
-0,05;1,651033E-09
0;1,985445E-09
0,05;2,283948E-09
0,1;2,507701E-09
0,15;2,825483E-09
0,2;3,153491E-09
0,25;3,44398E-09
0,3;3,734475E-09
0,35;4,042008E-09
0,4;4,360962E-09
0,45;4,659173E-09
0,5;4,94753E-09
0,55;5,259803E-09
0,6;5,587294E-09
0,65;5,883297E-09
0,7;6,184231E-09
0,75;6,503704E-09
0,8;6,835876E-09
0,85;7,151014E-09
0,9;7,461423E-09
0,95;7,795E-09
1;8,128759E-09
1,05;8,446031E-09
1,1;8,75269E-09
1,15;9,068821E-09
1,2;9,387134E-09
1,25;9,690734E-09
1,3;9,977443E-09
1,35;1,02764E-08
1,4;1,056976E-08
1,45;1,085863E-08
1,5;1,113028E-08
1,55;1,140281E-08
1,6;1,168239E-08
1,65;1,1949E-08
1,7;1,220448E-08
1,75;1,245857E-08
1,8;1,271252E-08
1,85;1,295999E-08
1,9;1,319613E-08
1,95;1,342377E-08
2;1,367021E-08
2,05;1,390021E-08
2,1;1,412019E-08
2,15;1,434195E-08
2,2;1,455991E-08
2,25;1,477787E-08
2,3;1,497787E-08
2,35;1,518906E-08
2,4;1,539519E-08
2,45;1,559439E-08
2,5;1,580187E-08
2,55;1,599393E-08
2,6;1,619152E-08
2,65;1,639155E-08
2,7;1,658167E-08
2,75;1,677174E-08
2,8;1,696518E-08
2,85;1,714749E-08
2,9;1,732971E-08
2,95;1,750902E-08
3;1,768919E-08
3,05;1,786166E-08
3,1;1,803035E-08
3,15;1,820318E-08
3,2;1,837147E-08
3,25;1,852648E-08
3,3;1,869647E-08
3,35;1,885198E-08
3,4;1,900494E-08
3,45;1,91529E-08
3,5;1,931513E-08
3,55;1,947025E-08
3,6;1,962351E-08
3,65;1,976153E-08
3,7;1,991386E-08
3,75;2,006546E-08
3,8;2,021756E-08
3,85;2,035589E-08
3,9;2,050322E-08
3,95;2,065388E-08
4;2,080158E-08
4,05;2,094502E-08
4,1;2,118625E-08
4,15;2,132422E-08
4,2;2,147035E-08
4,25;2,158984E-08
4,3;2,174729E-08
4,35;2,189633E-08
4,4;2,202448E-08
4,45;2,214423E-08
4,5;2,231977E-08
4,55;2,249178E-08
4,6;2,261013E-08
4,65;2,275114E-08
4,7;2,288558E-08
4,75;2,304541E-08
4,8;2,316616E-08
4,85;2,330853E-08
4,9;2,345718E-08
4,95;2,359891E-08
5;2,373072E-08
