Tensao [V];Corrente [A]
-5;-1,388843E-10
-4,95;-1,090197E-10
-4,9;-8,995023E-11
-4,85;-7,032389E-11
-4,8;-5,488399E-11
-4,75;-4,25673E-11
-4,7;-2,794176E-11
-4,65;-1,765425E-11
-4,6;-4,572473E-12
-4,55;8,786778E-12
-4,5;1,648971E-11
-4,45;2,864657E-11
-4,4;4,013443E-11
-4,35;5,41283E-11
-4,3;6,267773E-11
-4,25;7,085993E-11
-4,2;8,300941E-11
-4,15;9,307543E-11
-4,1;9,954008E-11
-4,05;1,096481E-10
-4;1,183908E-10
-3,95;1,301781E-10
-3,9;1,368965E-10
-3,85;1,434684E-10
-3,8;1,563177E-10
-3,75;1,676516E-10
-3,7;1,771695E-10
-3,65;1,836021E-10
-3,6;1,91666E-10
-3,55;2,074304E-10
-3,5;2,159995E-10
-3,45;2,261333E-10
-3,4;2,346137E-10
-3,35;2,43827E-10
-3,3;2,566642E-10
-3,25;2,627162E-10
-3,2;2,686413E-10
-3,15;2,825574E-10
-3,1;2,906001E-10
-3,05;3,002798E-10
-3;3,097136E-10
-2,95;3,198487E-10
-2,9;3,35014E-10
-2,85;3,410882E-10
-2,8;3,538575E-10
-2,75;3,659872E-10
-2,7;3,745797E-10
-2,65;3,853064E-10
-2,6;3,936374E-10
-2,55;4,062947E-10
-2,5;4,205524E-10
-2,45;4,280592E-10
-2,4;4,371115E-10
-2,35;4,484822E-10
-2,3;4,595523E-10
-2,25;4,710684E-10
-2,2;4,797535E-10
-2,15;4,945234E-10
-2,1;5,081454E-10
-2,05;5,162841E-10
-2;5,286162E-10
-1,95;5,391169E-10
-1,9;5,535629E-10
-1,85;5,614117E-10
-1,8;5,698499E-10
-1,75;5,868688E-10
-1,7;5,982767E-10
-1,65;6,134461E-10
-1,6;6,236068E-10
-1,55;6,35111E-10
-1,5;6,558253E-10
-1,45;6,675052E-10
-1,4;6,811437E-10
-1,35;6,898358E-10
-1,3;7,065078E-10
-1,25;7,18489E-10
-1,2;7,261443E-10
-1,15;7,362848E-10
-1,1;7,57453E-10
-1,05;7,673873E-10
-1;7,842902E-10
-0,95;7,944749E-10
-0,9;8,132045E-10
-0,85;8,278032E-10
-0,8;8,391079E-10
-0,75;8,530234E-10
-0,7;8,708757E-10
-0,65;8,826898E-10
-0,6;9,017794E-10
-0,55;9,150016E-10
-0,5;9,384016E-10
-0,45;9,585579E-10
-0,4;9,745963E-10
-0,35;9,986343E-10
-0,3;1,032639E-09
-0,25;1,088661E-09
-0,2;1,160851E-09
-0,15;1,262811E-09
-0,1;1,429643E-09
-0,05;1,684196E-09
0;2,016864E-09
0,05;2,286484E-09
0,1;2,53741E-09
0,15;2,826286E-09
0,2;3,113391E-09
0,25;3,42617E-09
0,3;3,759186E-09
0,35;4,052183E-09
0,4;4,339441E-09
0,45;4,645025E-09
0,5;4,970127E-09
0,55;5,271443E-09
0,6;5,558817E-09
0,65;5,864736E-09
0,7;6,199319E-09
0,75;6,512278E-09
0,8;6,816252E-09
0,85;7,131681E-09
0,9;7,465752E-09
0,95;7,793744E-09
1;8,095647E-09
1,05;8,409403E-09
1,1;8,742537E-09
1,15;9,063543E-09
1,2;9,365078E-09
1,25;9,656167E-09
1,3;9,965786E-09
1,35;1,027368E-08
1,4;1,054704E-08
1,45;1,08223E-08
1,5;1,110929E-08
1,55;1,139021E-08
1,6;1,165702E-08
1,65;1,19074E-08
1,7;1,218227E-08
1,75;1,24429E-08
1,8;1,269077E-08
1,85;1,291861E-08
1,9;1,316827E-08
1,95;1,339964E-08
2;1,363364E-08
2,05;1,384902E-08
2,1;1,408072E-08
2,15;1,430476E-08
2,2;1,452E-08
2,25;1,473015E-08
2,3;1,49341E-08
2,35;1,514222E-08
2,4;1,534645E-08
2,45;1,55468E-08
2,5;1,574802E-08
2,55;1,595513E-08
2,6;1,614666E-08
2,65;1,633959E-08
2,7;1,653048E-08
2,75;1,671546E-08
2,8;1,690964E-08
2,85;1,708928E-08
2,9;1,727481E-08
2,95;1,7464E-08
3;1,763429E-08
3,05;1,781585E-08
3,1;1,797666E-08
3,15;1,815511E-08
3,2;1,831092E-08
3,25;1,847669E-08
3,3;1,863219E-08
3,35;1,880032E-08
3,4;1,895516E-08
3,45;1,911607E-08
3,5;1,925891E-08
3,55;1,941167E-08
3,6;1,955679E-08
3,65;1,970312E-08
3,7;1,984891E-08
3,75;2,000471E-08
3,8;2,015407E-08
3,85;2,029966E-08
3,9;2,044623E-08
3,95;2,059322E-08
4;2,073659E-08
4,05;2,088307E-08
4,1;2,111436E-08
4,15;2,126389E-08
4,2;2,142686E-08
4,25;2,154511E-08
4,3;2,166182E-08
4,35;2,182656E-08
4,4;2,196843E-08
4,45;2,211405E-08
4,5;2,224674E-08
4,55;2,239715E-08
4,6;2,255886E-08
4,65;2,271503E-08
4,7;2,282725E-08
4,75;2,29622E-08
4,8;2,310672E-08
4,85;2,325999E-08
4,9;2,339521E-08
4,95;2,354385E-08
5;2,366661E-08
