Tensao [V];Corrente [A]
-5;-9,050224E-11
-4,95;-6,569643E-11
-4,9;-4,295417E-11
-4,85;-2,600997E-11
-4,8;-1,317212E-11
-4,75;3,969369E-12
-4,7;1,446666E-11
-4,65;2,881296E-11
-4,6;4,015667E-11
-4,55;5,080057E-11
-4,5;6,159601E-11
-4,45;6,949363E-11
-4,4;7,735552E-11
-4,35;9,051413E-11
-4,3;9,886385E-11
-4,25;1,101976E-10
-4,2;1,182543E-10
-4,15;1,29784E-10
-4,1;1,400201E-10
-4,05;1,465772E-10
-4;1,57322E-10
-3,95;1,669435E-10
-3,9;1,738566E-10
-3,85;1,843922E-10
-3,8;1,933062E-10
-3,75;2,056639E-10
-3,7;2,14642E-10
-3,65;2,222857E-10
-3,6;2,311727E-10
-3,55;2,408091E-10
-3,5;2,494506E-10
-3,45;2,571008E-10
-3,4;2,646421E-10
-3,35;2,78832E-10
-3,3;2,871853E-10
-3,25;2,97696E-10
-3,2;3,067988E-10
-3,15;3,168711E-10
-3,1;3,300247E-10
-3,05;3,370436E-10
-3;3,438485E-10
-2,95;3,587273E-10
-2,9;3,669857E-10
-2,85;3,797155E-10
-2,8;3,866806E-10
-2,75;3,980597E-10
-2,7;4,094999E-10
-2,65;4,192828E-10
-2,6;4,313669E-10
-2,55;4,403362E-10
-2,5;4,487551E-10
-2,45;4,601159E-10
-2,4;4,698629E-10
-2,35;4,809836E-10
-2,3;4,942804E-10
-2,25;5,028489E-10
-2,2;5,140822E-10
-2,15;5,242399E-10
-2,1;5,395625E-10
-2,05;5,503942E-10
-2;5,615649E-10
-1,95;5,7507E-10
-1,9;5,854158E-10
-1,85;5,942433E-10
-1,8;6,10289E-10
-1,75;6,228401E-10
-1,7;6,369568E-10
-1,65;6,469371E-10
-1,6;6,589942E-10
-1,55;6,725632E-10
-1,5;6,861349E-10
-1,45;6,986396E-10
-1,4;7,110836E-10
-1,35;7,240477E-10
-1,3;7,379703E-10
-1,25;7,50063E-10
-1,2;7,654234E-10
-1,15;7,775506E-10
-1,1;7,931462E-10
-1,05;8,060405E-10
-1;8,177642E-10
-0,95;8,350301E-10
-0,9;8,508156E-10
-0,85;8,627215E-10
-0,8;8,772032E-10
-0,75;8,925594E-10
-0,7;9,099492E-10
-0,65;9,224118E-10
-0,6;9,370253E-10
-0,55;9,521265E-10
-0,5;9,712985E-10
-0,45;9,869578E-10
-0,4;1,006603E-09
-0,35;1,029322E-09
-0,3;1,068842E-09
-0,25;1,118937E-09
-0,2;1,187955E-09
-0,15;1,29637E-09
-0,1;1,482105E-09
-0,05;1,713822E-09
0;2,053469E-09
0,05;2,272038E-09
0,1;2,565214E-09
0,15;2,863463E-09
0,2;3,163208E-09
0,25;3,503039E-09
0,3;3,802949E-09
0,35;4,092038E-09
0,4;4,387061E-09
0,45;4,717862E-09
0,5;5,022431E-09
0,55;5,307364E-09
0,6;5,610399E-09
0,65;5,940157E-09
0,7;6,257619E-09
0,75;6,561933E-09
0,8;6,866733E-09
0,85;7,207353E-09
0,9;7,538673E-09
0,95;7,850818E-09
1;8,164118E-09
1,05;8,502512E-09
1,1;8,828158E-09
1,15;9,133441E-09
1,2;9,429897E-09
1,25;9,741303E-09
1,3;1,005549E-08
1,35;1,033701E-08
1,4;1,061967E-08
1,45;1,091184E-08
1,5;1,119626E-08
1,55;1,146777E-08
1,6;1,172804E-08
1,65;1,200533E-08
1,7;1,22702E-08
1,75;1,251019E-08
1,8;1,276012E-08
1,85;1,301154E-08
1,9;1,325702E-08
1,95;1,349741E-08
2;1,371285E-08
2,05;1,395311E-08
2,1;1,417167E-08
2,15;1,439386E-08
2,2;1,460826E-08
2,25;1,482419E-08
2,3;1,503111E-08
2,35;1,524346E-08
2,4;1,544512E-08
2,45;1,564606E-08
2,5;1,585206E-08
2,55;1,605242E-08
2,6;1,624392E-08
2,65;1,644247E-08
2,7;1,66319E-08
2,75;1,682856E-08
2,8;1,700699E-08
2,85;1,719428E-08
2,9;1,737932E-08
2,95;1,755812E-08
3;1,773844E-08
3,05;1,790562E-08
3,1;1,80913E-08
3,15;1,825754E-08
3,2;1,841978E-08
3,25;1,858171E-08
3,3;1,874703E-08
3,35;1,890827E-08
3,4;1,906104E-08
3,45;1,921362E-08
3,5;1,936894E-08
3,55;1,950991E-08
3,6;1,966973E-08
3,65;1,982072E-08
3,7;1,997234E-08
3,75;2,011348E-08
3,8;2,026294E-08
3,85;2,041643E-08
3,9;2,057159E-08
3,95;2,070857E-08
4;2,085764E-08
4,05;2,108965E-08
4,1;2,122345E-08
4,15;2,137563E-08
4,2;2,150467E-08
4,25;2,166136E-08
4,3;2,18012E-08
4,35;2,192986E-08
4,4;2,206658E-08
4,45;2,22151E-08
4,5;2,236412E-08
4,55;2,252937E-08
4,6;2,264735E-08
4,65;2,280467E-08
4,7;2,293421E-08
4,75;2,308939E-08
4,8;2,323278E-08
4,85;2,335641E-08
4,9;2,355341E-08
4,95;2,366288E-08
5;2,381441E-08
