Tensao [V];Corrente [A]
-5;-4,942297E-09
-4,95;-5,121493E-09
-4,9;-5,120253E-09
-4,85;-5,104797E-09
-4,8;-5,094163E-09
-4,75;-5,080344E-09
-4,7;-5,066771E-09
-4,65;-5,053369E-09
-4,6;-5,042409E-09
-4,55;-5,029816E-09
-4,5;-5,016435E-09
-4,45;-5,007224E-09
-4,4;-5,000261E-09
-4,35;-4,992083E-09
-4,3;-4,982999E-09
-4,25;-4,970214E-09
-4,2;-4,965162E-09
-4,15;-4,955367E-09
-4,1;-4,943836E-09
-4,05;-4,932629E-09
-4;-4,925153E-09
-3,95;-4,916831E-09
-3,9;-4,905957E-09
-3,85;-4,895182E-09
-3,8;-4,887219E-09
-3,75;-4,879862E-09
-3,7;-4,866436E-09
-3,65;-4,854007E-09
-3,6;-4,843576E-09
-3,55;-4,835286E-09
-3,5;-4,822127E-09
-3,45;-4,806965E-09
-3,4;-4,799447E-09
-3,35;-4,788213E-09
-3,3;-4,774678E-09
-3,25;-4,757812E-09
-3,2;-4,745473E-09
-3,15;-4,732575E-09
-3,1;-4,715552E-09
-3,05;-4,698567E-09
-3;-4,682552E-09
-2,95;-4,668783E-09
-2,9;-4,646984E-09
-2,85;-4,627114E-09
-2,8;-4,606416E-09
-2,75;-4,584015E-09
-2,7;-4,560883E-09
-2,65;-4,53116E-09
-2,6;-4,50239E-09
-2,55;-4,474439E-09
-2,5;-4,437859E-09
-2,45;-4,392959E-09
-2,4;-4,34125E-09
-2,35;-4,285419E-09
-2,3;-4,212573E-09
-2,25;-4,118752E-09
-2,2;-3,9985E-09
-2,15;-3,851062E-09
-2,1;-3,655927E-09
-2,05;-3,39703E-09
-2;-3,066942E-09
-1,95;-2,654659E-09
-1,9;-2,140287E-09
-1,85;-1,214793E-09
-1,8;-7,11771E-10
-1,75;1,920608E-10
-1,7;1,283677E-09
-1,65;3,005616E-09
-1,6;4,12197E-09
-1,55;5,859971E-09
-1,5;7,977794E-09
-1,45;1,055871E-08
-1,4;1,376182E-08
-1,35;1,782423E-08
-1,3;2,58013E-08
-1,25;3,346252E-08
-1,2;4,348497E-08
-1,15;5,63346E-08
-1,1;7,264932E-08
-1,05;9,338886E-08
-1;1,193342E-07
-0,95;1,51446E-07
-0,9;1,903593E-07
-0,85;2,367891E-07
-0,8;2,917537E-07
-0,75;3,545838E-07
-0,7;4,253932E-07
-0,65;5,041643E-07
-0,6;5,906317E-07
-0,55;6,845362E-07
-0,5;7,839166E-07
-0,45;8,884937E-07
-0,4;9,976083E-07
-0,35;1,110783E-06
-0,3;1,227831E-06
-0,25;1,349164E-06
-0,2;1,473565E-06
-0,15;1,601525E-06
-0,1;1,732715E-06
-0,05;1,867271E-06
0;2,005784E-06
0,05;2,147252E-06
0,1;2,291244E-06
0,15;2,438116E-06
0,2;2,588153E-06
0,25;2,741247E-06
0,3;2,897886E-06
0,35;3,056545E-06
0,4;3,218276E-06
0,45;3,382606E-06
0,5;3,549452E-06
0,55;3,719192E-06
0,6;3,889749E-06
0,65;4,062626E-06
0,7;4,236698E-06
0,75;4,4113E-06
0,8;4,587851E-06
0,85;4,764188E-06
0,9;4,940902E-06
0,95;5,117702E-06
1;5,294443E-06
1,05;5,472358E-06
1,1;5,648758E-06
1,15;5,825069E-06
1,2;6,000987E-06
1,25;6,176032E-06
1,3;6,351954E-06
1,35;6,526081E-06
1,4;6,69985E-06
1,45;6,872974E-06
1,5;7,045954E-06
1,55;7,218242E-06
1,6;7,39038E-06
1,65;7,561162E-06
1,7;7,731756E-06
1,75;7,901512E-06
1,8;8,070512E-06
1,85;8,240291E-06
1,9;8,408304E-06
1,95;8,575711E-06
2;8,742154E-06
2,05;8,907838E-06
2,1;9,073589E-06
2,15;9,237862E-06
2,2;9,400842E-06
2,25;9,562868E-06
2,3;9,723888E-06
2,35;9,884621E-06
2,4;1,004312E-05
2,45;1,020006E-05
2,5;1,035572E-05
2,55;1,051045E-05
2,6;1,066413E-05
2,65;1,081603E-05
2,7;1,096608E-05
2,75;1,111483E-05
2,8;1,12625E-05
2,85;1,14088E-05
2,9;1,15531E-05
2,95;1,169566E-05
3;1,183694E-05
3,05;1,197647E-05
3,1;1,211469E-05
3,15;1,225138E-05
3,2;1,238607E-05
3,25;1,251929E-05
3,3;1,265059E-05
3,35;1,278155E-05
3,4;1,290989E-05
3,45;1,303681E-05
3,5;1,316224E-05
3,55;1,328554E-05
3,6;1,340831E-05
3,65;1,352833E-05
3,7;1,364697E-05
3,75;1,376376E-05
3,8;1,387905E-05
3,85;1,399278E-05
3,9;1,410503E-05
3,95;1,421522E-05
4;1,432387E-05
4,05;1,443073E-05
4,1;1,453591E-05
4,15;1,463942E-05
4,2;1,47411E-05
4,25;1,484095E-05
4,3;1,49385E-05
4,35;1,503394E-05
4,4;1,512766E-05
4,45;1,521949E-05
4,5;1,530884E-05
4,55;1,539568E-05
4,6;1,548058E-05
4,65;1,556333E-05
4,7;1,564353E-05
4,75;1,572129E-05
4,8;1,57968E-05
4,85;1,58701E-05
4,9;1,59414E-05
4,95;1,600999E-05
5;1,607639E-05
