Tensao [V];Corrente [A]
-5;-5,130033E-09
-4,95;-5,333359E-09
-4,9;-5,338441E-09
-4,85;-5,322811E-09
-4,8;-5,308475E-09
-4,75;-5,294953E-09
-4,7;-5,283131E-09
-4,65;-5,269368E-09
-4,6;-5,259146E-09
-4,55;-5,250492E-09
-4,5;-5,237933E-09
-4,45;-5,22869E-09
-4,4;-5,218466E-09
-4,35;-5,208517E-09
-4,3;-5,198959E-09
-4,25;-5,190459E-09
-4,2;-5,178485E-09
-4,15;-5,1668E-09
-4,1;-5,157673E-09
-4,05;-5,146501E-09
-4;-5,134918E-09
-3,95;-5,125432E-09
-3,9;-5,115258E-09
-3,85;-5,104842E-09
-3,8;-5,095382E-09
-3,75;-5,085734E-09
-3,7;-5,076918E-09
-3,65;-5,065068E-09
-3,6;-5,054397E-09
-3,55;-5,042066E-09
-3,5;-5,030274E-09
-3,45;-5,017498E-09
-3,4;-5,006041E-09
-3,35;-4,992108E-09
-3,3;-4,979119E-09
-3,25;-4,965906E-09
-3,2;-4,953043E-09
-3,15;-4,936353E-09
-3,1;-4,921909E-09
-3,05;-4,905713E-09
-3;-4,889525E-09
-2,95;-4,87027E-09
-2,9;-4,851806E-09
-2,85;-4,832459E-09
-2,8;-4,811486E-09
-2,75;-4,78745E-09
-2,7;-4,762368E-09
-2,65;-4,735412E-09
-2,6;-4,705216E-09
-2,55;-4,671246E-09
-2,5;-4,634128E-09
-2,45;-4,591975E-09
-2,4;-4,542319E-09
-2,35;-4,479577E-09
-2,3;-4,401178E-09
-2,25;-4,307292E-09
-2,2;-4,184232E-09
-2,15;-4,022735E-09
-2,1;-3,814306E-09
-2,05;-3,546904E-09
-2;-3,204965E-09
-1,95;-2,77275E-09
-1,9;-2,231468E-09
-1,85;-1,271011E-09
-1,8;-7,419894E-10
-1,75;1,95222E-10
-1,7;1,33404E-09
-1,65;3,170527E-09
-1,6;4,292164E-09
-1,55;6,109969E-09
-1,5;8,31386E-09
-1,45;1,099378E-08
-1,4;1,432273E-08
-1,35;2,075799E-08
-1,3;2,687427E-08
-1,25;3,486137E-08
-1,2;4,525336E-08
-1,15;5,858626E-08
-1,1;7,558051E-08
-1,05;9,710914E-08
-1;1,240383E-07
-0,95;1,573399E-07
-0,9;1,976912E-07
-0,85;2,457151E-07
-0,8;3,025401E-07
-0,75;3,674251E-07
-0,7;4,403825E-07
-0,65;5,213824E-07
-0,6;6,100773E-07
-0,55;7,060601E-07
-0,5;8,07402E-07
-0,45;9,13834E-07
-0,4;1,024792E-06
-0,35;1,139872E-06
-0,3;1,258883E-06
-0,25;1,382178E-06
-0,2;1,508634E-06
-0,15;1,638616E-06
-0,1;1,772044E-06
-0,05;1,908871E-06
0;2,049706E-06
0,05;2,193295E-06
0,1;2,33997E-06
0,15;2,489402E-06
0,2;2,641982E-06
0,25;2,797646E-06
0,3;2,957033E-06
0,35;3,118653E-06
0,4;3,283367E-06
0,45;3,45054E-06
0,5;3,620324E-06
0,55;3,792811E-06
0,6;3,966463E-06
0,65;4,142036E-06
0,7;4,319001E-06
0,75;4,496931E-06
0,8;4,676463E-06
0,85;4,855635E-06
0,9;5,035659E-06
0,95;5,215634E-06
1;5,395495E-06
1,05;5,576273E-06
1,1;5,756018E-06
1,15;5,935181E-06
1,2;6,11417E-06
1,25;6,292642E-06
1,3;6,47174E-06
1,35;6,649131E-06
1,4;6,826448E-06
1,45;7,002906E-06
1,5;7,178769E-06
1,55;7,35423E-06
1,6;7,529964E-06
1,65;7,704356E-06
1,7;7,878218E-06
1,75;8,051387E-06
1,8;8,224095E-06
1,85;8,396674E-06
1,9;8,568583E-06
1,95;8,739281E-06
2;8,909534E-06
2,05;9,07864E-06
2,1;9,248048E-06
2,15;9,415716E-06
2,2;9,582596E-06
2,25;9,748445E-06
2,3;9,913363E-06
2,35;1,007752E-05
2,4;1,023973E-05
2,45;1,040052E-05
2,5;1,056006E-05
2,55;1,071846E-05
2,6;1,087601E-05
2,65;1,103122E-05
2,7;1,118552E-05
2,75;1,133827E-05
2,8;1,148931E-05
2,85;1,163966E-05
2,9;1,178766E-05
2,95;1,193454E-05
3;1,207958E-05
3,05;1,222349E-05
3,1;1,236617E-05
3,15;1,250636E-05
3,2;1,264517E-05
3,25;1,278271E-05
3,3;1,29186E-05
3,35;1,305384E-05
3,4;1,318684E-05
3,45;1,331787E-05
3,5;1,344784E-05
3,55;1,357594E-05
3,6;1,370277E-05
3,65;1,382736E-05
3,7;1,395072E-05
3,75;1,407218E-05
3,8;1,419228E-05
3,85;1,431037E-05
3,9;1,442742E-05
3,95;1,45423E-05
4;1,465579E-05
4,05;1,476682E-05
4,1;1,487654E-05
4,15;1,498477E-05
4,2;1,509084E-05
4,25;1,519561E-05
4,3;1,52977E-05
4,35;1,539787E-05
4,4;1,549671E-05
4,45;1,559265E-05
4,5;1,568632E-05
4,55;1,577794E-05
4,6;1,58676E-05
4,65;1,595463E-05
4,7;1,603908E-05
4,75;1,612109E-05
4,8;1,620069E-05
4,85;1,627802E-05
4,9;1,635326E-05
4,95;1,642574E-05
5;1,649641E-05
