Tensao [V];Corrente [A]
-5;-9,840799E-10
-4,95;-9,572765E-10
-4,9;-9,387456E-10
-4,85;-9,225314E-10
-4,8;-9,093028E-10
-4,75;-8,974156E-10
-4,7;-8,843747E-10
-4,65;-8,757829E-10
-4,6;-8,647554E-10
-4,55;-8,530458E-10
-4,5;-8,418924E-10
-4,45;-8,313102E-10
-4,4;-8,226729E-10
-4,35;-8,130767E-10
-4,3;-8,030612E-10
-4,25;-7,943399E-10
-4,2;-7,852701E-10
-4,15;-7,778376E-10
-4,1;-7,665765E-10
-4,05;-7,557305E-10
-4;-7,474787E-10
-3,95;-7,402217E-10
-3,9;-7,305544E-10
-3,85;-7,201111E-10
-3,8;-7,112206E-10
-3,75;-7,03918E-10
-3,7;-6,949463E-10
-3,65;-6,846985E-10
-3,6;-6,76414E-10
-3,55;-6,692892E-10
-3,5;-6,622453E-10
-3,45;-6,519599E-10
-3,4;-6,433161E-10
-3,35;-6,365099E-10
-3,3;-6,249441E-10
-3,25;-6,167457E-10
-3,2;-6,054949E-10
-3,15;-5,966651E-10
-3,1;-5,884107E-10
-3,05;-5,774216E-10
-3;-5,696643E-10
-2,95;-5,619925E-10
-2,9;-5,506506E-10
-2,85;-5,415121E-10
-2,8;-5,337019E-10
-2,75;-5,217214E-10
-2,7;-5,125578E-10
-2,65;-5,049498E-10
-2,6;-4,9637E-10
-2,55;-4,877236E-10
-2,5;-4,792725E-10
-2,45;-4,689489E-10
-2,4;-4,591967E-10
-2,35;-4,507293E-10
-2,3;-4,408991E-10
-2,25;-4,310824E-10
-2,2;-4,212987E-10
-2,15;-4,111637E-10
-2,1;-4,009999E-10
-2,05;-3,896933E-10
-2;-3,785439E-10
-1,95;-3,69859E-10
-1,9;-3,59211E-10
-1,85;-3,462672E-10
-1,8;-3,322052E-10
-1,75;-3,203423E-10
-1,7;-3,098518E-10
-1,65;-2,972756E-10
-1,6;-2,8585E-10
-1,55;-2,725138E-10
-1,5;-2,568565E-10
-1,45;-2,41842E-10
-1,4;-2,260397E-10
-1,35;-2,133349E-10
-1,3;-1,946052E-10
-1,25;-1,792156E-10
-1,2;-1,606369E-10
-1,15;-1,417401E-10
-1,1;-1,244321E-10
-1,05;-1,067103E-10
-1;-8,508149E-11
-0,95;-6,269723E-11
-0,9;-4,131851E-11
-0,85;-1,700853E-11
-0,8;1,130658E-11
-0,75;3,99996E-11
-0,7;7,457759E-11
-0,65;1,17536E-10
-0,6;1,839068E-10
-0,55;2,913076E-10
-0,5;4,938219E-10
-0,45;8,731605E-10
-0,4;1,551769E-09
-0,35;3,24147E-09
-0,3;4,480644E-09
-0,25;7,045148E-09
-0,2;1,062362E-08
-0,15;1,514801E-08
-0,1;2,347785E-08
-0,05;3,006338E-08
0;3,677595E-08
0,05;4,331406E-08
0,1;4,967994E-08
0,15;5,576388E-08
0,2;6,157833E-08
0,25;6,716E-08
0,3;7,254731E-08
0,35;7,767022E-08
0,4;8,259037E-08
0,45;8,734E-08
0,5;9,192307E-08
0,55;9,637967E-08
0,6;1,006739E-07
0,65;1,048523E-07
0,7;1,08922E-07
0,75;1,128931E-07
0,8;1,167332E-07
0,85;1,204538E-07
0,9;1,241212E-07
0,95;1,276718E-07
1;1,310955E-07
1,05;1,344347E-07
1,1;1,376845E-07
1,15;1,408006E-07
1,2;1,437821E-07
1,25;1,466825E-07
1,3;1,494562E-07
1,35;1,521549E-07
1,4;1,547115E-07
1,45;1,571602E-07
1,5;1,595496E-07
1,55;1,618493E-07
1,6;1,640874E-07
1,65;1,662202E-07
1,7;1,683035E-07
1,75;1,702929E-07
1,8;1,722998E-07
1,85;1,741602E-07
1,9;1,760085E-07
1,95;1,778046E-07
2;1,795332E-07
2,05;1,812319E-07
2,1;1,828613E-07
2,15;1,845001E-07
2,2;1,860613E-07
2,25;1,875777E-07
2,3;1,890495E-07
2,35;1,905347E-07
2,4;1,91964E-07
2,45;1,933381E-07
2,5;1,946738E-07
2,55;1,959791E-07
2,6;1,972885E-07
2,65;1,985264E-07
2,7;1,997364E-07
2,75;2,009208E-07
2,8;2,021216E-07
2,85;2,032402E-07
2,9;2,043076E-07
2,95;2,053447E-07
3;2,064068E-07
3,05;2,074015E-07
3,1;2,083831E-07
3,15;2,093218E-07
3,2;2,101244E-07
3,25;2,111006E-07
3,3;2,12006E-07
3,35;2,128749E-07
3,4;2,137327E-07
3,45;2,145495E-07
3,5;2,154182E-07
3,55;2,162445E-07
3,6;2,170423E-07
3,65;2,178337E-07
3,7;2,186622E-07
3,75;2,194419E-07
3,8;2,202336E-07
3,85;2,210137E-07
3,9;2,217989E-07
3,95;2,225847E-07
4;2,233254E-07
4,05;2,241181E-07
4,1;2,248398E-07
4,15;2,25609E-07
4,2;2,263497E-07
4,25;2,270704E-07
4,3;2,278082E-07
4,35;2,285396E-07
4,4;2,292225E-07
4,45;2,299429E-07
4,5;2,306249E-07
4,55;2,31326E-07
4,6;2,319916E-07
4,65;2,326631E-07
4,7;2,333372E-07
4,75;2,339834E-07
4,8;2,346394E-07
4,85;2,35272E-07
4,9;2,358881E-07
4,95;2,365036E-07
5;2,370979E-07
