Tensao [V];Corrente [A]
-5;-9,798298E-10
-4,95;-9,562788E-10
-4,9;-9,424885E-10
-4,85;-9,279949E-10
-4,8;-9,128648E-10
-4,75;-9,057115E-10
-4,7;-8,975156E-10
-4,65;-8,784639E-10
-4,6;-8,664245E-10
-4,55;-8,556544E-10
-4,5;-8,425898E-10
-4,45;-8,312773E-10
-4,4;-8,229193E-10
-4,35;-8,140909E-10
-4,3;-8,056124E-10
-4,25;-7,953572E-10
-4,2;-7,831371E-10
-4,15;-7,76412E-10
-4,1;-7,663634E-10
-4,05;-7,565026E-10
-4;-7,476544E-10
-3,95;-7,398193E-10
-3,9;-7,33225E-10
-3,85;-7,243871E-10
-3,8;-7,141497E-10
-3,75;-7,05249E-10
-3,7;-6,972227E-10
-3,65;-6,878987E-10
-3,6;-6,782852E-10
-3,55;-6,700681E-10
-3,5;-6,619428E-10
-3,45;-6,543788E-10
-3,4;-6,431312E-10
-3,35;-6,355901E-10
-3,3;-6,258718E-10
-3,25;-6,162285E-10
-3,2;-6,062479E-10
-3,15;-5,971966E-10
-3,1;-5,890976E-10
-3,05;-5,803023E-10
-3;-5,701927E-10
-2,95;-5,604716E-10
-2,9;-5,563996E-10
-2,85;-5,599636E-10
-2,8;-5,452627E-10
-2,75;-5,354556E-10
-2,7;-5,19864E-10
-2,65;-5,148384E-10
-2,6;-5,035044E-10
-2,55;-4,994117E-10
-2,5;-4,912342E-10
-2,45;-4,862508E-10
-2,4;-4,751551E-10
-2,35;-4,594902E-10
-2,3;-4,456544E-10
-2,25;-4,308729E-10
-2,2;-4,170909E-10
-2,15;-4,058956E-10
-2,1;-3,957517E-10
-2,05;-3,871235E-10
-2;-3,783434E-10
-1,95;-3,674303E-10
-1,9;-3,58078E-10
-1,85;-3,515714E-10
-1,8;-3,32786E-10
-1,75;-3,179906E-10
-1,7;-3,050082E-10
-1,65;-2,914527E-10
-1,6;-2,777322E-10
-1,55;-2,652914E-10
-1,5;-2,518943E-10
-1,45;-2,395596E-10
-1,4;-2,245216E-10
-1,35;-2,086402E-10
-1,3;-1,925457E-10
-1,25;-1,766508E-10
-1,2;-1,589354E-10
-1,15;-1,400534E-10
-1,1;-1,217125E-10
-1,05;-1,042373E-10
-1;-8,566112E-11
-0,95;-6,177588E-11
-0,9;-4,054081E-11
-0,85;-1,835346E-11
-0,8;8,188245E-12
-0,75;4,03476E-11
-0,7;7,511756E-11
-0,65;1,191014E-10
-0,6;1,826041E-10
-0,55;2,953165E-10
-0,5;4,966047E-10
-0,45;8,76637E-10
-0,4;1,558946E-09
-0,35;3,255673E-09
-0,3;4,511674E-09
-0,25;7,100257E-09
-0,2;1,071774E-08
-0,15;1,527963E-08
-0,1;2,366706E-08
-0,05;3,025738E-08
0;3,702672E-08
0,05;4,366771E-08
0,1;5,006331E-08
0,15;5,617733E-08
0,2;6,200261E-08
0,25;6,759688E-08
0,3;7,302423E-08
0,35;7,818124E-08
0,4;8,310254E-08
0,45;8,787661E-08
0,5;9,250139E-08
0,55;9,697886E-08
0,6;1,012723E-07
0,65;1,054614E-07
0,7;1,095694E-07
0,75;1,135692E-07
0,8;1,174043E-07
0,85;1,211472E-07
0,9;1,248349E-07
0,95;1,284206E-07
1;1,3184E-07
1,05;1,351891E-07
1,1;1,384429E-07
1,15;1,416153E-07
1,2;1,446007E-07
1,25;1,4748E-07
1,3;1,502938E-07
1,35;1,530259E-07
1,4;1,555917E-07
1,45;1,580399E-07
1,5;1,604611E-07
1,55;1,627778E-07
1,6;1,650138E-07
1,65;1,671363E-07
1,7;1,692034E-07
1,75;1,712739E-07
1,8;1,732522E-07
1,85;1,751223E-07
1,9;1,769631E-07
1,95;1,787834E-07
2;1,805431E-07
2,05;1,822007E-07
2,1;1,838677E-07
2,15;1,85532E-07
2,2;1,871506E-07
2,25;1,886548E-07
2,3;1,901202E-07
2,35;1,916347E-07
2,4;1,931039E-07
2,45;1,944483E-07
2,5;1,957543E-07
2,55;1,971464E-07
2,6;1,98416E-07
2,65;1,996606E-07
2,7;2,008364E-07
2,75;2,020261E-07
2,8;2,032127E-07
2,85;2,043294E-07
2,9;2,053919E-07
2,95;2,064413E-07
3;2,075386E-07
3,05;2,084544E-07
3,1;2,094228E-07
3,15;2,102153E-07
3,2;2,111949E-07
3,25;2,120773E-07
3,3;2,129709E-07
3,35;2,138692E-07
3,4;2,147272E-07
3,45;2,155442E-07
3,5;2,163933E-07
3,55;2,172739E-07
3,6;2,18101E-07
3,65;2,188897E-07
3,7;2,197244E-07
3,75;2,206613E-07
3,8;2,214621E-07
3,85;2,222226E-07
3,9;2,229957E-07
3,95;2,238165E-07
4;2,24582E-07
4,05;2,253292E-07
4,1;2,260615E-07
4,15;2,268469E-07
4,2;2,27584E-07
4,25;2,283001E-07
4,3;2,289867E-07
4,35;2,29736E-07
4,4;2,30477E-07
4,45;2,31085E-07
4,5;2,31749E-07
4,55;2,323171E-07
4,6;2,330392E-07
4,65;2,337026E-07
4,7;2,343166E-07
4,75;2,349687E-07
4,8;2,356421E-07
4,85;2,362739E-07
4,9;2,368719E-07
4,95;2,374695E-07
5;2,381046E-07
