Tensao [V];Corrente [A]
-5;-9,915858E-10
-4,95;-9,634834E-10
-4,9;-9,449052E-10
-4,85;-9,302866E-10
-4,8;-9,147718E-10
-4,75;-9,014607E-10
-4,7;-8,889173E-10
-4,65;-8,807512E-10
-4,6;-8,702727E-10
-4,55;-8,575997E-10
-4,5;-8,51003E-10
-4,45;-8,407369E-10
-4,4;-8,281941E-10
-4,35;-8,19195E-10
-4,3;-8,085937E-10
-4,25;-7,99415E-10
-4,2;-7,911082E-10
-4,15;-7,817945E-10
-4,1;-7,726701E-10
-4,05;-7,65969E-10
-4;-7,550969E-10
-3,95;-7,452129E-10
-3,9;-7,382803E-10
-3,85;-7,296377E-10
-3,8;-7,219194E-10
-3,75;-7,116017E-10
-3,7;-7,046044E-10
-3,65;-6,963664E-10
-3,6;-6,866872E-10
-3,55;-6,744626E-10
-3,5;-6,654123E-10
-3,45;-6,613679E-10
-3,4;-6,527691E-10
-3,35;-6,406389E-10
-3,3;-6,319505E-10
-3,25;-6,229612E-10
-3,2;-6,145009E-10
-3,15;-6,021224E-10
-3,1;-5,926394E-10
-3,05;-5,866758E-10
-3;-5,790113E-10
-2,95;-5,683558E-10
-2,9;-5,579456E-10
-2,85;-5,503221E-10
-2,8;-5,415765E-10
-2,75;-5,309881E-10
-2,7;-5,225447E-10
-2,65;-5,127163E-10
-2,6;-5,055363E-10
-2,55;-4,953538E-10
-2,5;-4,849934E-10
-2,45;-4,769624E-10
-2,4;-4,684164E-10
-2,35;-4,578031E-10
-2,3;-4,467068E-10
-2,25;-4,382224E-10
-2,2;-4,285479E-10
-2,15;-4,173628E-10
-2,1;-4,085256E-10
-2,05;-3,956757E-10
-2;-3,884497E-10
-1,95;-3,777176E-10
-1,9;-3,651834E-10
-1,85;-3,536577E-10
-1,8;-3,418605E-10
-1,75;-3,283694E-10
-1,7;-3,149473E-10
-1,65;-3,036582E-10
-1,6;-2,897967E-10
-1,55;-2,770928E-10
-1,5;-2,636466E-10
-1,45;-2,499223E-10
-1,4;-2,347457E-10
-1,35;-2,192135E-10
-1,3;-2,029186E-10
-1,25;-1,876055E-10
-1,2;-1,712808E-10
-1,15;-1,526342E-10
-1,1;-1,354896E-10
-1,05;-1,154596E-10
-1;-9,722773E-11
-0,95;-7,365832E-11
-0,9;-5,057932E-11
-0,85;-2,771456E-11
-0,8;-5,797852E-13
-0,75;2,824199E-11
-0,7;6,39989E-11
-0,65;1,068286E-10
-0,6;1,724486E-10
-0,55;2,840801E-10
-0,5;4,857271E-10
-0,45;8,648176E-10
-0,4;1,546483E-09
-0,35;3,132612E-09
-0,3;4,486421E-09
-0,25;7,089722E-09
-0,2;1,071384E-08
-0,15;1,534889E-08
-0,1;2,371256E-08
-0,05;3,039925E-08
0;3,712506E-08
0,05;4,377134E-08
0,1;5,014302E-08
0,15;5,622768E-08
0,2;6,209061E-08
0,25;6,767179E-08
0,3;7,306126E-08
0,35;7,821683E-08
0,4;8,312779E-08
0,45;8,788619E-08
0,5;9,244463E-08
0,55;9,691406E-08
0,6;1,012257E-07
0,65;1,054162E-07
0,7;1,094877E-07
0,75;1,134559E-07
0,8;1,173233E-07
0,85;1,210754E-07
0,9;1,247268E-07
0,95;1,282707E-07
1;1,31744E-07
1,05;1,351214E-07
1,1;1,383682E-07
1,15;1,415078E-07
1,2;1,445317E-07
1,25;1,474239E-07
1,3;1,502133E-07
1,35;1,528978E-07
1,4;1,554723E-07
1,45;1,57955E-07
1,5;1,603258E-07
1,55;1,625973E-07
1,6;1,648855E-07
1,65;1,669986E-07
1,7;1,691184E-07
1,75;1,710977E-07
1,8;1,73054E-07
1,85;1,749436E-07
1,9;1,767705E-07
1,95;1,785445E-07
2;1,802976E-07
2,05;1,819552E-07
2,1;1,836161E-07
2,15;1,851825E-07
2,2;1,867566E-07
2,25;1,88288E-07
2,3;1,897371E-07
2,35;1,912109E-07
2,4;1,926446E-07
2,45;1,940071E-07
2,5;1,95335E-07
2,55;1,966477E-07
2,6;1,979283E-07
2,65;1,991942E-07
2,7;2,00397E-07
2,75;2,015768E-07
2,8;2,027347E-07
2,85;2,038621E-07
2,9;2,049435E-07
2,95;2,060105E-07
3;2,070293E-07
3,05;2,080384E-07
3,1;2,090257E-07
3,15;2,099463E-07
3,2;2,107918E-07
3,25;2,117541E-07
3,3;2,126067E-07
3,35;2,135063E-07
3,4;2,143472E-07
3,45;2,151933E-07
3,5;2,160266E-07
3,55;2,168461E-07
3,6;2,177038E-07
3,65;2,185105E-07
3,7;2,193023E-07
3,75;2,20109E-07
3,8;2,209047E-07
3,85;2,217048E-07
3,9;2,224759E-07
3,95;2,232724E-07
4;2,240286E-07
4,05;2,247796E-07
4,1;2,255159E-07
4,15;2,262837E-07
4,2;2,270119E-07
4,25;2,277515E-07
4,3;2,284705E-07
4,35;2,291731E-07
4,4;2,299087E-07
4,45;2,306227E-07
4,5;2,313112E-07
4,55;2,319711E-07
4,6;2,326346E-07
4,65;2,333232E-07
4,7;2,339593E-07
4,75;2,346173E-07
4,8;2,352576E-07
4,85;2,359122E-07
4,9;2,365167E-07
4,95;2,371065E-07
5;2,376907E-07
