Tensao [V];Corrente [A]
-5;-1,345959E-09
-4,95;-1,306774E-09
-4,9;-1,291175E-09
-4,85;-1,274553E-09
-4,8;-1,259675E-09
-4,75;-1,246393E-09
-4,7;-1,234434E-09
-4,65;-1,228417E-09
-4,6;-1,215027E-09
-4,55;-1,203422E-09
-4,5;-1,191289E-09
-4,45;-1,183164E-09
-4,4;-1,175957E-09
-4,35;-1,165788E-09
-4,3;-1,15879E-09
-4,25;-1,143852E-09
-4,2;-1,136914E-09
-4,15;-1,127491E-09
-4,1;-1,120316E-09
-4,05;-1,110457E-09
-4;-1,105096E-09
-3,95;-1,096584E-09
-3,9;-1,082677E-09
-3,85;-1,074576E-09
-3,8;-1,064921E-09
-3,75;-1,055849E-09
-3,7;-1,049438E-09
-3,65;-1,041184E-09
-3,6;-1,035834E-09
-3,55;-1,029415E-09
-3,5;-1,018789E-09
-3,45;-1,010434E-09
-3,4;-9,967931E-10
-3,35;-9,866433E-10
-3,3;-9,733693E-10
-3,25;-9,697718E-10
-3,2;-9,636261E-10
-3,15;-9,574297E-10
-3,1;-9,45892E-10
-3,05;-9,335444E-10
-3;-9,263651E-10
-2,95;-9,165914E-10
-2,9;-9,099932E-10
-2,85;-8,944478E-10
-2,8;-8,835312E-10
-2,75;-8,723176E-10
-2,7;-8,674992E-10
-2,65;-8,578747E-10
-2,6;-8,482848E-10
-2,55;-8,3582E-10
-2,5;-8,233759E-10
-2,45;-8,202252E-10
-2,4;-8,083416E-10
-2,35;-7,942601E-10
-2,3;-7,831046E-10
-2,25;-7,763728E-10
-2,2;-7,658056E-10
-2,15;-7,494966E-10
-2,1;-7,408437E-10
-2,05;-7,285818E-10
-2;-7,133333E-10
-1,95;-7,057907E-10
-1,9;-6,955604E-10
-1,85;-6,813048E-10
-1,8;-6,669256E-10
-1,75;-6,553141E-10
-1,7;-6,432585E-10
-1,65;-6,246345E-10
-1,6;-6,086593E-10
-1,55;-5,934441E-10
-1,5;-5,680659E-10
-1,45;-5,417556E-10
-1,4;-5,056347E-10
-1,35;-4,593946E-10
-1,3;-3,937178E-10
-1,25;-3,009951E-10
-1,2;-1,583786E-10
-1,15;4,37198E-11
-1,1;3,199688E-10
-1,05;7,120503E-10
-1;1,241417E-09
-0,95;1,991618E-09
-0,9;3,564458E-09
-0,85;4,685262E-09
-0,8;7,080339E-09
-0,75;1,090594E-08
-0,7;1,698669E-08
-0,65;3,185479E-08
-0,6;5,078763E-08
-0,55;8,006411E-08
-0,5;1,23536E-07
-0,45;1,832828E-07
-0,4;2,566164E-07
-0,35;3,393904E-07
-0,3;4,275093E-07
-0,25;5,192765E-07
-0,2;6,126754E-07
-0,15;7,076818E-07
-0,1;8,04004E-07
-0,05;9,016802E-07
0;1,001365E-06
0,05;1,101989E-06
0,1;1,203288E-06
0,15;1,305601E-06
0,2;1,408948E-06
0,25;1,513515E-06
0,3;1,619654E-06
0,35;1,726684E-06
0,4;1,834937E-06
0,45;1,944676E-06
0,5;2,055745E-06
0,55;2,168551E-06
0,6;2,282728E-06
0,65;2,398293E-06
0,7;2,515316E-06
0,75;2,633213E-06
0,8;2,752481E-06
0,85;2,871759E-06
0,9;2,991351E-06
0,95;3,110327E-06
1;3,228751E-06
1,05;3,347355E-06
1,1;3,464663E-06
1,15;3,580619E-06
1,2;3,695007E-06
1,25;3,808415E-06
1,3;3,920537E-06
1,35;4,030815E-06
1,4;4,139044E-06
1,45;4,245582E-06
1,5;4,350468E-06
1,55;4,453235E-06
1,6;4,554242E-06
1,65;4,652484E-06
1,7;4,748838E-06
1,75;4,842918E-06
1,8;4,93466E-06
1,85;5,024563E-06
1,9;5,112152E-06
1,95;5,197116E-06
2;5,279502E-06
2,05;5,359638E-06
2,1;5,437526E-06
2,15;5,512432E-06
2,2;5,584492E-06
2,25;5,654242E-06
2,3;5,721522E-06
2,35;5,786132E-06
2,4;5,847769E-06
2,45;5,907028E-06
2,5;5,963603E-06
2,55;6,017768E-06
2,6;6,069663E-06
2,65;6,11884E-06
2,7;6,165932E-06
2,75;6,210832E-06
2,8;6,25354E-06
2,85;6,29416E-06
2,9;6,332802E-06
2,95;6,369987E-06
3;6,405027E-06
3,05;6,43848E-06
3,1;6,47042E-06
3,15;6,501353E-06
3,2;6,530616E-06
3,25;6,558661E-06
3,3;6,585671E-06
3,35;6,61214E-06
3,4;6,637176E-06
3,45;6,661805E-06
3,5;6,685894E-06
3,55;6,709125E-06
3,6;6,732095E-06
3,65;6,754562E-06
3,7;6,776551E-06
3,75;6,798373E-06
3,8;6,81988E-06
3,85;6,841066E-06
3,9;6,862269E-06
3,95;6,882883E-06
4;6,903182E-06
4,05;6,923684E-06
4,1;6,943876E-06
4,15;6,964166E-06
4,2;6,984145E-06
4,25;7,003565E-06
4,3;7,022656E-06
4,35;7,041884E-06
4,4;7,061242E-06
4,45;7,079875E-06
4,5;7,098508E-06
4,55;7,117135E-06
4,6;7,135496E-06
4,65;7,153875E-06
4,7;7,172195E-06
4,75;7,190109E-06
4,8;7,208379E-06
4,85;7,226261E-06
4,9;7,24365E-06
4,95;7,261493E-06
5;7,278781E-06
