Tensao [V];Corrente [A]
-5;-1,368271E-09
-4,95;-1,332298E-09
-4,9;-1,306033E-09
-4,85;-1,292196E-09
-4,8;-1,27814E-09
-4,75;-1,263743E-09
-4,7;-1,255025E-09
-4,65;-1,241134E-09
-4,6;-1,23201E-09
-4,55;-1,221073E-09
-4,5;-1,212259E-09
-4,45;-1,203379E-09
-4,4;-1,19173E-09
-4,35;-1,185648E-09
-4,3;-1,17597E-09
-4,25;-1,164879E-09
-4,2;-1,157067E-09
-4,15;-1,147293E-09
-4,1;-1,137394E-09
-4,05;-1,128335E-09
-4;-1,117781E-09
-3,95;-1,108869E-09
-3,9;-1,10124E-09
-3,85;-1,092316E-09
-3,8;-1,082785E-09
-3,75;-1,073119E-09
-3,7;-1,062702E-09
-3,65;-1,051359E-09
-3,6;-1,045867E-09
-3,55;-1,039512E-09
-3,5;-1,029283E-09
-3,45;-1,019968E-09
-3,4;-1,014303E-09
-3,35;-1,001391E-09
-3,3;-9,915325E-10
-3,25;-9,815201E-10
-3,2;-9,734706E-10
-3,15;-9,63675E-10
-3,1;-9,532963E-10
-3,05;-9,461495E-10
-3;-9,363464E-10
-2,95;-9,287399E-10
-2,9;-9,218613E-10
-2,85;-9,087363E-10
-2,8;-8,979374E-10
-2,75;-8,899113E-10
-2,7;-8,79728E-10
-2,65;-8,719571E-10
-2,6;-8,615961E-10
-2,55;-8,49797E-10
-2,5;-8,428407E-10
-2,45;-8,313911E-10
-2,4;-8,194883E-10
-2,35;-8,06305E-10
-2,3;-7,976231E-10
-2,25;-7,839038E-10
-2,2;-7,739374E-10
-2,15;-7,642334E-10
-2,1;-7,528311E-10
-2,05;-7,403866E-10
-2;-7,297487E-10
-1,95;-7,154244E-10
-1,9;-7,068707E-10
-1,85;-6,921657E-10
-1,8;-6,778905E-10
-1,75;-6,629226E-10
-1,7;-6,501873E-10
-1,65;-6,358081E-10
-1,6;-6,186739E-10
-1,55;-6,001672E-10
-1,5;-5,817151E-10
-1,45;-5,504557E-10
-1,4;-5,163888E-10
-1,35;-4,731739E-10
-1,3;-4,003251E-10
-1,25;-3,048493E-10
-1,2;-1,590398E-10
-1,15;4,121968E-11
-1,1;3,253905E-10
-1,05;7,193494E-10
-1;1,261412E-09
-0,95;2,017234E-09
-0,9;3,570186E-09
-0,85;4,735702E-09
-0,8;7,16878E-09
-0,75;1,104688E-08
-0,7;1,72083E-08
-0,65;3,231277E-08
-0,6;5,142444E-08
-0,55;8,103824E-08
-0,5;1,249769E-07
-0,45;1,853061E-07
-0,4;2,59179E-07
-0,35;3,425521E-07
-0,3;4,312236E-07
-0,25;5,234522E-07
-0,2;6,173608E-07
-0,15;7,128962E-07
-0,1;8,097761E-07
-0,05;9,079542E-07
0;1,0082E-06
0,05;1,109343E-06
0,1;1,211234E-06
0,15;1,314081E-06
0,2;1,41808E-06
0,25;1,523184E-06
0,3;1,629965E-06
0,35;1,737603E-06
0,4;1,84651E-06
0,45;1,956829E-06
0,5;2,068537E-06
0,55;2,182306E-06
0,6;2,297182E-06
0,65;2,413499E-06
0,7;2,53112E-06
0,75;2,649996E-06
0,8;2,770025E-06
0,85;2,89023E-06
0,9;3,010596E-06
0,95;3,130438E-06
1;3,25004E-06
1,05;3,36949E-06
1,1;3,487464E-06
1,15;3,604571E-06
1,2;3,720157E-06
1,25;3,834347E-06
1,3;3,947441E-06
1,35;4,058555E-06
1,4;4,1679E-06
1,45;4,275619E-06
1,5;4,381442E-06
1,55;4,485158E-06
1,6;4,587356E-06
1,65;4,686997E-06
1,7;4,784246E-06
1,75;4,879396E-06
1,8;4,972391E-06
1,85;5,063832E-06
1,9;5,152267E-06
1,95;5,238589E-06
2;5,322382E-06
2,05;5,403821E-06
2,1;5,483011E-06
2,15;5,559029E-06
2,2;5,632583E-06
2,25;5,70366E-06
2,3;5,772093E-06
2,35;5,83806E-06
2,4;5,900949E-06
2,45;5,961464E-06
2,5;6,019236E-06
2,55;6,074339E-06
2,6;6,127413E-06
2,65;6,177946E-06
2,7;6,226366E-06
2,75;6,271787E-06
2,8;6,315613E-06
2,85;6,357314E-06
2,9;6,396771E-06
2,95;6,43459E-06
3;6,470453E-06
3,05;6,504536E-06
3,1;6,537449E-06
3,15;6,568598E-06
3,2;6,598386E-06
3,25;6,627005E-06
3,3;6,654529E-06
3,35;6,68149E-06
3,4;6,707091E-06
3,45;6,732158E-06
3,5;6,756205E-06
3,55;6,77973E-06
3,6;6,803095E-06
3,65;6,825912E-06
3,7;6,848123E-06
3,75;6,87004E-06
3,8;6,891854E-06
3,85;6,913298E-06
3,9;6,934779E-06
3,95;6,955693E-06
4;6,976553E-06
4,05;6,99718E-06
4,1;7,017516E-06
4,15;7,037711E-06
4,2;7,057486E-06
4,25;7,077395E-06
4,3;7,096933E-06
4,35;7,116053E-06
4,4;7,135224E-06
4,45;7,154342E-06
4,5;7,173241E-06
4,55;7,191887E-06
4,6;7,210392E-06
4,65;7,228974E-06
4,7;7,247214E-06
4,75;7,265446E-06
4,8;7,283477E-06
4,85;7,301565E-06
4,9;7,319351E-06
4,95;7,336849E-06
5;7,354845E-06
