Tensao [V];Corrente [A]
-5;-1,834489E-10
-4,95;-1,496151E-10
-4,9;-1,249216E-10
-4,85;-1,061467E-10
-4,8;-8,304135E-11
-4,75;-6,348539E-11
-4,7;-4,707112E-11
-4,65;-2,885441E-11
-4,6;-1,543519E-11
-4,55;-3,875098E-12
-4,5;1,272927E-11
-4,45;2,142394E-11
-4,4;3,27318E-11
-4,35;5,064963E-11
-4,3;6,424176E-11
-4,25;7,672377E-11
-4,2;9,049208E-11
-4,15;1,041643E-10
-4,1;1,162619E-10
-4,05;1,314088E-10
-4;1,435582E-10
-3,95;1,555092E-10
-3,9;1,632096E-10
-3,85;1,804387E-10
-3,8;1,901178E-10
-3,75;2,059043E-10
-3,7;2,187866E-10
-3,65;2,271573E-10
-3,6;2,420528E-10
-3,55;2,577098E-10
-3,5;2,685695E-10
-3,45;2,807533E-10
-3,4;2,900613E-10
-3,35;3,049372E-10
-3,3;3,120648E-10
-3,25;3,266573E-10
-3,2;3,416414E-10
-3,15;3,525588E-10
-3,1;3,623994E-10
-3,05;3,788374E-10
-3;3,904239E-10
-2,95;4,035094E-10
-2,9;4,190986E-10
-2,85;4,309055E-10
-2,8;4,390013E-10
-2,75;4,537441E-10
-2,7;4,707146E-10
-2,65;4,820983E-10
-2,6;4,877445E-10
-2,55;5,069867E-10
-2,5;5,189045E-10
-2,45;5,346231E-10
-2,4;5,479711E-10
-2,35;5,663475E-10
-2,3;5,759634E-10
-2,25;5,867393E-10
-2,2;6,077425E-10
-2,15;6,185374E-10
-2,1;6,308324E-10
-2,05;6,507236E-10
-2;6,581481E-10
-1,95;6,790895E-10
-1,9;6,925743E-10
-1,85;7,038183E-10
-1,8;7,231666E-10
-1,75;7,335591E-10
-1,7;7,515591E-10
-1,65;7,683091E-10
-1,6;7,822096E-10
-1,55;8,063025E-10
-1,5;8,11581E-10
-1,45;8,284042E-10
-1,4;8,47671E-10
-1,35;8,608139E-10
-1,3;8,801384E-10
-1,25;8,974252E-10
-1,2;9,051405E-10
-1,15;9,166434E-10
-1,1;9,453478E-10
-1,05;9,570444E-10
-1;9,749502E-10
-0,95;9,878794E-10
-0,9;1,01199E-09
-0,85;1,03834E-09
-0,8;1,0692E-09
-0,75;1,091349E-09
-0,7;1,110925E-09
-0,65;1,132656E-09
-0,6;1,153834E-09
-0,55;1,172056E-09
-0,5;1,200601E-09
-0,45;1,218603E-09
-0,4;1,247764E-09
-0,35;1,303933E-09
-0,3;1,385985E-09
-0,25;1,524957E-09
-0,2;1,739288E-09
-0,15;2,075774E-09
-0,1;2,833355E-09
-0,05;3,337962E-09
0;4,434459E-09
0,05;5,253815E-09
0,1;6,224977E-09
0,15;7,218012E-09
0,2;8,270434E-09
0,25;9,347318E-09
0,3;1,035934E-08
0,35;1,133241E-08
0,4;1,235148E-08
0,45;1,345639E-08
0,5;1,450258E-08
0,55;1,554204E-08
0,6;1,660754E-08
0,65;1,770092E-08
0,7;1,870761E-08
0,75;2,025242E-08
0,8;2,132964E-08
0,85;2,247997E-08
0,9;2,338378E-08
0,95;2,458262E-08
1;2,565907E-08
1,05;2,668037E-08
1,1;2,773293E-08
1,15;2,883239E-08
1,2;2,98229E-08
1,25;3,079006E-08
1,3;3,173869E-08
1,35;3,266728E-08
1,4;3,365174E-08
1,45;3,456209E-08
1,5;3,544416E-08
1,55;3,625184E-08
1,6;3,716786E-08
1,65;3,7974E-08
1,7;3,877177E-08
1,75;3,952155E-08
1,8;4,03052E-08
1,85;4,115E-08
1,9;4,176869E-08
1,95;4,247297E-08
2;4,319169E-08
2,05;4,390792E-08
2,1;4,457588E-08
2,15;4,5158E-08
2,2;4,591316E-08
2,25;4,651325E-08
2,3;4,709369E-08
2,35;4,770105E-08
2,4;4,836239E-08
2,45;4,896447E-08
2,5;4,94853E-08
2,55;5,013178E-08
2,6;5,071947E-08
2,65;5,125761E-08
2,7;5,176351E-08
2,75;5,233922E-08
2,8;5,295765E-08
2,85;5,348118E-08
2,9;5,395333E-08
2,95;5,438904E-08
3;5,50083E-08
3,05;5,552128E-08
3,1;5,597988E-08
3,15;5,641357E-08
3,2;5,689857E-08
3,25;5,742548E-08
3,3;5,781321E-08
3,35;5,832962E-08
3,4;5,876237E-08
3,45;5,917808E-08
3,5;5,957886E-08
3,55;5,998783E-08
3,6;6,047574E-08
3,65;6,091263E-08
3,7;6,132289E-08
3,75;6,170325E-08
3,8;6,213075E-08
3,85;6,254071E-08
3,9;6,297833E-08
3,95;6,337063E-08
4;6,374908E-08
4,05;6,419168E-08
4,1;6,454533E-08
4,15;6,494188E-08
4,2;6,541221E-08
4,25;6,580912E-08
4,3;6,619329E-08
4,35;6,647981E-08
4,4;6,698151E-08
4,45;6,741762E-08
4,5;6,776543E-08
4,55;6,811749E-08
4,6;6,85232E-08
4,65;6,891841E-08
4,7;6,935768E-08
4,75;6,963776E-08
4,8;7,00734E-08
4,85;7,045772E-08
4,9;7,080304E-08
4,95;7,113967E-08
5;7,146272E-08
