Tensao [V];Corrente [A]
-5;-1,851334E-10
-4,95;-1,565455E-10
-4,9;-1,268757E-10
-4,85;-1,066471E-10
-4,8;-8,850055E-11
-4,75;-7,080127E-11
-4,7;-5,179477E-11
-4,65;-3,343638E-11
-4,6;-1,913992E-11
-4,55;-1,257049E-12
-4,5;1,061507E-11
-4,45;2,542695E-11
-4,4;3,369531E-11
-4,35;4,545045E-11
-4,3;5,723141E-11
-4,25;7,083584E-11
-4,2;8,49011E-11
-4,15;1,008378E-10
-4,1;1,17276E-10
-4,05;1,325746E-10
-4;1,379771E-10
-3,95;1,498049E-10
-3,9;1,589986E-10
-3,85;1,737513E-10
-3,8;1,818952E-10
-3,75;1,918207E-10
-3,7;2,060388E-10
-3,65;2,137465E-10
-3,6;2,339068E-10
-3,55;2,391308E-10
-3,5;2,482789E-10
-3,45;2,696441E-10
-3,4;2,810308E-10
-3,35;2,8486E-10
-3,3;3,02826E-10
-3,25;3,137693E-10
-3,2;3,291836E-10
-3,15;3,410101E-10
-3,1;3,549396E-10
-3,05;3,687264E-10
-3;3,849231E-10
-2,95;4,036768E-10
-2,9;4,087858E-10
-2,85;4,175915E-10
-2,8;4,346209E-10
-2,75;4,458524E-10
-2,7;4,595654E-10
-2,65;4,758604E-10
-2,6;4,941297E-10
-2,55;5,053192E-10
-2,5;5,185367E-10
-2,45;5,233776E-10
-2,4;5,44765E-10
-2,35;5,610568E-10
-2,3;5,689144E-10
-2,25;5,764733E-10
-2,2;5,976639E-10
-2,15;6,051964E-10
-2,1;6,260257E-10
-2,05;6,439201E-10
-2;6,501275E-10
-1,95;6,708371E-10
-1,9;6,84269E-10
-1,85;6,879282E-10
-1,8;7,142489E-10
-1,75;7,271397E-10
-1,7;7,352969E-10
-1,65;7,548208E-10
-1,6;7,739418E-10
-1,55;7,804131E-10
-1,5;7,980068E-10
-1,45;8,162395E-10
-1,4;8,366298E-10
-1,35;8,579974E-10
-1,3;8,743125E-10
-1,25;8,889812E-10
-1,2;9,106948E-10
-1,15;9,235778E-10
-1,1;9,4151E-10
-1,05;9,557329E-10
-1;9,787744E-10
-0,95;9,97243E-10
-0,9;1,018072E-09
-0,85;1,039626E-09
-0,8;1,064071E-09
-0,75;1,083448E-09
-0,7;1,103017E-09
-0,65;1,12516E-09
-0,6;1,151236E-09
-0,55;1,17506E-09
-0,5;1,195276E-09
-0,45;1,227443E-09
-0,4;1,265767E-09
-0,35;1,31724E-09
-0,3;1,402704E-09
-0,25;1,538931E-09
-0,2;1,776316E-09
-0,15;2,201993E-09
-0,1;2,667552E-09
-0,05;3,378378E-09
0;4,51451E-09
0,05;5,266665E-09
0,1;6,262259E-09
0,15;7,407225E-09
0,2;8,461043E-09
0,25;9,458634E-09
0,3;1,04818E-08
0,35;1,159422E-08
0,4;1,264734E-08
0,45;1,367553E-08
0,5;1,471563E-08
0,55;1,585484E-08
0,6;1,693977E-08
0,65;1,797676E-08
0,7;1,902085E-08
0,75;2,066596E-08
0,8;2,174922E-08
0,85;2,285457E-08
0,9;2,394547E-08
0,95;2,506616E-08
1;2,615445E-08
1,05;2,724446E-08
1,1;2,836049E-08
1,15;2,93858E-08
1,2;3,041627E-08
1,25;3,14391E-08
1,3;3,239841E-08
1,35;3,338162E-08
1,4;3,431447E-08
1,45;3,522281E-08
1,5;3,609647E-08
1,55;3,697929E-08
1,6;3,778383E-08
1,65;3,844502E-08
1,7;3,920923E-08
1,75;4,003087E-08
1,8;4,075839E-08
1,85;4,152486E-08
1,9;4,221041E-08
1,95;4,293918E-08
2;4,366255E-08
2,05;4,434896E-08
2,1;4,5043E-08
2,15;4,566328E-08
2,2;4,633089E-08
2,25;4,697602E-08
2,3;4,760287E-08
2,35;4,823411E-08
2,4;4,884705E-08
2,45;4,942105E-08
2,5;5,0037E-08
2,55;5,061599E-08
2,6;5,117086E-08
2,65;5,172993E-08
2,7;5,233125E-08
2,75;5,290811E-08
2,8;5,340973E-08
2,85;5,394663E-08
2,9;5,444257E-08
2,95;5,500523E-08
3;5,550271E-08
3,05;5,596256E-08
3,1;5,646983E-08
3,15;5,702961E-08
3,2;5,743133E-08
3,25;5,78502E-08
3,3;5,835923E-08
3,35;5,88214E-08
3,4;5,923416E-08
3,45;5,963838E-08
3,5;6,007301E-08
3,55;6,052042E-08
3,6;6,098274E-08
3,65;6,135629E-08
3,7;6,174728E-08
3,75;6,222653E-08
3,8;6,265554E-08
3,85;6,300935E-08
3,9;6,338684E-08
3,95;6,385157E-08
4;6,424487E-08
4,05;6,463844E-08
4,1;6,501175E-08
4,15;6,544163E-08
4,2;6,585702E-08
4,25;6,619749E-08
4,3;6,660327E-08
4,35;6,7014E-08
4,4;6,740714E-08
4,45;6,780019E-08
4,5;6,816234E-08
4,55;6,856176E-08
4,6;6,896746E-08
4,65;6,933244E-08
4,7;6,97072E-08
4,75;7,008882E-08
4,8;7,047196E-08
4,85;7,086273E-08
4,9;7,120724E-08
4,95;7,16028E-08
5;7,19689E-08
