Tensao [V];Corrente [A]
-5;-1,731194E-10
-4,95;-1,791589E-10
-4,9;-1,39989E-10
-4,85;-1,141942E-10
-4,8;-9,128962E-11
-4,75;-7,119406E-11
-4,7;-5,516915E-11
-4,65;-3,968754E-11
-4,6;-2,301456E-11
-4,55;-8,703397E-12
-4,5;4,860095E-12
-4,45;1,885014E-11
-4,4;3,318885E-11
-4,35;4,414557E-11
-4,3;5,555813E-11
-4,25;7,322586E-11
-4,2;8,426757E-11
-4,15;9,749621E-11
-4,1;1,101716E-10
-4,05;1,257942E-10
-4;1,36061E-10
-3,95;1,472036E-10
-3,9;1,627104E-10
-3,85;1,74166E-10
-3,8;1,82889E-10
-3,75;1,969986E-10
-3,7;2,102285E-10
-3,65;2,247629E-10
-3,6;2,389873E-10
-3,55;2,473923E-10
-3,5;2,584154E-10
-3,45;2,747501E-10
-3,4;2,855898E-10
-3,35;2,962544E-10
-3,3;3,074354E-10
-3,25;3,215882E-10
-3,2;3,333976E-10
-3,15;3,463293E-10
-3,1;3,590221E-10
-3,05;3,759935E-10
-3;3,871904E-10
-2,95;3,976517E-10
-2,9;4,038256E-10
-2,85;4,243616E-10
-2,8;4,352641E-10
-2,75;4,484607E-10
-2,7;4,6326E-10
-2,65;4,746212E-10
-2,6;4,88402E-10
-2,55;4,999842E-10
-2,5;5,134372E-10
-2,45;5,278287E-10
-2,4;5,396172E-10
-2,35;5,528538E-10
-2,3;5,66371E-10
-2,25;5,771765E-10
-2,2;5,936827E-10
-2,15;6,044691E-10
-2,1;6,230472E-10
-2,05;6,350466E-10
-2;6,49688E-10
-1,95;6,677044E-10
-1,9;6,796914E-10
-1,85;6,952387E-10
-1,8;7,101624E-10
-1,75;7,20784E-10
-1,7;7,377582E-10
-1,65;7,557905E-10
-1,6;7,723003E-10
-1,55;7,859121E-10
-1,5;7,997286E-10
-1,45;8,204156E-10
-1,4;8,341338E-10
-1,35;8,515851E-10
-1,3;8,644879E-10
-1,25;8,822733E-10
-1,2;9,035895E-10
-1,15;9,161453E-10
-1,1;9,379361E-10
-1,05;9,528662E-10
-1;9,746051E-10
-0,95;9,913996E-10
-0,9;1,010232E-09
-0,85;1,029245E-09
-0,8;1,054411E-09
-0,75;1,072592E-09
-0,7;1,094716E-09
-0,65;1,11573E-09
-0,6;1,077355E-09
-0,55;1,130838E-09
-0,5;1,165955E-09
-0,45;1,205657E-09
-0,4;1,25333E-09
-0,35;1,30689E-09
-0,3;1,385388E-09
-0,25;1,509079E-09
-0,2;1,740399E-09
-0,15;2,097423E-09
-0,1;2,689533E-09
-0,05;3,320524E-09
0;4,443051E-09
0,05;5,176161E-09
0,1;6,148591E-09
0,15;7,288017E-09
0,2;8,318931E-09
0,25;9,311377E-09
0,3;1,030941E-08
0,35;1,138488E-08
0,4;1,239777E-08
0,45;1,338371E-08
0,5;1,438663E-08
0,55;1,548851E-08
0,6;1,655639E-08
0,65;1,754812E-08
0,7;1,854702E-08
0,75;2,011582E-08
0,8;2,119202E-08
0,85;2,220979E-08
0,9;2,331779E-08
0,95;2,439258E-08
1;2,541615E-08
1,05;2,654903E-08
1,1;2,756728E-08
1,15;2,854964E-08
1,2;2,955234E-08
1,25;3,053856E-08
1,3;3,152983E-08
1,35;3,247523E-08
1,4;3,335341E-08
1,45;3,426588E-08
1,5;3,510472E-08
1,55;3,597186E-08
1,6;3,684676E-08
1,65;3,767467E-08
1,7;3,84703E-08
1,75;3,930299E-08
1,8;4,000197E-08
1,85;4,07632E-08
1,9;4,149334E-08
1,95;4,218352E-08
2;4,290489E-08
2,05;4,356179E-08
2,1;4,424601E-08
2,15;4,487813E-08
2,2;4,556307E-08
2,25;4,618339E-08
2,3;4,681943E-08
2,35;4,740382E-08
2,4;4,80399E-08
2,45;4,8643E-08
2,5;4,920929E-08
2,55;4,981267E-08
2,6;5,036113E-08
2,65;5,091439E-08
2,7;5,148554E-08
2,75;5,199877E-08
2,8;5,252766E-08
2,85;5,308964E-08
2,9;5,362518E-08
2,95;5,415244E-08
3;5,466219E-08
3,05;5,513413E-08
3,1;5,562957E-08
3,15;5,614638E-08
3,2;5,657074E-08
3,25;5,702985E-08
3,3;5,749952E-08
3,35;5,792686E-08
3,4;5,833633E-08
3,45;5,879812E-08
3,5;5,920799E-08
3,55;5,963499E-08
3,6;6,008175E-08
3,65;6,046075E-08
3,7;6,088299E-08
3,75;6,130096E-08
3,8;6,174164E-08
3,85;6,211656E-08
3,9;6,252683E-08
3,95;6,291002E-08
4;6,332523E-08
4,05;6,37105E-08
4,1;6,413813E-08
4,15;6,452984E-08
4,2;6,492903E-08
4,25;6,532799E-08
4,3;6,572365E-08
4,35;6,612452E-08
4,4;6,654059E-08
4,45;6,690309E-08
4,5;6,727807E-08
4,55;6,767271E-08
4,6;6,807524E-08
4,65;6,845369E-08
4,7;6,883752E-08
4,75;6,920606E-08
4,8;6,96084E-08
4,85;6,998475E-08
4,9;7,035074E-08
4,95;7,069644E-08
5;7,108767E-08
