Tensao [V];Corrente [A]
-5;-3,50986E-09
-4,95;-3,445993E-09
-4,9;-3,420709E-09
-4,85;-3,403761E-09
-4,8;-3,389222E-09
-4,75;-3,377095E-09
-4,7;-3,363838E-09
-4,65;-3,354631E-09
-4,6;-3,345205E-09
-4,55;-3,332245E-09
-4,5;-3,322428E-09
-4,45;-3,313863E-09
-4,4;-3,304112E-09
-4,35;-3,29313E-09
-4,3;-3,281202E-09
-4,25;-3,273464E-09
-4,2;-3,262178E-09
-4,15;-3,25333E-09
-4,1;-3,244054E-09
-4,05;-3,234302E-09
-4;-3,22713E-09
-3,95;-3,214439E-09
-3,9;-3,203814E-09
-3,85;-3,192938E-09
-3,8;-3,182512E-09
-3,75;-3,171895E-09
-3,7;-3,160715E-09
-3,65;-3,148304E-09
-3,6;-3,138624E-09
-3,55;-3,125591E-09
-3,5;-3,113956E-09
-3,45;-3,103756E-09
-3,4;-3,093565E-09
-3,35;-3,080624E-09
-3,3;-3,064586E-09
-3,25;-3,05166E-09
-3,2;-3,03811E-09
-3,15;-3,023858E-09
-3,1;-3,006106E-09
-3,05;-2,992773E-09
-3;-2,978482E-09
-2,95;-2,962548E-09
-2,9;-2,94399E-09
-2,85;-2,927165E-09
-2,8;-2,909398E-09
-2,75;-2,890649E-09
-2,7;-2,8659E-09
-2,65;-2,844355E-09
-2,6;-2,822994E-09
-2,55;-2,795897E-09
-2,5;-2,766487E-09
-2,45;-2,731601E-09
-2,4;-2,696033E-09
-2,35;-2,652047E-09
-2,3;-2,596691E-09
-2,25;-2,528436E-09
-2,2;-2,445824E-09
-2,15;-2,339325E-09
-2,1;-2,197789E-09
-2,05;-2,021155E-09
-2;-1,721879E-09
-1,95;-1,521745E-09
-1,9;-1,186687E-09
-1,85;-7,622935E-10
-1,8;-2,513101E-10
-1,75;3,529255E-10
-1,7;1,061011E-09
-1,65;1,891401E-09
-1,6;3,090111E-09
-1,55;4,012247E-09
-1,5;5,349305E-09
-1,45;7,001937E-09
-1,4;9,061551E-09
-1,35;1,168828E-08
-1,3;1,510645E-08
-1,25;2,185902E-08
-1,2;2,835793E-08
-1,15;3,671823E-08
-1,1;4,737877E-08
-1,05;6,089326E-08
-1;7,773804E-08
-0,95;9,854654E-08
-0,9;1,238432E-07
-0,85;1,540216E-07
-0,8;1,897294E-07
-0,75;2,310082E-07
-0,7;2,784105E-07
-0,65;3,318262E-07
-0,6;3,918326E-07
-0,55;4,589068E-07
-0,5;5,326409E-07
-0,45;6,1233E-07
-0,4;6,968401E-07
-0,35;7,853676E-07
-0,3;8,772346E-07
-0,25;9,722727E-07
-0,2;1,069511E-06
-0,15;1,169245E-06
-0,1;1,271274E-06
-0,05;1,37548E-06
0;1,48259E-06
0,05;1,591493E-06
0,1;1,701945E-06
0,15;1,814448E-06
0,2;1,928931E-06
0,25;2,045323E-06
0,3;2,163823E-06
0,35;2,284295E-06
0,4;2,40641E-06
0,45;2,530307E-06
0,5;2,65558E-06
0,55;2,782998E-06
0,6;2,911419E-06
0,65;3,040931E-06
0,7;3,17097E-06
0,75;3,301722E-06
0,8;3,433417E-06
0,85;3,564806E-06
0,9;3,696163E-06
0,95;3,827155E-06
1;3,957643E-06
1,05;4,088558E-06
1,1;4,21817E-06
1,15;4,347019E-06
1,2;4,475112E-06
1,25;4,60257E-06
1,3;4,729425E-06
1,35;4,854787E-06
1,4;4,979017E-06
1,45;5,102685E-06
1,5;5,224904E-06
1,55;5,346228E-06
1,6;5,466623E-06
1,65;5,585575E-06
1,7;5,703471E-06
1,75;5,820327E-06
1,8;5,936026E-06
1,85;6,051298E-06
1,9;6,164642E-06
1,95;6,276567E-06
2;6,387148E-06
2,05;6,49656E-06
2,1;6,604471E-06
2,15;6,710811E-06
2,2;6,81549E-06
2,25;6,918783E-06
2,3;7,020411E-06
2,35;7,12074E-06
2,4;7,21878E-06
2,45;7,31522E-06
2,5;7,409979E-06
2,55;7,502956E-06
2,6;7,59429E-06
2,65;7,683705E-06
2,7;7,771268E-06
2,75;7,856381E-06
2,8;7,939965E-06
2,85;8,021831E-06
2,9;8,101189E-06
2,95;8,178471E-06
3;8,253887E-06
3,05;8,327334E-06
3,1;8,398616E-06
3,15;8,467988E-06
3,2;8,535643E-06
3,25;8,601187E-06
3,3;8,664978E-06
3,35;8,727448E-06
3,4;8,788355E-06
3,45;8,847181E-06
3,5;8,90496E-06
3,55;8,96132E-06
3,6;9,016439E-06
3,65;9,069872E-06
3,7;9,122433E-06
3,75;9,173657E-06
3,8;9,223417E-06
3,85;9,272214E-06
3,9;9,320319E-06
3,95;9,367332E-06
4;9,413578E-06
4,05;9,458628E-06
4,1;9,502999E-06
4,15;9,546555E-06
4,2;9,589182E-06
4,25;9,630682E-06
4,3;9,671479E-06
4,35;9,711502E-06
4,4;9,750789E-06
4,45;9,789102E-06
4,5;9,82663E-06
4,55;9,863237E-06
4,6;9,899321E-06
4,65;9,934824E-06
4,7;9,969573E-06
4,75;1,000352E-05
4,8;1,003684E-05
4,85;1,006952E-05
4,9;1,010143E-05
4,95;1,013276E-05
5;1,0164E-05
