Tensao [V];Corrente [A]
-5;-3,514823E-09
-4,95;-3,451893E-09
-4,9;-3,424959E-09
-4,85;-3,407161E-09
-4,8;-3,393368E-09
-4,75;-3,379302E-09
-4,7;-3,366359E-09
-4,65;-3,356832E-09
-4,6;-3,346486E-09
-4,55;-3,336776E-09
-4,5;-3,324533E-09
-4,45;-3,315629E-09
-4,4;-3,306836E-09
-4,35;-3,29629E-09
-4,3;-3,287759E-09
-4,25;-3,276216E-09
-4,2;-3,267824E-09
-4,15;-3,257429E-09
-4,1;-3,24786E-09
-4,05;-3,239266E-09
-4;-3,229409E-09
-3,95;-3,219662E-09
-3,9;-3,207357E-09
-3,85;-3,197409E-09
-3,8;-3,189484E-09
-3,75;-3,17724E-09
-3,7;-3,165351E-09
-3,65;-3,154206E-09
-3,6;-3,144166E-09
-3,55;-3,132729E-09
-3,5;-3,118337E-09
-3,45;-3,107476E-09
-3,4;-3,098217E-09
-3,35;-3,084262E-09
-3,3;-3,06935E-09
-3,25;-3,054348E-09
-3,2;-3,042399E-09
-3,15;-3,029427E-09
-3,1;-3,012256E-09
-3,05;-2,996566E-09
-3;-2,982687E-09
-2,95;-2,966845E-09
-2,9;-2,946249E-09
-2,85;-2,927938E-09
-2,8;-2,910866E-09
-2,75;-2,894236E-09
-2,7;-2,868677E-09
-2,65;-2,844845E-09
-2,6;-2,823317E-09
-2,55;-2,797519E-09
-2,5;-2,765692E-09
-2,45;-2,732158E-09
-2,4;-2,696269E-09
-2,35;-2,654251E-09
-2,3;-2,597673E-09
-2,25;-2,530179E-09
-2,2;-2,447593E-09
-2,15;-2,341968E-09
-2,1;-2,20033E-09
-2,05;-2,022195E-09
-2;-1,722629E-09
-1,95;-1,524098E-09
-1,9;-1,186144E-09
-1,85;-7,62976E-10
-1,8;-2,517734E-10
-1,75;3,520425E-10
-1,7;1,05889E-09
-1,65;1,886597E-09
-1,6;3,07694E-09
-1,55;4,010017E-09
-1,5;5,347819E-09
-1,45;6,997342E-09
-1,4;9,057429E-09
-1,35;1,168238E-08
-1,3;1,509486E-08
-1,25;2,183989E-08
-1,2;2,837632E-08
-1,15;3,670995E-08
-1,1;4,734207E-08
-1,05;6,086104E-08
-1;7,770022E-08
-0,95;9,849389E-08
-0,9;1,237448E-07
-0,85;1,539393E-07
-0,8;1,896447E-07
-0,75;2,309157E-07
-0,7;2,783166E-07
-0,65;3,317561E-07
-0,6;3,916891E-07
-0,55;4,586939E-07
-0,5;5,32479E-07
-0,45;6,121077E-07
-0,4;6,966088E-07
-0,35;7,851283E-07
-0,3;8,77021E-07
-0,25;9,72047E-07
-0,2;1,069286E-06
-0,15;1,169029E-06
-0,1;1,270969E-06
-0,05;1,375215E-06
0;1,482287E-06
0,05;1,591208E-06
0,1;1,701648E-06
0,15;1,814129E-06
0,2;1,928674E-06
0,25;2,044988E-06
0,3;2,16375E-06
0,35;2,283911E-06
0,4;2,406025E-06
0,45;2,529793E-06
0,5;2,655082E-06
0,55;2,782511E-06
0,6;2,910892E-06
0,65;3,040469E-06
0,7;3,170332E-06
0,75;3,301172E-06
0,8;3,432802E-06
0,85;3,564208E-06
0,9;3,695249E-06
0,95;3,826252E-06
1;3,95683E-06
1,05;4,087861E-06
1,1;4,217421E-06
1,15;4,346218E-06
1,2;4,47426E-06
1,25;4,601683E-06
1,3;4,728433E-06
1,35;4,853872E-06
1,4;4,978229E-06
1,45;5,101548E-06
1,5;5,223964E-06
1,55;5,345029E-06
1,6;5,465676E-06
1,65;5,584443E-06
1,7;5,702193E-06
1,75;5,819177E-06
1,8;5,934941E-06
1,85;6,050002E-06
1,9;6,162967E-06
1,95;6,275111E-06
2;6,385545E-06
2,05;6,494987E-06
2,1;6,603155E-06
2,15;6,7093E-06
2,2;6,813645E-06
2,25;6,91713E-06
2,3;7,018648E-06
2,35;7,118823E-06
2,4;7,216887E-06
2,45;7,313403E-06
2,5;7,408174E-06
2,55;7,500954E-06
2,6;7,592363E-06
2,65;7,68164E-06
2,7;7,768991E-06
2,75;7,854134E-06
2,8;7,93759E-06
2,85;8,019476E-06
2,9;8,098948E-06
2,95;8,176274E-06
3;8,251171E-06
3,05;8,324552E-06
3,1;8,396093E-06
3,15;8,46518E-06
3,2;8,532294E-06
3,25;8,598163E-06
3,3;8,662069E-06
3,35;8,724377E-06
3,4;8,785243E-06
3,45;8,844254E-06
3,5;8,901922E-06
3,55;8,958295E-06
3,6;9,013058E-06
3,65;9,066663E-06
3,7;9,118765E-06
3,75;9,170199E-06
3,8;9,220212E-06
3,85;9,269032E-06
3,9;9,317287E-06
3,95;9,363977E-06
4;9,409971E-06
4,05;9,455122E-06
4,1;9,499502E-06
4,15;9,542711E-06
4,2;9,585142E-06
4,25;9,626669E-06
4,3;9,667901E-06
4,35;9,70749E-06
4,4;9,746836E-06
4,45;9,785073E-06
4,5;9,822274E-06
4,55;9,859387E-06
4,6;9,895631E-06
4,65;9,930933E-06
4,7;9,965275E-06
4,75;9,999333E-06
4,8;1,003242E-05
4,85;1,006563E-05
4,9;1,009741E-05
4,95;1,012902E-05
5;1,016013E-05
