Tensao [V];Corrente [A]
-5;-1,01162E-10
-4,95;-9,472811E-11
-4,9;-9,356276E-11
-4,85;-9,065112E-11
-4,8;-8,861753E-11
-4,75;-8,788929E-11
-4,7;-8,794877E-11
-4,65;-8,583968E-11
-4,6;-8,305059E-11
-4,55;-8,271499E-11
-4,5;-8,196323E-11
-4,45;-8,140102E-11
-4,4;-7,901074E-11
-4,35;-7,791098E-11
-4,3;-7,87333E-11
-4,25;-7,842991E-11
-4,2;-7,684962E-11
-4,15;-7,418691E-11
-4,1;-7,347978E-11
-4,05;-7,181027E-11
-4;-6,901139E-11
-3,95;-6,809367E-11
-3,9;-6,833022E-11
-3,85;-6,702482E-11
-3,8;-6,420361E-11
-3,75;-6,334164E-11
-3,7;-6,308283E-11
-3,65;-6,168707E-11
-3,6;-5,944789E-11
-3,55;-5,857104E-11
-3,5;-5,880885E-11
-3,45;-5,787006E-11
-3,4;-5,580677E-11
-3,35;-5,437263E-11
-3,3;-5,459684E-11
-3,25;-5,427234E-11
-3,2;-5,144862E-11
-3,15;-4,972222E-11
-3,1;-5,020398E-11
-3,05;-4,925901E-11
-3;-4,664463E-11
-2,95;-4,514606E-11
-2,9;-4,613931E-11
-2,85;-4,531946E-11
-2,8;-4,273106E-11
-2,75;-4,190622E-11
-2,7;-4,154338E-11
-2,65;-4,108884E-11
-2,6;-3,880263E-11
-2,55;-3,697714E-11
-2,5;-3,651271E-11
-2,45;-3,671954E-11
-2,4;-3,385123E-11
-2,35;-3,326791E-11
-2,3;-3,292611E-11
-2,25;-3,20369E-11
-2,2;-3,037362E-11
-2,15;-2,870912E-11
-2,1;-2,867196E-11
-2,05;-2,84478E-11
-2;-2,571327E-11
-1,95;-2,195948E-11
-1,9;-2,42655E-11
-1,85;-2,497267E-11
-1,8;-2,263196E-11
-1,75;-2,027268E-11
-1,7;-2,143684E-11
-1,65;-2,193844E-11
-1,6;-1,895619E-11
-1,55;-1,713441E-11
-1,5;-1,709354E-11
-1,45;-1,625014E-11
-1,4;-1,333355E-11
-1,35;-1,153034E-11
-1,3;-1,101514E-11
-1,25;-1,178176E-11
-1,2;-9,985963E-12
-1,15;-3,127338E-12
-1,1;-9,593377E-12
-1,05;-8,364819E-12
-1;-5,251309E-12
-0,95;-4,256823E-12
-0,9;-4,047523E-12
-0,85;-2,579939E-12
-0,8;-5,8972E-13
-0,75;1,27914E-12
-0,7;-1,002129E-12
-0,65;-3,779421E-13
-0,6;2,181992E-12
-0,55;3,297863E-12
-0,5;3,844032E-12
-0,45;2,359095E-12
-0,4;4,462033E-12
-0,35;5,706706E-12
-0,3;6,709874E-12
-0,25;6,750743E-12
-0,2;8,536633E-12
-0,15;1,022097E-11
-0,1;1,111886E-11
-0,05;1,07597E-11
0;1,072255E-11
0,05;1,162911E-11
0,1;1,298153E-11
0,15;1,398842E-11
0,2;1,395126E-11
0,25;1,475999E-11
0,3;1,664868E-11
0,35;1,67428E-11
0,4;1,507952E-11
0,45;1,667716E-11
0,5;1,93659E-11
0,55;2,04124E-11
0,6;1,925939E-11
0,65;1,937581E-11
0,7;2,211161E-11
0,75;2,353709E-11
0,8;2,429258E-11
0,85;2,451053E-11
0,9;2,628156E-11
0,95;2,703953E-11
1;2,597319E-11
1,05;2,631623E-11
1,1;2,835478E-11
1,15;3,005893E-11
1,2;2,995614E-11
1,25;3,075372E-11
1,3;3,203927E-11
1,35;3,210613E-11
1,4;3,257056E-11
1,45;3,284303E-11
1,5;3,565932E-11
1,55;3,702911E-11
1,6;3,823162E-11
1,65;3,824902E-11
1,7;3,965218E-11
1,75;4,070364E-11
1,8;4,000394E-11
1,85;4,051292E-11
1,9;4,173032E-11
1,95;4,452065E-11
2;4,470766E-11
2,05;4,493184E-11
2,1;4,637215E-11
2,15;4,703229E-11
2,2;4,724903E-11
2,25;4,734313E-11
2,3;4,879466E-11
2,35;5,044675E-11
2,4;5,131747E-11
2,45;5,256213E-11
2,5;5,384763E-11
2,55;5,476659E-11
2,6;5,44731E-11
2,65;5,468858E-11
2,7;5,545892E-11
2,75;5,657479E-11
2,8;5,769064E-11
2,85;5,828386E-11
2,9;5,99843E-11
2,95;6,191385E-11
3;6,262228E-11
3,05;6,240306E-11
3,1;6,291082E-11
3,15;6,495927E-11
3,2;6,542866E-11
3,25;6,569118E-11
3,3;6,6791E-11
3,35;6,864376E-11
3,4;6,970759E-11
3,45;7,024509E-11
3,5;7,103895E-11
3,55;7,182169E-11
3,6;7,140061E-11
3,65;7,096471E-11
3,7;7,168671E-11
3,75;7,457113E-11
3,8;7,516931E-11
3,85;7,681778E-11
3,9;7,728957E-11
3,95;7,831257E-11
4;7,915098E-11
4,05;7,878072E-11
4,1;7,982839E-11
4,15;8,032135E-11
4,2;8,255437E-11
4,25;8,349685E-11
4,3;8,397369E-11
4,35;8,605919E-11
4,4;8,651871E-11
4,45;8,690138E-11
4,5;8,824388E-11
4,55;8,923597E-11
4,6;8,981682E-11
4,65;9,090542E-11
4,7;9,270613E-11
4,75;9,37477E-11
4,8;9,537386E-11
4,85;9,549769E-11
4,9;9,610576E-11
4,95;9,684892E-11
5;9,747684E-11
