Tensao [V];Corrente [A]
-5;-1,023972E-10
-4,95;-9,575031E-11
-4,9;-9,436689E-11
-4,85;-9,220454E-11
-4,8;-9,027749E-11
-4,75;-8,891764E-11
-4,7;-8,819686E-11
-4,65;-8,721721E-11
-4,6;-8,509453E-11
-4,55;-8,388699E-11
-4,5;-8,301758E-11
-4,45;-8,220764E-11
-4,4;-7,9722E-11
-4,35;-7,801414E-11
-4,3;-7,864823E-11
-4,25;-7,77615E-11
-4,2;-7,472477E-11
-4,15;-7,315926E-11
-4,1;-7,370795E-11
-4,05;-7,309863E-11
-4;-7,053864E-11
-3,95;-6,919122E-11
-3,9;-6,94315E-11
-3,85;-6,905504E-11
-3,8;-6,610993E-11
-3,75;-6,392525E-11
-3,7;-6,358585E-11
-3,65;-6,275861E-11
-3,6;-6,138268E-11
-3,55;-5,965626E-11
-3,5;-5,922279E-11
-3,45;-5,847844E-11
-3,4;-5,751741E-11
-3,35;-5,507636E-11
-3,3;-5,575005E-11
-3,25;-5,519029E-11
-3,2;-5,317533E-11
-3,15;-5,132503E-11
-3,1;-5,040486E-11
-3,05;-5,027977E-11
-3;-4,879606E-11
-2,95;-4,719844E-11
-2,9;-4,559831E-11
-2,85;-4,602066E-11
-2,8;-4,49147E-11
-2,75;-4,268177E-11
-2,7;-4,171943E-11
-2,65;-4,139867E-11
-2,6;-4,065061E-11
-2,55;-3,737485E-11
-2,5;-3,625402E-11
-2,45;-3,66516E-11
-2,4;-3,630855E-11
-2,35;-3,375109E-11
-2,3;-3,225997E-11
-2,25;-3,280368E-11
-2,2;-3,212621E-11
-2,15;-2,968024E-11
-2,1;-2,896067E-11
-2,05;-2,824483E-11
-2;-2,784481E-11
-1,95;-2,533565E-11
-1,9;-2,333924E-11
-1,85;-2,358694E-11
-1,8;-2,26519E-11
-1,75;-2,165863E-11
-1,7;-2,051056E-11
-1,65;-1,949503E-11
-1,6;-1,956932E-11
-1,55;-1,833086E-11
-1,5;-1,633319E-11
-1,45;-1,686574E-11
-1,4;-1,475043E-11
-1,35;-1,35231E-11
-1,3;-1,228957E-11
-1,25;-1,186355E-11
-1,2;-1,133224E-11
-1,15;-1,002194E-11
-1,1;-8,166707E-12
-1,05;-7,875659E-12
-1;-7,401325E-12
-0,95;-6,047672E-12
-0,9;-4,482246E-12
-0,85;-3,651229E-12
-0,8;-3,381244E-12
-0,75;-2,020161E-12
-0,7;-1,649263E-13
-0,65;5,707325E-13
-0,6;8,357678E-13
-0,55;2,003661E-12
-0,5;4,153672E-12
-0,45;4,763007E-12
-0,4;5,063956E-12
-0,35;6,251668E-12
-0,3;7,165663E-12
-0,25;8,090816E-12
-0,2;8,016512E-12
-0,15;9,633966E-12
-0,1;1,141987E-11
-0,05;1,276981E-11
0;1,261005E-11
0,05;1,309058E-11
0,1;1,322682E-11
0,15;1,421265E-11
0,2;1,475511E-11
0,25;1,531119E-11
0,3;1,596386E-11
0,35;1,704754E-11
0,4;2,101442E-11
0,45;1,902787E-11
0,5;1,807177E-11
0,55;1,923346E-11
0,6;1,946259E-11
0,65;2,10268E-11
0,7;2,18219E-11
0,75;2,283621E-11
0,8;2,424438E-11
0,85;2,466299E-11
0,9;2,598197E-11
0,95;2,671641E-11
1;2,764279E-11
1,05;2,880943E-11
1,1;3,035877E-11
1,15;3,049009E-11
1,2;3,100529E-11
1,25;3,236639E-11
1,3;3,402717E-11
1,35;3,44012E-11
1,4;3,341783E-11
1,45;3,356026E-11
1,5;3,579699E-11
1,55;3,713577E-11
1,6;3,80151E-11
1,65;3,845104E-11
1,7;4,085495E-11
1,75;4,367993E-11
1,8;4,319693E-11
1,85;4,222843E-11
1,9;4,344091E-11
1,95;4,464223E-11
2;4,49568E-11
2,05;4,577298E-11
2,1;4,710806E-11
2,15;4,904507E-11
2,2;4,856578E-11
2,25;4,92816E-11
2,3;5,047547E-11
2,35;5,197405E-11
2,4;5,22428E-11
2,45;5,252641E-11
2,5;5,534397E-11
2,55;5,641777E-11
2,6;5,682643E-11
2,65;5,729462E-11
2,7;5,882538E-11
2,75;6,069177E-11
2,8;6,033261E-11
2,85;6,069791E-11
2,9;6,166769E-11
2,95;6,323065E-11
3;6,336443E-11
3,05;6,335204E-11
3,1;6,556024E-11
3,15;6,74576E-11
3,2;6,757653E-11
3,25;6,767063E-11
3,3;6,769046E-11
3,35;6,85722E-11
3,4;6,927939E-11
3,45;7,064668E-11
3,5;7,270633E-11
3,55;7,429649E-11
3,6;7,412312E-11
3,65;7,466188E-11
3,7;7,678215E-11
3,75;7,884793E-11
3,8;7,831046E-11
3,85;7,831045E-11
3,9;8,003687E-11
3,95;8,173982E-11
4;8,158501E-11
4,05;8,087409E-11
4,1;8,28829E-11
4,15;8,478281E-11
4,2;8,580949E-11
4,25;8,609555E-11
4,3;8,718297E-11
4,35;8,867403E-11
4,4;8,891317E-11
4,45;8,853544E-11
4,5;9,105695E-11
4,55;9,330726E-11
4,6;9,379651E-11
4,65;9,316359E-11
4,7;9,472768E-11
4,75;9,729888E-11
4,8;9,736954E-11
4,85;9,674411E-11
4,9;9,770018E-11
4,95;1,003989E-10
5;1,01516E-10
