Tensao [V];Corrente [A]
-5;-2,172427E-09
-4,95;-2,247768E-09
-4,9;-2,235805E-09
-4,85;-2,216124E-09
-4,8;-2,201648E-09
-4,75;-2,187053E-09
-4,7;-2,17593E-09
-4,65;-2,156325E-09
-4,6;-2,14238E-09
-4,55;-2,130335E-09
-4,5;-2,117948E-09
-4,45;-2,106373E-09
-4,4;-2,097074E-09
-4,35;-2,087206E-09
-4,3;-2,075684E-09
-4,25;-2,060023E-09
-4,2;-2,048995E-09
-4,15;-2,03551E-09
-4,1;-2,024171E-09
-4,05;-2,013041E-09
-4;-2,000762E-09
-3,95;-2,021451E-09
-3,9;-1,994797E-09
-3,85;-1,979479E-09
-3,8;-1,968292E-09
-3,75;-1,953304E-09
-3,7;-1,941699E-09
-3,65;-1,92758E-09
-3,6;-1,916625E-09
-3,55;-1,907858E-09
-3,5;-1,893266E-09
-3,45;-1,879574E-09
-3,4;-1,866875E-09
-3,35;-1,854274E-09
-3,3;-1,84396E-09
-3,25;-1,834495E-09
-3,2;-1,817956E-09
-3,15;-1,8008E-09
-3,1;-1,79172E-09
-3,05;-1,778264E-09
-3;-1,762209E-09
-2,95;-1,74615E-09
-2,9;-1,73007E-09
-2,85;-1,72079E-09
-2,8;-1,701818E-09
-2,75;-1,680344E-09
-2,7;-1,662815E-09
-2,65;-1,649682E-09
-2,6;-1,633022E-09
-2,55;-1,612152E-09
-2,5;-1,59088E-09
-2,45;-1,57335E-09
-2,4;-1,55477E-09
-2,35;-1,532478E-09
-2,3;-1,512368E-09
-2,25;-1,493418E-09
-2,2;-1,473061E-09
-2,15;-1,448192E-09
-2,1;-1,422952E-09
-2,05;-1,398366E-09
-2;-1,378243E-09
-1,95;-1,351252E-09
-1,9;-1,325179E-09
-1,85;-1,296925E-09
-1,8;-1,264675E-09
-1,75;-1,228627E-09
-1,7;-1,186334E-09
-1,65;-1,136186E-09
-1,6;-1,075418E-09
-1,55;-9,919233E-10
-1,5;-8,834688E-10
-1,45;-7,400355E-10
-1,4;-5,506957E-10
-1,35;-2,905534E-10
-1,3;5,309632E-11
-1,25;4,915298E-10
-1,2;1,059188E-09
-1,15;1,795038E-09
-1,1;3,033716E-09
-1,05;4,064174E-09
-1;5,804162E-09
-0,95;8,235315E-09
-0,9;1,163684E-08
-0,85;1,640202E-08
-0,8;2,655105E-08
-0,75;3,71124E-08
-0,7;5,156357E-08
-0,65;7,11759E-08
-0,6;9,75942E-08
-0,55;1,329658E-07
-0,5;1,79097E-07
-0,45;2,374342E-07
-0,4;3,063977E-07
-0,35;3,808295E-07
-0,3;4,568198E-07
-0,25;5,340602E-07
-0,2;6,118973E-07
-0,15;6,905456E-07
-0,1;7,702487E-07
-0,05;8,51037E-07
0;9,334274E-07
0,05;1,016936E-06
0,1;1,101481E-06
0,15;1,187355E-06
0,2;1,274622E-06
0,25;1,363095E-06
0,3;1,453192E-06
0,35;1,544359E-06
0,4;1,636945E-06
0,45;1,731041E-06
0,5;1,8266E-06
0,55;1,923847E-06
0,6;2,02223E-06
0,65;2,121774E-06
0,7;2,222146E-06
0,75;2,323496E-06
0,8;2,425635E-06
0,85;2,527714E-06
0,9;2,629879E-06
0,95;2,731555E-06
1;2,832994E-06
1,05;2,933477E-06
1,1;3,032798E-06
1,15;3,130823E-06
1,2;3,227449E-06
1,25;3,322771E-06
1,3;3,416532E-06
1,35;3,508434E-06
1,4;3,598347E-06
1,45;3,687148E-06
1,5;3,773958E-06
1,55;3,859108E-06
1,6;3,942993E-06
1,65;4,024872E-06
1,7;4,105213E-06
1,75;4,183543E-06
1,8;4,260008E-06
1,85;4,335083E-06
1,9;4,407856E-06
1,95;4,47903E-06
2;4,548061E-06
2,05;4,615233E-06
2,1;4,681004E-06
2,15;4,744557E-06
2,2;4,806241E-06
2,25;4,866024E-06
2,3;4,923722E-06
2,35;4,980307E-06
2,4;5,035029E-06
2,45;5,08766E-06
2,5;5,138533E-06
2,55;5,188218E-06
2,6;5,236511E-06
2,65;5,282662E-06
2,7;5,327643E-06
2,75;5,371049E-06
2,8;5,413159E-06
2,85;5,453906E-06
2,9;5,493436E-06
2,95;5,531877E-06
3;5,568828E-06
3,05;5,604887E-06
3,1;5,639757E-06
3,15;5,673709E-06
3,2;5,706342E-06
3,25;5,738133E-06
3,3;5,768803E-06
3,35;5,798855E-06
3,4;5,827828E-06
3,45;5,855961E-06
3,5;5,883252E-06
3,55;5,909715E-06
3,6;5,935846E-06
3,65;5,961352E-06
3,7;5,985792E-06
3,75;6,010241E-06
3,8;6,033738E-06
3,85;6,056944E-06
3,9;6,079922E-06
3,95;6,102275E-06
4;6,124076E-06
4,05;6,145212E-06
4,1;6,166515E-06
4,15;6,18732E-06
4,2;6,207024E-06
4,25;6,227222E-06
4,3;6,246711E-06
4,35;6,265259E-06
4,4;6,284362E-06
4,45;6,302468E-06
4,5;6,320533E-06
4,55;6,337966E-06
4,6;6,354768E-06
4,65;6,371575E-06
4,7;6,387771E-06
4,75;6,403706E-06
4,8;6,420154E-06
4,85;6,434972E-06
4,9;6,450759E-06
4,95;6,465051E-06
5;6,480486E-06
