Tensao [V];Corrente [A]
-5;-2,227692E-09
-4,95;-2,259192E-09
-4,9;-2,241461E-09
-4,85;-2,224933E-09
-4,8;-2,208225E-09
-4,75;-2,192271E-09
-4,7;-2,178843E-09
-4,65;-2,165467E-09
-4,6;-2,150913E-09
-4,55;-2,137037E-09
-4,5;-2,12555E-09
-4,45;-2,11433E-09
-4,4;-2,100702E-09
-4,35;-2,089449E-09
-4,3;-2,076874E-09
-4,25;-2,065212E-09
-4,2;-2,054882E-09
-4,15;-2,045462E-09
-4,1;-2,036413E-09
-4,05;-2,02537E-09
-4;-2,010569E-09
-3,95;-2,031198E-09
-3,9;-2,002227E-09
-3,85;-1,986625E-09
-3,8;-1,971908E-09
-3,75;-1,958567E-09
-3,7;-1,944706E-09
-3,65;-1,932862E-09
-3,6;-1,922041E-09
-3,55;-1,908866E-09
-3,5;-1,896625E-09
-3,45;-1,884395E-09
-3,4;-1,872682E-09
-3,35;-1,861791E-09
-3,3;-1,848037E-09
-3,25;-1,835053E-09
-3,2;-1,821716E-09
-3,15;-1,811615E-09
-3,1;-1,796169E-09
-3,05;-1,7828E-09
-3;-1,767776E-09
-2,95;-1,751982E-09
-2,9;-1,738335E-09
-2,85;-1,719506E-09
-2,8;-1,705238E-09
-2,75;-1,687271E-09
-2,7;-1,669945E-09
-2,65;-1,654305E-09
-2,6;-1,636708E-09
-2,55;-1,620791E-09
-2,5;-1,598467E-09
-2,45;-1,579264E-09
-2,4;-1,558357E-09
-2,35;-1,537917E-09
-2,3;-1,516031E-09
-2,25;-1,494176E-09
-2,2;-1,471646E-09
-2,15;-1,450281E-09
-2,1;-1,425862E-09
-2,05;-1,401932E-09
-2;-1,378318E-09
-1,95;-1,352571E-09
-1,9;-1,326087E-09
-1,85;-1,295396E-09
-1,8;-1,263823E-09
-1,75;-1,229977E-09
-1,7;-1,188518E-09
-1,65;-1,137299E-09
-1,6;-1,075568E-09
-1,55;-9,941218E-10
-1,5;-8,87674E-10
-1,45;-7,411395E-10
-1,4;-5,497257E-10
-1,35;-2,931102E-10
-1,3;4,761249E-11
-1,25;4,872407E-10
-1,2;1,056731E-09
-1,15;1,793209E-09
-1,1;2,999604E-09
-1,05;4,058976E-09
-1;5,799247E-09
-0,95;8,236946E-09
-0,9;1,16413E-08
-0,85;1,640503E-08
-0,8;2,65564E-08
-0,75;3,712961E-08
-0,7;5,157181E-08
-0,65;7,120258E-08
-0,6;9,760384E-08
-0,55;1,329912E-07
-0,5;1,791623E-07
-0,45;2,375071E-07
-0,4;3,065098E-07
-0,35;3,809796E-07
-0,3;4,569685E-07
-0,25;5,341769E-07
-0,2;6,119959E-07
-0,15;6,907429E-07
-0,1;7,704274E-07
-0,05;8,511902E-07
0;9,335716E-07
0,05;1,017125E-06
0,1;1,101642E-06
0,15;1,187564E-06
0,2;1,274815E-06
0,25;1,36329E-06
0,3;1,453405E-06
0,35;1,544662E-06
0,4;1,637224E-06
0,45;1,73133E-06
0,5;1,826781E-06
0,55;1,924228E-06
0,6;2,022442E-06
0,65;2,122072E-06
0,7;2,222483E-06
0,75;2,323657E-06
0,8;2,425921E-06
0,85;2,527948E-06
0,9;2,630191E-06
0,95;2,731715E-06
1;2,833166E-06
1,05;2,934177E-06
1,1;3,033198E-06
1,15;3,131512E-06
1,2;3,228135E-06
1,25;3,323155E-06
1,3;3,417221E-06
1,35;3,508954E-06
1,4;3,59912E-06
1,45;3,687797E-06
1,5;3,774642E-06
1,55;3,859842E-06
1,6;3,944006E-06
1,65;4,025835E-06
1,7;4,106424E-06
1,75;4,184377E-06
1,8;4,261096E-06
1,85;4,336067E-06
1,9;4,408979E-06
1,95;4,47993E-06
2;4,549112E-06
2,05;4,616381E-06
2,1;4,682379E-06
2,15;4,74558E-06
2,2;4,807514E-06
2,25;4,867165E-06
2,3;4,925422E-06
2,35;4,981518E-06
2,4;5,036427E-06
2,45;5,088972E-06
2,5;5,140399E-06
2,55;5,189565E-06
2,6;5,238137E-06
2,65;5,284224E-06
2,7;5,329483E-06
2,75;5,372739E-06
2,8;5,414898E-06
2,85;5,455665E-06
2,9;5,495309E-06
2,95;5,53346E-06
3;5,570821E-06
3,05;5,606892E-06
3,1;5,642147E-06
3,15;5,675734E-06
3,2;5,708343E-06
3,25;5,740326E-06
3,3;5,77095E-06
3,35;5,800735E-06
3,4;5,829866E-06
3,45;5,858112E-06
3,5;5,885595E-06
3,55;5,912056E-06
3,6;5,938234E-06
3,65;5,963673E-06
3,7;5,988372E-06
3,75;6,012521E-06
3,8;6,036442E-06
3,85;6,059449E-06
3,9;6,082361E-06
3,95;6,104392E-06
4;6,126068E-06
4,05;6,147949E-06
4,1;6,168719E-06
4,15;6,189377E-06
4,2;6,209769E-06
4,25;6,229322E-06
4,3;6,248906E-06
4,35;6,267951E-06
4,4;6,286814E-06
4,45;6,305143E-06
4,5;6,322878E-06
4,55;6,340279E-06
4,6;6,357503E-06
4,65;6,374299E-06
4,7;6,390567E-06
4,75;6,407378E-06
4,8;6,422611E-06
4,85;6,438182E-06
4,9;6,45334E-06
4,95;6,468705E-06
5;6,482951E-06
