Tensao [V];Corrente [A]
-5;-1,284652E-09
-4,95;-1,246847E-09
-4,9;-1,226099E-09
-4,85;-1,206214E-09
-4,8;-1,190076E-09
-4,75;-1,177454E-09
-4,7;-1,171167E-09
-4,65;-1,156303E-09
-4,6;-1,140045E-09
-4,55;-1,129409E-09
-4,5;-1,118291E-09
-4,45;-1,105678E-09
-4,4;-1,095225E-09
-4,35;-1,086023E-09
-4,3;-1,075041E-09
-4,25;-1,061757E-09
-4,2;-1,049754E-09
-4,15;-1,04086E-09
-4,1;-1,032335E-09
-4,05;-1,020304E-09
-4;-1,008029E-09
-3,95;-1,000331E-09
-3,9;-9,900867E-10
-3,85;-9,793933E-10
-3,8;-9,660969E-10
-3,75;-9,59517E-10
-3,7;-9,490368E-10
-3,65;-9,395232E-10
-3,6;-9,279101E-10
-3,55;-9,184678E-10
-3,5;-9,10284E-10
-3,45;-8,99939E-10
-3,4;-8,87011E-10
-3,35;-8,802346E-10
-3,3;-8,700163E-10
-3,25;-8,58183E-10
-3,2;-8,481545E-10
-3,15;-8,385845E-10
-3,1;-8,284294E-10
-3,05;-8,190428E-10
-3;-8,065182E-10
-2,95;-7,971617E-10
-2,9;-7,856499E-10
-2,85;-7,757642E-10
-2,8;-7,608281E-10
-2,75;-7,509905E-10
-2,7;-7,408369E-10
-2,65;-7,271737E-10
-2,6;-7,132078E-10
-2,55;-7,012756E-10
-2,5;-6,926744E-10
-2,45;-6,789183E-10
-2,4;-6,627493E-10
-2,35;-6,507072E-10
-2,3;-6,397236E-10
-2,25;-6,253485E-10
-2,2;-6,114563E-10
-2,15;-5,991426E-10
-2,1;-5,884241E-10
-2,05;-5,733993E-10
-2;-5,575093E-10
-1,95;-5,43844E-10
-1,9;-5,292976E-10
-1,85;-5,135476E-10
-1,8;-4,937794E-10
-1,75;-4,761073E-10
-1,7;-4,583076E-10
-1,65;-4,350339E-10
-1,6;-4,070327E-10
-1,55;-3,753597E-10
-1,5;-3,409588E-10
-1,45;-2,927508E-10
-1,4;-2,290772E-10
-1,35;-1,501174E-10
-1,3;-5,07076E-11
-1,25;7,977505E-11
-1,2;2,450397E-10
-1,15;4,542813E-10
-1,1;7,180971E-10
-1,05;1,073258E-09
-1;1,557396E-09
-0,95;2,430139E-09
-0,9;3,190712E-09
-0,85;4,535658E-09
-0,8;6,474939E-09
-0,75;9,20569E-09
-0,7;1,301424E-08
-0,65;1,827705E-08
-0,6;2,897412E-08
-0,55;4,025221E-08
-0,5;5,51376E-08
-0,45;7,442324E-08
-0,4;9,865207E-08
-0,35;1,276222E-07
-0,3;1,600659E-07
-0,25;1,9418E-07
-0,2;2,285047E-07
-0,15;2,63095E-07
-0,1;2,977739E-07
-0,05;3,32546E-07
0;3,675821E-07
0,05;4,026417E-07
0,1;4,376347E-07
0,15;4,727009E-07
0,2;5,079393E-07
0,25;5,43186E-07
0,3;5,786166E-07
0,35;6,139356E-07
0,4;6,492381E-07
0,45;6,844469E-07
0,5;7,197207E-07
0,55;7,549576E-07
0,6;7,900119E-07
0,65;8,249166E-07
0,7;8,596034E-07
0,75;8,94066E-07
0,8;9,281065E-07
0,85;9,616645E-07
0,9;9,943892E-07
0,95;1,026538E-06
1;1,057618E-06
1,05;1,088342E-06
1,1;1,117653E-06
1,15;1,145988E-06
1,2;1,173259E-06
1,25;1,199511E-06
1,3;1,224484E-06
1,35;1,248324E-06
1,4;1,271385E-06
1,45;1,29292E-06
1,5;1,314021E-06
1,55;1,333956E-06
1,6;1,353128E-06
1,65;1,371482E-06
1,7;1,388986E-06
1,75;1,405502E-06
1,8;1,422877E-06
1,85;1,439179E-06
1,9;1,454171E-06
1,95;1,469828E-06
2;1,48333E-06
2,05;1,498308E-06
2,1;1,512492E-06
2,15;1,525669E-06
2,2;1,538002E-06
2,25;1,553649E-06
2,3;1,5632E-06
2,35;1,579183E-06
2,4;1,588422E-06
2,45;1,6022E-06
2,5;1,611305E-06
2,55;1,625062E-06
2,6;1,634616E-06
2,65;1,646084E-06
2,7;1,655415E-06
2,75;1,666055E-06
2,8;1,675309E-06
2,85;1,685418E-06
2,9;1,694462E-06
2,95;1,703968E-06
3;1,712755E-06
3,05;1,721419E-06
3,1;1,730079E-06
3,15;1,738648E-06
3,2;1,746807E-06
3,25;1,755386E-06
3,3;1,763187E-06
3,35;1,770658E-06
3,4;1,779052E-06
3,45;1,785993E-06
3,5;1,79372E-06
3,55;1,801164E-06
3,6;1,808426E-06
3,65;1,815177E-06
3,7;1,82248E-06
3,75;1,82914E-06
3,8;1,835619E-06
3,85;1,842529E-06
3,9;1,848851E-06
3,95;1,855635E-06
4;1,861611E-06
4,05;1,867816E-06
4,1;1,874001E-06
4,15;1,880128E-06
4,2;1,885482E-06
4,25;1,892001E-06
4,3;1,897729E-06
4,35;1,903204E-06
4,4;1,909173E-06
4,45;1,914296E-06
4,5;1,91993E-06
4,55;1,925463E-06
4,6;1,93122E-06
4,65;1,935503E-06
4,7;1,941634E-06
4,75;1,946836E-06
4,8;1,951927E-06
4,85;1,956551E-06
4,9;1,962993E-06
4,95;1,966629E-06
5;1,971995E-06
