Tensao [V];Corrente [A]
-5;-9,017084E-10
-4,95;-8,76765E-10
-4,9;-8,561504E-10
-4,85;-8,427113E-10
-4,8;-8,33047E-10
-4,75;-8,221206E-10
-4,7;-8,113474E-10
-4,65;-8,012417E-10
-4,6;-7,924476E-10
-4,55;-7,816492E-10
-4,5;-7,710851E-10
-4,45;-7,605872E-10
-4,4;-7,527471E-10
-4,35;-7,425693E-10
-4,3;-7,337894E-10
-4,25;-7,249359E-10
-4,2;-7,149989E-10
-4,15;-7,062445E-10
-4,1;-7,000001E-10
-4,05;-6,896287E-10
-4;-6,7918E-10
-3,95;-6,707887E-10
-3,9;-6,615203E-10
-3,85;-6,548058E-10
-3,8;-6,468809E-10
-3,75;-6,38398E-10
-3,7;-6,297705E-10
-3,65;-6,218698E-10
-3,6;-6,144901E-10
-3,55;-6,043726E-10
-3,5;-5,948094E-10
-3,45;-5,852818E-10
-3,4;-5,788168E-10
-3,35;-5,696051E-10
-3,3;-5,599367E-10
-3,25;-5,533719E-10
-3,2;-5,425915E-10
-3,15;-5,349196E-10
-3,1;-5,257083E-10
-3,05;-5,175779E-10
-3;-5,083211E-10
-2,95;-5,013088E-10
-2,9;-4,934821E-10
-2,85;-4,844492E-10
-2,8;-4,742001E-10
-2,75;-4,651932E-10
-2,7;-4,567236E-10
-2,65;-4,496425E-10
-2,6;-4,40519E-10
-2,55;-4,295777E-10
-2,5;-4,199414E-10
-2,45;-4,09805E-10
-2,4;-3,999993E-10
-2,35;-3,924351E-10
-2,3;-3,816276E-10
-2,25;-3,713042E-10
-2,2;-3,619195E-10
-2,15;-3,517967E-10
-2,1;-3,40891E-10
-2,05;-3,285156E-10
-2;-3,162255E-10
-1,95;-3,041264E-10
-1,9;-2,910225E-10
-1,85;-2,808503E-10
-1,8;-2,693984E-10
-1,75;-2,594491E-10
-1,7;-2,46119E-10
-1,65;-2,345993E-10
-1,6;-2,189556E-10
-1,55;-2,045217E-10
-1,5;-1,897998E-10
-1,45;-1,743752E-10
-1,4;-1,595798E-10
-1,35;-1,46564E-10
-1,3;-1,323148E-10
-1,25;-1,146216E-10
-1,2;-9,839472E-11
-1,15;-8,345447E-11
-1,1;-6,670486E-11
-1,05;-4,853118E-11
-1;-2,933081E-11
-0,95;-1,035088E-11
-0,9;1,330544E-11
-0,85;3,617916E-11
-0,8;5,957557E-11
-0,75;8,928906E-11
-0,7;1,224602E-10
-0,65;1,64812E-10
-0,6;2,223703E-10
-0,55;3,196736E-10
-0,5;4,9769E-10
-0,45;8,3303E-10
-0,4;1,416784E-09
-0,35;2,792351E-09
-0,3;3,887943E-09
-0,25;6,001091E-09
-0,2;8,847029E-09
-0,15;1,251498E-08
-0,1;1,694861E-08
-0,05;2,417741E-08
0;2,947897E-08
0,05;3,465912E-08
0,1;3,972619E-08
0,15;4,462627E-08
0,2;4,93525E-08
0,25;5,395986E-08
0,3;5,834616E-08
0,35;6,261106E-08
0,4;6,666511E-08
0,45;7,060509E-08
0,5;7,438672E-08
0,55;7,810102E-08
0,6;8,1673E-08
0,65;8,514618E-08
0,7;8,850164E-08
0,75;9,178726E-08
0,8;9,499094E-08
0,85;9,809633E-08
0,9;1,010857E-07
0,95;1,04007E-07
1;1,068464E-07
1,05;1,096115E-07
1,1;1,122412E-07
1,15;1,147897E-07
1,2;1,172397E-07
1,25;1,196033E-07
1,3;1,218497E-07
1,35;1,24034E-07
1,4;1,261454E-07
1,45;1,281465E-07
1,5;1,301185E-07
1,55;1,319879E-07
1,6;1,338255E-07
1,65;1,355923E-07
1,7;1,373233E-07
1,75;1,389814E-07
1,8;1,406292E-07
1,85;1,422175E-07
1,9;1,437845E-07
1,95;1,45282E-07
2;1,467792E-07
2,05;1,482378E-07
2,1;1,496708E-07
2,15;1,510353E-07
2,2;1,524032E-07
2,25;1,537265E-07
2,3;1,550065E-07
2,35;1,562685E-07
2,4;1,575218E-07
2,45;1,587305E-07
2,5;1,599113E-07
2,55;1,61088E-07
2,6;1,622311E-07
2,65;1,633494E-07
2,7;1,644098E-07
2,75;1,654853E-07
2,8;1,665352E-07
2,85;1,675306E-07
2,9;1,685155E-07
2,95;1,694513E-07
3;1,703821E-07
3,05;1,712798E-07
3,1;1,721745E-07
3,15;1,729985E-07
3,2;1,7382E-07
3,25;1,746296E-07
3,3;1,754209E-07
3,35;1,761713E-07
3,4;1,76891E-07
3,45;1,776276E-07
3,5;1,783074E-07
3,55;1,789914E-07
3,6;1,79671E-07
3,65;1,803165E-07
3,7;1,809761E-07
3,75;1,815961E-07
3,8;1,821963E-07
3,85;1,828584E-07
3,9;1,834799E-07
3,95;1,840982E-07
4;1,846825E-07
4,05;1,853163E-07
4,1;1,859127E-07
4,15;1,865177E-07
4,2;1,870967E-07
4,25;1,87699E-07
4,3;1,88276E-07
4,35;1,888772E-07
4,4;1,894514E-07
4,45;1,900495E-07
4,5;1,906273E-07
4,55;1,912245E-07
4,6;1,917728E-07
4,65;1,923434E-07
4,7;1,929117E-07
4,75;1,934754E-07
4,8;1,9403E-07
4,85;1,945786E-07
4,9;1,951315E-07
4,95;1,956517E-07
5;1,961768E-07
