Tensao [V];Corrente [A]
-5;-9,071813E-10
-4,95;-8,769024E-10
-4,9;-8,60469E-10
-4,85;-8,637318E-10
-4,8;-8,498086E-10
-4,75;-8,253503E-10
-4,7;-8,109634E-10
-4,65;-8,033028E-10
-4,6;-7,934514E-10
-4,55;-7,744762E-10
-4,5;-7,654702E-10
-4,45;-7,602401E-10
-4,4;-7,505919E-10
-4,35;-7,363683E-10
-4,3;-7,265866E-10
-4,25;-7,244775E-10
-4,2;-7,190536E-10
-4,15;-7,129184E-10
-4,1;-7,00862E-10
-4,05;-6,882707E-10
-4;-6,682844E-10
-3,95;-6,610719E-10
-3,9;-6,5487E-10
-3,85;-6,494345E-10
-3,8;-6,460704E-10
-3,75;-6,358221E-10
-3,7;-6,231329E-10
-3,65;-6,152085E-10
-3,6;-6,103292E-10
-3,55;-5,997766E-10
-3,5;-5,895051E-10
-3,45;-5,822851E-10
-3,4;-5,761874E-10
-3,35;-5,666008E-10
-3,3;-5,543938E-10
-3,25;-5,45932E-10
-3,2;-5,403932E-10
-3,15;-5,323068E-10
-3,1;-5,210559E-10
-3,05;-5,11526E-10
-3;-5,076426E-10
-2,95;-5,026468E-10
-2,9;-4,906735E-10
-2,85;-4,820046E-10
-2,8;-4,761159E-10
-2,75;-4,668045E-10
-2,7;-4,515263E-10
-2,65;-4,407245E-10
-2,6;-4,359071E-10
-2,55;-4,273534E-10
-2,5;-4,15575E-10
-2,45;-4,05026E-10
-2,4;-3,990519E-10
-2,35;-3,954085E-10
-2,3;-3,837822E-10
-2,25;-3,647937E-10
-2,2;-3,535304E-10
-2,15;-3,431722E-10
-2,1;-3,281614E-10
-2,05;-3,116669E-10
-2;-3,046292E-10
-1,95;-2,989337E-10
-1,9;-2,848181E-10
-1,85;-2,687437E-10
-1,8;-2,588001E-10
-1,75;-2,485238E-10
-1,7;-2,366389E-10
-1,65;-2,214411E-10
-1,6;-2,086693E-10
-1,55;-1,996883E-10
-1,5;-1,859803E-10
-1,45;-1,690227E-10
-1,4;-1,52818E-10
-1,35;-1,408934E-10
-1,3;-1,25734E-10
-1,25;-1,089459E-10
-1,2;-9,078345E-11
-1,15;-7,947297E-11
-1,1;-6,136116E-11
-1,05;-4,06004E-11
-1;-2,067554E-11
-0,95;-3,924746E-12
-0,9;1,796317E-11
-0,85;4,23936E-11
-0,8;6,808106E-11
-0,75;9,15356E-11
-0,7;1,225892E-10
-0,65;1,667392E-10
-0,6;2,238962E-10
-0,55;3,203099E-10
-0,5;4,981321E-10
-0,45;8,36142E-10
-0,4;1,421702E-09
-0,35;2,771425E-09
-0,3;3,890784E-09
-0,25;5,992592E-09
-0,2;8,84405E-09
-0,15;1,251552E-08
-0,1;1,694625E-08
-0,05;2,416433E-08
0;2,946524E-08
0,05;3,462527E-08
0,1;3,969672E-08
0,15;4,463001E-08
0,2;4,93793E-08
0,25;5,389508E-08
0,3;5,830436E-08
0,35;6,257265E-08
0,4;6,664455E-08
0,45;7,052864E-08
0,5;7,431584E-08
0,55;7,806279E-08
0,6;8,164067E-08
0,65;8,50565E-08
0,7;8,841723E-08
0,75;9,172738E-08
0,8;9,492799E-08
0,85;9,799138E-08
0,9;1,009906E-07
0,95;1,039352E-07
1;1,06771E-07
1,05;1,095054E-07
1,1;1,121169E-07
1,15;1,146936E-07
1,2;1,171768E-07
1,25;1,194855E-07
1,3;1,217337E-07
1,35;1,239102E-07
1,4;1,260467E-07
1,45;1,28042E-07
1,5;1,299784E-07
1,55;1,318838E-07
1,6;1,337296E-07
1,65;1,355017E-07
1,7;1,372133E-07
1,75;1,388746E-07
1,8;1,40533E-07
1,85;1,421292E-07
1,9;1,436496E-07
1,95;1,451825E-07
2;1,466662E-07
2,05;1,481236E-07
2,1;1,495391E-07
2,15;1,509053E-07
2,2;1,522668E-07
2,25;1,535974E-07
2,3;1,548915E-07
2,35;1,561523E-07
2,4;1,574113E-07
2,45;1,586521E-07
2,5;1,598042E-07
2,55;1,609409E-07
2,6;1,62098E-07
2,65;1,63231E-07
2,7;1,643159E-07
2,75;1,653545E-07
2,8;1,663987E-07
2,85;1,673988E-07
2,9;1,684041E-07
2,95;1,693502E-07
3;1,702414E-07
3,05;1,711746E-07
3,1;1,720591E-07
3,15;1,728881E-07
3,2;1,736781E-07
3,25;1,745084E-07
3,3;1,75303E-07
3,35;1,760245E-07
3,4;1,767401E-07
3,45;1,774696E-07
3,5;1,781702E-07
3,55;1,788405E-07
3,6;1,79496E-07
3,65;1,801502E-07
3,7;1,808178E-07
3,75;1,814526E-07
3,8;1,820677E-07
3,85;1,826924E-07
3,9;1,83325E-07
3,95;1,839401E-07
4;1,845999E-07
4,05;1,852635E-07
4,1;1,858553E-07
4,15;1,864858E-07
4,2;1,870782E-07
4,25;1,876905E-07
4,3;1,8827E-07
4,35;1,888784E-07
4,4;1,894835E-07
4,45;1,90042E-07
4,5;1,90659E-07
4,55;1,91253E-07
4,6;1,918085E-07
4,65;1,924202E-07
4,7;1,929819E-07
4,75;1,935543E-07
4,8;1,941087E-07
4,85;1,946273E-07
4,9;1,95206E-07
4,95;1,957284E-07
5;1,962636E-07
