Tensao [V];Corrente [A]
-5;-8,995678E-10
-4,95;-8,732286E-10
-4,9;-8,558028E-10
-4,85;-8,406928E-10
-4,8;-8,288425E-10
-4,75;-8,174342E-10
-4,7;-8,06681E-10
-4,65;-7,961605E-10
-4,6;-7,86215E-10
-4,55;-7,769455E-10
-4,5;-7,660722E-10
-4,45;-7,560357E-10
-4,4;-7,45316E-10
-4,35;-7,368155E-10
-4,3;-7,28443E-10
-4,25;-7,185594E-10
-4,2;-7,096648E-10
-4,15;-6,999447E-10
-4,1;-6,910478E-10
-4,05;-6,818956E-10
-4;-6,731491E-10
-3,95;-6,661221E-10
-3,9;-6,581304E-10
-3,85;-6,513541E-10
-3,8;-6,425688E-10
-3,75;-6,348782E-10
-3,7;-6,243246E-10
-3,65;-6,141364E-10
-3,6;-6,071602E-10
-3,55;-5,995289E-10
-3,5;-5,907769E-10
-3,45;-5,835481E-10
-3,4;-5,76555E-10
-3,35;-5,689639E-10
-3,3;-5,58712E-10
-3,25;-5,515884E-10
-3,2;-5,416195E-10
-3,15;-5,328047E-10
-3,1;-5,244714E-10
-3,05;-5,154877E-10
-3;-5,071245E-10
-2,95;-4,987206E-10
-2,9;-4,896297E-10
-2,85;-4,797606E-10
-2,8;-4,700627E-10
-2,75;-4,634715E-10
-2,7;-4,550889E-10
-2,65;-4,442886E-10
-2,6;-4,348607E-10
-2,55;-4,26676E-10
-2,5;-4,172516E-10
-2,45;-4,062732E-10
-2,4;-3,981949E-10
-2,35;-3,894216E-10
-2,3;-3,79735E-10
-2,25;-3,696062E-10
-2,2;-3,579502E-10
-2,15;-3,47649E-10
-2,1;-3,364748E-10
-2,05;-3,256399E-10
-2;-3,139789E-10
-1,95;-3,040012E-10
-1,9;-2,917754E-10
-1,85;-2,785072E-10
-1,8;-2,648512E-10
-1,75;-2,508161E-10
-1,7;-2,39315E-10
-1,65;-2,262436E-10
-1,6;-2,141392E-10
-1,55;-2,011868E-10
-1,5;-1,881239E-10
-1,45;-1,747814E-10
-1,4;-1,601085E-10
-1,35;-1,447831E-10
-1,3;-1,313663E-10
-1,25;-1,146836E-10
-1,2;-9,903253E-11
-1,15;-8,185194E-11
-1,1;-6,548754E-11
-1,05;-4,521345E-11
-1;-2,829797E-11
-0,95;-9,258599E-12
-0,9;1,133387E-11
-0,85;3,555128E-11
-0,8;6,004485E-11
-0,75;8,931133E-11
-0,7;1,22547E-10
-0,65;1,63368E-10
-0,6;2,215814E-10
-0,55;3,194445E-10
-0,5;4,946088E-10
-0,45;8,279598E-10
-0,4;1,414395E-09
-0,35;2,839415E-09
-0,3;3,88789E-09
-0,25;6,009297E-09
-0,2;8,923464E-09
-0,15;1,252796E-08
-0,1;1,690765E-08
-0,05;2,421414E-08
0;2,951673E-08
0,05;3,472465E-08
0,1;3,981169E-08
0,15;4,468302E-08
0,2;4,941993E-08
0,25;5,399533E-08
0,3;5,84194E-08
0,35;6,265824E-08
0,4;6,670095E-08
0,45;7,064351E-08
0,5;7,448659E-08
0,55;7,810019E-08
0,6;8,172947E-08
0,65;8,524264E-08
0,7;8,864265E-08
0,75;9,190334E-08
0,8;9,508749E-08
0,85;9,818551E-08
0,9;1,011954E-07
0,95;1,04104E-07
1;1,069192E-07
1,05;1,096844E-07
1,1;1,123287E-07
1,15;1,148685E-07
1,2;1,173107E-07
1,25;1,196645E-07
1,3;1,219605E-07
1,35;1,241213E-07
1,4;1,262284E-07
1,45;1,282586E-07
1,5;1,302238E-07
1,55;1,321099E-07
1,6;1,339451E-07
1,65;1,357232E-07
1,7;1,374679E-07
1,75;1,391279E-07
1,8;1,407779E-07
1,85;1,423496E-07
1,9;1,438952E-07
1,95;1,45388E-07
2;1,468246E-07
2,05;1,482463E-07
2,1;1,496654E-07
2,15;1,510254E-07
2,2;1,523804E-07
2,25;1,536902E-07
2,3;1,54989E-07
2,35;1,562634E-07
2,4;1,574987E-07
2,45;1,587005E-07
2,5;1,598824E-07
2,55;1,610596E-07
2,6;1,62195E-07
2,65;1,63303E-07
2,7;1,643839E-07
2,75;1,65452E-07
2,8;1,664761E-07
2,85;1,674778E-07
2,9;1,684446E-07
2,95;1,694071E-07
3;1,703035E-07
3,05;1,711892E-07
3,1;1,720838E-07
3,15;1,729377E-07
3,2;1,7376E-07
3,25;1,745222E-07
3,3;1,752956E-07
3,35;1,760721E-07
3,4;1,76811E-07
3,45;1,775015E-07
3,5;1,781636E-07
3,55;1,788592E-07
3,6;1,795088E-07
3,65;1,801753E-07
3,7;1,808276E-07
3,75;1,814653E-07
3,8;1,820924E-07
3,85;1,82716E-07
3,9;1,833513E-07
3,95;1,839603E-07
4;1,845983E-07
4,05;1,851881E-07
4,1;1,85807E-07
4,15;1,864014E-07
4,2;1,869961E-07
4,25;1,876144E-07
4,3;1,881782E-07
4,35;1,887625E-07
4,4;1,893703E-07
4,45;1,899213E-07
4,5;1,904914E-07
4,55;1,910717E-07
4,6;1,91675E-07
4,65;1,922353E-07
4,7;1,927915E-07
4,75;1,933715E-07
4,8;1,939328E-07
4,85;1,944882E-07
4,9;1,950242E-07
4,95;1,955667E-07
5;1,961075E-07
