Tensao [V];Corrente [A]
-5;-1,100986E-09
-4,95;-1,063037E-09
-4,9;-1,037128E-09
-4,85;-1,012142E-09
-4,8;-9,864306E-10
-4,75;-9,716021E-10
-4,7;-9,500088E-10
-4,65;-9,329656E-10
-4,6;-9,189891E-10
-4,55;-9,044919E-10
-4,5;-8,923127E-10
-4,45;-8,805443E-10
-4,4;-8,595676E-10
-4,35;-8,51001E-10
-4,3;-8,376628E-10
-4,25;-8,223696E-10
-4,2;-8,100327E-10
-4,15;-7,998424E-10
-4,1;-7,881182E-10
-4,05;-7,727435E-10
-4;-7,622216E-10
-3,95;-7,520152E-10
-3,9;-7,350139E-10
-3,85;-7,256617E-10
-3,8;-7,117558E-10
-3,75;-7,018425E-10
-3,7;-6,940543E-10
-3,65;-6,782291E-10
-3,6;-6,654561E-10
-3,55;-6,584161E-10
-3,5;-6,450483E-10
-3,45;-6,317448E-10
-3,4;-6,159409E-10
-3,35;-6,065308E-10
-3,3;-5,963136E-10
-3,25;-5,825992E-10
-3,2;-5,764537E-10
-3,15;-5,633656E-10
-3,1;-5,507577E-10
-3,05;-5,378534E-10
-3;-5,247395E-10
-2,95;-5,142698E-10
-2,9;-5,0068E-10
-2,85;-4,843947E-10
-2,8;-4,689202E-10
-2,75;-4,518279E-10
-2,7;-4,407959E-10
-2,65;-4,207074E-10
-2,6;-3,964468E-10
-2,55;-3,793633E-10
-2,5;-3,529528E-10
-2,45;-3,327019E-10
-2,4;-3,089984E-10
-2,35;-2,788869E-10
-2,3;-2,484106E-10
-2,25;-2,170908E-10
-2,2;-1,817174E-10
-2,15;-1,403744E-10
-2,1;-1,028017E-10
-2,05;-5,766666E-11
-2;-8,112221E-12
-1,95;3,473102E-11
-1,9;8,566194E-11
-1,85;1,459653E-10
-1,8;2,028055E-10
-1,75;2,598106E-10
-1,7;3,178974E-10
-1,65;3,778162E-10
-1,6;4,3829E-10
-1,55;4,947875E-10
-1,5;5,595471E-10
-1,45;6,203376E-10
-1,4;6,905233E-10
-1,35;7,632957E-10
-1,3;8,374092E-10
-1,25;9,181029E-10
-1,2;9,966961E-10
-1,15;1,083449E-09
-1,1;1,176349E-09
-1,05;1,28286E-09
-1;1,393523E-09
-0,95;1,5265E-09
-0,9;1,678877E-09
-0,85;1,872108E-09
-0,8;2,183294E-09
-0,75;2,452428E-09
-0,7;2,968387E-09
-0,65;3,707377E-09
-0,6;4,808125E-09
-0,55;6,440773E-09
-0,5;8,818756E-09
-0,45;1,21393E-08
-0,4;1,652008E-08
-0,35;2,475294E-08
-0,3;3,160046E-08
-0,25;3,934956E-08
-0,2;4,79162E-08
-0,15;5,729234E-08
-0,1;6,741077E-08
-0,05;7,801084E-08
0;8,909912E-08
0,05;1,004038E-07
0,1;1,118906E-07
0,15;1,236618E-07
0,2;1,356075E-07
0,25;1,477405E-07
0,3;1,59986E-07
0,35;1,723487E-07
0,4;1,848977E-07
0,45;1,975752E-07
0,5;2,104198E-07
0,55;2,23538E-07
0,6;2,369209E-07
0,65;2,506067E-07
0,7;2,646938E-07
0,75;2,791082E-07
0,8;2,938468E-07
0,85;3,088048E-07
0,9;3,239654E-07
0,95;3,391556E-07
1;3,543845E-07
1,05;3,695467E-07
1,1;3,845041E-07
1,15;3,993339E-07
1,2;4,139318E-07
1,25;4,282739E-07
1,3;4,423226E-07
1,35;4,560794E-07
1,4;4,69597E-07
1,45;4,82648E-07
1,5;4,954571E-07
1,55;5,077846E-07
1,6;5,198888E-07
1,65;5,31601E-07
1,7;5,429607E-07
1,75;5,540758E-07
1,8;5,648407E-07
1,85;5,753166E-07
1,9;5,855442E-07
1,95;5,954889E-07
2;6,052115E-07
2,05;6,14653E-07
2,1;6,238199E-07
2,15;6,32854E-07
2,2;6,415614E-07
2,25;6,501608E-07
2,3;6,584712E-07
2,35;6,666236E-07
2,4;6,746558E-07
2,45;6,824776E-07
2,5;6,901083E-07
2,55;6,975499E-07
2,6;7,048018E-07
2,65;7,119496E-07
2,7;7,188482E-07
2,75;7,255843E-07
2,8;7,321422E-07
2,85;7,385572E-07
2,9;7,447599E-07
2,95;7,507526E-07
3;7,565939E-07
3,05;7,623107E-07
3,1;7,678375E-07
3,15;7,73231E-07
3,2;7,784369E-07
3,25;7,836463E-07
3,3;7,885781E-07
3,35;7,935602E-07
3,4;7,983263E-07
3,45;8,03074E-07
3,5;8,078229E-07
3,55;8,124831E-07
3,6;8,170193E-07
3,65;8,216043E-07
3,7;8,261432E-07
3,75;8,306376E-07
3,8;8,350765E-07
3,85;8,395327E-07
3,9;8,439124E-07
3,95;8,482999E-07
4;8,526696E-07
4,05;8,569938E-07
4,1;8,612357E-07
4,15;8,655062E-07
4,2;8,697793E-07
4,25;8,739531E-07
4,3;8,781256E-07
4,35;8,82225E-07
4,4;8,861833E-07
4,45;8,902762E-07
4,5;8,942392E-07
4,55;8,981507E-07
4,6;9,019524E-07
4,65;9,056828E-07
4,7;9,094598E-07
4,75;9,131054E-07
4,8;9,167254E-07
4,85;9,202016E-07
4,9;9,236671E-07
4,95;9,271068E-07
5;9,304567E-07
