Tensao [V];Corrente [A]
-5;-1,103254E-09
-4,95;-1,057776E-09
-4,9;-1,03212E-09
-4,85;-1,005016E-09
-4,8;-9,853285E-10
-4,75;-9,625124E-10
-4,7;-9,462309E-10
-4,65;-9,3162E-10
-4,6;-9,135411E-10
-4,55;-8,980081E-10
-4,5;-8,846442E-10
-4,45;-8,724441E-10
-4,4;-8,587364E-10
-4,35;-8,399673E-10
-4,3;-8,296773E-10
-4,25;-8,120823E-10
-4,2;-7,984756E-10
-4,15;-7,849984E-10
-4,1;-7,766378E-10
-4,05;-7,685513E-10
-4;-7,492184E-10
-3,95;-7,429902E-10
-3,9;-7,346588E-10
-3,85;-7,207224E-10
-3,8;-7,039683E-10
-3,75;-6,860989E-10
-3,7;-6,769418E-10
-3,65;-6,70585E-10
-3,6;-6,653574E-10
-3,55;-6,535084E-10
-3,5;-6,427301E-10
-3,45;-6,293213E-10
-3,4;-6,231388E-10
-3,35;-6,090733E-10
-3,3;-5,876552E-10
-3,25;-5,803147E-10
-3,2;-5,731517E-10
-3,15;-5,590904E-10
-3,1;-5,45167E-10
-3,05;-5,32049E-10
-3;-5,214593E-10
-2,95;-5,065469E-10
-2,9;-4,890705E-10
-2,85;-4,793322E-10
-2,8;-4,618455E-10
-2,75;-4,387026E-10
-2,7;-4,224247E-10
-2,65;-4,068231E-10
-2,6;-3,87416E-10
-2,55;-3,716382E-10
-2,5;-3,420133E-10
-2,45;-3,225101E-10
-2,4;-2,95087E-10
-2,35;-2,759025E-10
-2,3;-2,396496E-10
-2,25;-2,054033E-10
-2,2;-1,707359E-10
-2,15;-1,349114E-10
-2,1;-8,977642E-11
-2,05;-4,988867E-11
-2;-1,245987E-12
-1,95;4,679318E-11
-1,9;1,046706E-10
-1,85;1,563025E-10
-1,8;2,175904E-10
-1,75;2,725835E-10
-1,7;3,333698E-10
-1,65;3,923908E-10
-1,6;4,503924E-10
-1,55;5,0815E-10
-1,5;5,738119E-10
-1,45;6,375788E-10
-1,4;7,045478E-10
-1,35;7,727003E-10
-1,3;8,474678E-10
-1,25;9,274821E-10
-1,2;1,00754E-09
-1,15;1,093516E-09
-1,1;1,188321E-09
-1,05;1,294855E-09
-1;1,408742E-09
-0,95;1,535755E-09
-0,9;1,694116E-09
-0,85;1,883747E-09
-0,8;2,186047E-09
-0,75;2,469027E-09
-0,7;2,972148E-09
-0,65;3,713609E-09
-0,6;4,817532E-09
-0,55;6,450566E-09
-0,5;8,817373E-09
-0,45;1,213396E-08
-0,4;1,652012E-08
-0,35;2,475936E-08
-0,3;3,161178E-08
-0,25;3,93439E-08
-0,2;4,791564E-08
-0,15;5,729949E-08
-0,1;6,740623E-08
-0,05;7,802957E-08
0;8,908349E-08
0,05;1,00361E-07
0,1;1,119262E-07
0,15;1,236753E-07
0,2;1,355903E-07
0,25;1,477122E-07
0,3;1,599576E-07
0,35;1,723581E-07
0,4;1,848772E-07
0,45;1,975794E-07
0,5;2,103954E-07
0,55;2,234922E-07
0,6;2,368946E-07
0,65;2,506199E-07
0,7;2,647025E-07
0,75;2,790713E-07
0,8;2,937803E-07
0,85;3,088054E-07
0,9;3,239514E-07
0,95;3,391695E-07
1;3,543663E-07
1,05;3,695376E-07
1,1;3,845239E-07
1,15;3,993053E-07
1,2;4,139278E-07
1,25;4,28326E-07
1,3;4,423579E-07
1,35;4,560744E-07
1,4;4,695779E-07
1,45;4,827598E-07
1,5;4,954312E-07
1,55;5,078064E-07
1,6;5,197903E-07
1,65;5,316135E-07
1,7;5,430493E-07
1,75;5,540605E-07
1,8;5,648464E-07
1,85;5,753224E-07
1,9;5,856105E-07
1,95;5,955079E-07
2;6,051927E-07
2,05;6,146769E-07
2,1;6,238823E-07
2,15;6,328463E-07
2,2;6,415329E-07
2,25;6,501051E-07
2,3;6,585244E-07
2,35;6,667335E-07
2,4;6,746342E-07
2,45;6,824523E-07
2,5;6,901558E-07
2,55;6,976345E-07
2,6;7,048812E-07
2,65;7,11976E-07
2,7;7,189283E-07
2,75;7,256759E-07
2,8;7,322195E-07
2,85;7,385971E-07
2,9;7,448652E-07
2,95;7,508935E-07
3;7,568109E-07
3,05;7,624641E-07
3,1;7,680126E-07
3,15;7,734043E-07
3,2;7,786233E-07
3,25;7,837722E-07
3,3;7,887049E-07
3,35;7,936722E-07
3,4;7,984646E-07
3,45;8,032052E-07
3,5;8,080283E-07
3,55;8,125984E-07
3,6;8,171681E-07
3,65;8,217786E-07
3,7;8,263018E-07
3,75;8,307997E-07
3,8;8,35253E-07
3,85;8,397069E-07
3,9;8,440925E-07
3,95;8,484967E-07
4;8,527947E-07
4,05;8,571891E-07
4,1;8,61349E-07
4,15;8,657378E-07
4,2;8,69841E-07
4,25;8,741319E-07
4,3;8,781687E-07
4,35;8,823491E-07
4,4;8,864037E-07
4,45;8,904345E-07
4,5;8,943298E-07
4,55;8,982856E-07
4,6;9,020768E-07
4,65;9,058271E-07
4,7;9,095672E-07
4,75;9,132928E-07
4,8;9,168733E-07
4,85;9,203457E-07
4,9;9,238741E-07
4,95;9,27277E-07
5;9,305665E-07
