Tensao [V];Corrente [A]
-5;-1,10366E-09
-4,95;-1,066846E-09
-4,9;-1,035493E-09
-4,85;-1,009961E-09
-4,8;-9,947334E-10
-4,75;-9,759583E-10
-4,7;-9,580648E-10
-4,65;-9,36286E-10
-4,6;-9,216922E-10
-4,55;-9,086594E-10
-4,5;-8,931714E-10
-4,45;-8,796147E-10
-4,4;-8,644977E-10
-4,35;-8,517285E-10
-4,3;-8,375818E-10
-4,25;-8,263243E-10
-4,2;-8,14571E-10
-4,15;-8,018554E-10
-4,1;-7,879103E-10
-4,05;-7,751407E-10
-4;-7,650797E-10
-3,95;-7,546569E-10
-3,9;-7,409071E-10
-3,85;-7,285449E-10
-3,8;-7,188731E-10
-3,75;-7,064695E-10
-3,7;-6,963008E-10
-3,65;-6,824894E-10
-3,6;-6,7187E-10
-3,55;-6,597937E-10
-3,5;-6,490106E-10
-3,45;-6,362796E-10
-3,4;-6,219493E-10
-3,35;-6,159369E-10
-3,3;-6,058305E-10
-3,25;-5,911751E-10
-3,2;-5,737045E-10
-3,15;-5,651088E-10
-3,1;-5,561995E-10
-3,05;-5,448905E-10
-3;-5,317974E-10
-2,95;-5,202738E-10
-2,9;-5,073016E-10
-2,85;-4,910702E-10
-2,8;-4,753444E-10
-2,75;-4,663282E-10
-2,7;-4,521154E-10
-2,65;-4,366158E-10
-2,6;-4,146174E-10
-2,55;-3,955542E-10
-2,5;-3,710899E-10
-2,45;-3,515646E-10
-2,4;-3,32051E-10
-2,35;-3,013705E-10
-2,3;-2,739695E-10
-2,25;-2,418682E-10
-2,2;-2,09231E-10
-2,15;-1,779711E-10
-2,1;-1,390209E-10
-2,05;-1,004427E-10
-2;-5,297517E-11
-1,95;-7,418602E-12
-1,9;3,929114E-11
-1,85;9,212581E-11
-1,8;1,490277E-10
-1,75;2,053479E-10
-1,7;2,649207E-10
-1,65;3,213914E-10
-1,6;3,858952E-10
-1,55;4,487728E-10
-1,5;5,096072E-10
-1,45;5,748864E-10
-1,4;6,436245E-10
-1,35;7,160708E-10
-1,3;7,848452E-10
-1,25;8,585539E-10
-1,2;9,452021E-10
-1,15;1,034036E-09
-1,1;1,124903E-09
-1,05;1,231703E-09
-1;1,349048E-09
-0,95;1,485371E-09
-0,9;1,642037E-09
-0,85;1,8336E-09
-0,8;2,08602E-09
-0,75;2,456465E-09
-0,7;2,918874E-09
-0,65;3,668431E-09
-0,6;4,76834E-09
-0,55;6,402441E-09
-0,5;8,782697E-09
-0,45;1,211688E-08
-0,4;1,650999E-08
-0,35;2,475431E-08
-0,3;3,162861E-08
-0,25;3,938E-08
-0,2;4,796524E-08
-0,15;5,737312E-08
-0,1;6,752553E-08
-0,05;7,813203E-08
0;8,92538E-08
0,05;1,005658E-07
0,1;1,121497E-07
0,15;1,23972E-07
0,2;1,359467E-07
0,25;1,480923E-07
0,3;1,603762E-07
0,35;1,728046E-07
0,4;1,853901E-07
0,45;1,981476E-07
0,5;2,109786E-07
0,55;2,241545E-07
0,6;2,375619E-07
0,65;2,512776E-07
0,7;2,654444E-07
0,75;2,799008E-07
0,8;2,946265E-07
0,85;3,096569E-07
0,9;3,248855E-07
0,95;3,401309E-07
1;3,554356E-07
1,05;3,705858E-07
1,1;3,856524E-07
1,15;4,005146E-07
1,2;4,151388E-07
1,25;4,295418E-07
1,3;4,436465E-07
1,35;4,574372E-07
1,4;4,708966E-07
1,45;4,840363E-07
1,5;4,968589E-07
1,55;5,092474E-07
1,6;5,213232E-07
1,65;5,33067E-07
1,7;5,444933E-07
1,75;5,555506E-07
1,8;5,663842E-07
1,85;5,768936E-07
1,9;5,871083E-07
1,95;5,970159E-07
2;6,066966E-07
2,05;6,160771E-07
2,1;6,253265E-07
2,15;6,342563E-07
2,2;6,430664E-07
2,25;6,515738E-07
2,3;6,599716E-07
2,35;6,681319E-07
2,4;6,761283E-07
2,45;6,838962E-07
2,5;6,915113E-07
2,55;6,989545E-07
2,6;7,062617E-07
2,65;7,132987E-07
2,7;7,202078E-07
2,75;7,269375E-07
2,8;7,335137E-07
2,85;7,398703E-07
2,9;7,461075E-07
2,95;7,520965E-07
3;7,579537E-07
3,05;7,635872E-07
3,1;7,69203E-07
3,15;7,745539E-07
3,2;7,79803E-07
3,25;7,849162E-07
3,3;7,899521E-07
3,35;7,948115E-07
3,4;7,996543E-07
3,45;8,043236E-07
3,5;8,090657E-07
3,55;8,13677E-07
3,6;8,182748E-07
3,65;8,228101E-07
3,7;8,273086E-07
3,75;8,317795E-07
3,8;8,362287E-07
3,85;8,406784E-07
3,9;8,451191E-07
3,95;8,494232E-07
4;8,538182E-07
4,05;8,581003E-07
4,1;8,623953E-07
4,15;8,666327E-07
4,2;8,708967E-07
4,25;8,750547E-07
4,3;8,79216E-07
4,35;8,832921E-07
4,4;8,873521E-07
4,45;8,913186E-07
4,5;8,952185E-07
4,55;8,991279E-07
4,6;9,030199E-07
4,65;9,067721E-07
4,7;9,104693E-07
4,75;9,141028E-07
4,8;9,177194E-07
4,85;9,212378E-07
4,9;9,246906E-07
4,95;9,280661E-07
5;9,313421E-07
