Tensao [V];Corrente [A]
-5;-1,513978E-10
-4,95;-1,285904E-10
-4,9;-1,180997E-10
-4,85;-9,849671E-11
-4,8;-9,581586E-11
-4,75;-7,286542E-11
-4,7;-5,320463E-11
-4,65;-3,156022E-11
-4,6;-1,739303E-11
-4,55;-1,75803E-11
-4,5;-8,219296E-12
-4,45;6,657739E-12
-4,4;3,016441E-11
-4,35;4,923075E-11
-4,3;5,992024E-11
-4,25;7,52053E-11
-4,2;7,124296E-11
-4,15;7,576342E-11
-4,1;9,716566E-11
-4,05;1,127206E-10
-4;1,284666E-10
-3,95;1,389405E-10
-3,9;1,512931E-10
-3,85;1,622623E-10
-3,8;1,713315E-10
-3,75;1,779712E-10
-3,7;1,884081E-10
-3,65;1,959964E-10
-3,6;2,114429E-10
-3,55;2,162899E-10
-3,5;2,375617E-10
-3,45;2,586533E-10
-3,4;2,687059E-10
-3,35;2,764568E-10
-3,3;2,861768E-10
-3,25;2,944143E-10
-3,2;3,045949E-10
-3,15;3,148185E-10
-3,1;3,301318E-10
-3,05;3,404111E-10
-3;3,504294E-10
-2,95;3,606567E-10
-2,9;3,700683E-10
-2,85;3,819519E-10
-2,8;3,974539E-10
-2,75;4,063455E-10
-2,7;4,224141E-10
-2,65;4,326502E-10
-2,6;4,457631E-10
-2,55;4,560586E-10
-2,5;4,663733E-10
-2,45;4,788641E-10
-2,4;4,890138E-10
-2,35;4,954763E-10
-2,3;5,108066E-10
-2,25;5,244765E-10
-2,2;5,374687E-10
-2,15;5,515899E-10
-2,1;5,632252E-10
-2,05;5,7666E-10
-2;5,944584E-10
-1,95;6,109015E-10
-1,9;6,219239E-10
-1,85;6,411268E-10
-1,8;6,602822E-10
-1,75;6,729144E-10
-1,7;6,887382E-10
-1,65;6,984198E-10
-1,6;7,100669E-10
-1,55;7,227761E-10
-1,5;7,183192E-10
-1,45;7,211463E-10
-1,4;7,330003E-10
-1,35;7,469212E-10
-1,3;7,566936E-10
-1,25;7,749187E-10
-1,2;7,925988E-10
-1,15;8,082982E-10
-1,1;8,264646E-10
-1,05;8,429634E-10
-1;8,627981E-10
-0,95;8,761921E-10
-0,9;8,916589E-10
-0,85;9,097106E-10
-0,8;9,356723E-10
-0,75;9,623355E-10
-0,7;9,835955E-10
-0,65;1,003364E-09
-0,6;1,021631E-09
-0,55;1,043837E-09
-0,5;1,05819E-09
-0,45;1,08528E-09
-0,4;1,108255E-09
-0,35;1,151571E-09
-0,3;1,201036E-09
-0,25;1,290764E-09
-0,2;1,427523E-09
-0,15;1,66283E-09
-0,1;1,990078E-09
-0,05;2,547993E-09
0;3,1525E-09
0,05;3,614681E-09
0,1;4,227896E-09
0,15;4,944492E-09
0,2;5,591518E-09
0,25;6,198462E-09
0,3;6,79745E-09
0,35;7,481141E-09
0,4;8,13645E-09
0,45;8,758365E-09
0,5;9,376577E-09
0,55;1,004773E-08
0,6;1,071517E-08
0,65;1,134685E-08
0,7;1,198505E-08
0,75;1,265859E-08
0,8;1,332887E-08
0,85;1,398298E-08
0,9;1,463111E-08
0,95;1,533623E-08
1;1,602551E-08
1,05;1,669525E-08
1,1;1,731185E-08
1,15;1,798893E-08
1,2;1,865438E-08
1,25;1,927781E-08
1,3;1,988506E-08
1,35;2,076866E-08
1,4;2,136614E-08
1,45;2,195307E-08
1,5;2,245678E-08
1,55;2,306595E-08
1,6;2,364811E-08
1,65;2,413563E-08
1,7;2,463059E-08
1,75;2,515643E-08
1,8;2,567274E-08
1,85;2,614066E-08
1,9;2,663008E-08
1,95;2,708921E-08
2;2,755566E-08
2,05;2,799114E-08
2,1;2,844864E-08
2,15;2,885274E-08
2,2;2,928738E-08
2,25;2,970693E-08
2,3;3,014243E-08
2,35;3,053271E-08
2,4;3,093996E-08
2,45;3,138564E-08
2,5;3,165327E-08
2,55;3,218001E-08
2,6;3,251288E-08
2,65;3,290842E-08
2,7;3,318597E-08
2,75;3,351822E-08
2,8;3,389782E-08
2,85;3,42362E-08
2,9;3,460773E-08
2,95;3,490064E-08
3;3,525435E-08
3,05;3,562502E-08
3,1;3,591276E-08
3,15;3,622791E-08
3,2;3,657785E-08
3,25;3,686597E-08
3,3;3,714769E-08
3,35;3,745967E-08
3,4;3,774957E-08
3,45;3,807148E-08
3,5;3,832443E-08
3,55;3,861844E-08
3,6;3,888318E-08
3,65;3,920686E-08
3,7;3,946723E-08
3,75;3,972293E-08
3,8;4,001104E-08
3,85;4,032781E-08
3,9;4,056919E-08
3,95;4,082329E-08
4;4,110219E-08
4,05;4,137638E-08
4,1;4,165405E-08
4,15;4,189897E-08
4,2;4,219778E-08
4,25;4,245764E-08
4,3;4,275956E-08
4,35;4,296563E-08
4,4;4,325022E-08
4,45;4,353257E-08
4,5;4,379318E-08
4,55;4,40498E-08
4,6;4,431653E-08
4,65;4,460843E-08
4,7;4,48464E-08
4,75;4,509482E-08
4,8;4,53539E-08
4,85;4,559555E-08
4,9;4,58947E-08
4,95;4,608472E-08
5;4,633009E-08
