Tensao [V];Corrente [A]
-5;-9,370326E-10
-4,95;-9,120679E-10
-4,9;-8,981011E-10
-4,85;-8,831351E-10
-4,8;-8,658023E-10
-4,75;-8,562235E-10
-4,7;-8,47908E-10
-4,65;-8,368811E-10
-4,6;-8,225488E-10
-4,55;-8,135024E-10
-4,5;-8,097453E-10
-4,45;-7,986418E-10
-4,4;-7,845025E-10
-4,35;-7,739726E-10
-4,3;-7,693651E-10
-4,25;-7,598398E-10
-4,2;-7,480063E-10
-4,15;-7,375386E-10
-4,1;-7,325344E-10
-4,05;-7,273578E-10
-4;-7,152951E-10
-3,95;-7,038164E-10
-3,9;-6,951709E-10
-3,85;-6,907105E-10
-3,8;-6,786912E-10
-3,75;-6,675049E-10
-3,7;-6,593178E-10
-3,65;-6,54102E-10
-3,6;-6,437535E-10
-3,55;-6,295709E-10
-3,5;-6,23077E-10
-3,45;-6,192353E-10
-3,4;-6,093046E-10
-3,35;-5,96301E-10
-3,3;-5,895208E-10
-3,25;-5,848209E-10
-3,2;-5,751181E-10
-3,15;-5,641842E-10
-3,1;-5,562671E-10
-3,05;-5,51983E-10
-3;-5,439795E-10
-2,95;-5,284959E-10
-2,9;-5,191529E-10
-2,85;-5,147368E-10
-2,8;-5,071998E-10
-2,75;-4,939117E-10
-2,7;-4,835323E-10
-2,65;-4,786656E-10
-2,6;-4,715628E-10
-2,55;-4,590626E-10
-2,5;-4,487529E-10
-2,45;-4,417409E-10
-2,4;-4,351612E-10
-2,35;-4,22694E-10
-2,3;-4,099421E-10
-2,25;-4,038928E-10
-2,2;-3,963977E-10
-2,15;-3,843528E-10
-2,1;-3,691688E-10
-2,05;-3,624069E-10
-2;-3,546361E-10
-1,95;-3,413863E-10
-1,9;-3,26581E-10
-1,85;-3,169338E-10
-1,8;-3,086573E-10
-1,75;-2,959215E-10
-1,7;-2,806147E-10
-1,65;-2,687035E-10
-1,6;-2,575914E-10
-1,55;-2,441881E-10
-1,5;-2,277519E-10
-1,45;-2,124017E-10
-1,4;-2,021304E-10
-1,35;-1,868309E-10
-1,3;-1,677012E-10
-1,25;-1,508303E-10
-1,2;-1,368622E-10
-1,15;-1,197523E-10
-1,1;-9,924911E-11
-1,05;-7,889579E-11
-1;-6,26454E-11
-0,95;-4,188338E-11
-0,9;-1,770953E-11
-0,85;7,931904E-12
-0,8;3,08502E-11
-0,75;5,930675E-11
-0,7;9,516293E-11
-0,65;1,427643E-10
-0,6;2,027053E-10
-0,55;3,090217E-10
-0,5;5,184283E-10
-0,45;9,005399E-10
-0,4;1,574887E-09
-0,35;3,066358E-09
-0,3;4,451169E-09
-0,25;6,931342E-09
-0,2;1,036404E-08
-0,15;1,473985E-08
-0,1;1,994918E-08
-0,05;2,697183E-08
0;3,350668E-08
0,05;3,991511E-08
0,1;4,62089E-08
0,15;5,223927E-08
0,2;5,785409E-08
0,25;6,318459E-08
0,3;6,832892E-08
0,35;7,322259E-08
0,4;7,785355E-08
0,45;8,232975E-08
0,5;8,671379E-08
0,55;9,097013E-08
0,6;9,501288E-08
0,65;9,891916E-08
0,7;1,028197E-07
0,75;1,065695E-07
0,8;1,102326E-07
0,85;1,137434E-07
0,9;1,172213E-07
0,95;1,206008E-07
1;1,238401E-07
1,05;1,269951E-07
1,1;1,300177E-07
1,15;1,330582E-07
1,2;1,35866E-07
1,25;1,38598E-07
1,3;1,412282E-07
1,35;1,438116E-07
1,4;1,4626E-07
1,45;1,485929E-07
1,5;1,508677E-07
1,55;1,531024E-07
1,6;1,552566E-07
1,65;1,572783E-07
1,7;1,592614E-07
1,75;1,612269E-07
1,8;1,63144E-07
1,85;1,649586E-07
1,9;1,667091E-07
1,95;1,684763E-07
2;1,701755E-07
2,05;1,718248E-07
2,1;1,733903E-07
2,15;1,749588E-07
2,2;1,765395E-07
2,25;1,779896E-07
2,3;1,794121E-07
2,35;1,808415E-07
2,4;1,822543E-07
2,45;1,83566E-07
2,5;1,848763E-07
2,55;1,861687E-07
2,6;1,874578E-07
2,65;1,886792E-07
2,7;1,898479E-07
2,75;1,910156E-07
2,8;1,921655E-07
2,85;1,932736E-07
2,9;1,943206E-07
2,95;1,953555E-07
3;1,96394E-07
3,05;1,973643E-07
3,1;1,982941E-07
3,15;1,991929E-07
3,2;2,00101E-07
3,25;2,009829E-07
3,3;2,01809E-07
3,35;2,026303E-07
3,4;2,034384E-07
3,45;2,042676E-07
3,5;2,050406E-07
3,55;2,057982E-07
3,6;2,065909E-07
3,65;2,073717E-07
3,7;2,081258E-07
3,75;2,088518E-07
3,8;2,095874E-07
3,85;2,102475E-07
3,9;2,110697E-07
3,95;2,117977E-07
4;2,125582E-07
4,05;2,132706E-07
4,1;2,139869E-07
4,15;2,146911E-07
4,2;2,154447E-07
4,25;2,16179E-07
4,3;2,168216E-07
4,35;2,175284E-07
4,4;2,182621E-07
4,45;2,189364E-07
4,5;2,196152E-07
4,55;2,20259E-07
4,6;2,209413E-07
4,65;2,21623E-07
4,7;2,222327E-07
4,75;2,228828E-07
4,8;2,235354E-07
4,85;2,241622E-07
4,9;2,247847E-07
4,95;2,253626E-07
5;2,259953E-07
