Tensao [V];Corrente [A]
-5;-9,474411E-10
-4,95;-9,238051E-10
-4,9;-9,056616E-10
-4,85;-8,891693E-10
-4,8;-8,759787E-10
-4,75;-8,664048E-10
-4,7;-8,55483E-10
-4,65;-8,417164E-10
-4,6;-8,321313E-10
-4,55;-8,240171E-10
-4,5;-8,159574E-10
-4,45;-8,052661E-10
-4,4;-7,96009E-10
-4,35;-7,868746E-10
-4,3;-7,756993E-10
-4,25;-7,653425E-10
-4,2;-7,560046E-10
-4,15;-7,484505E-10
-4,1;-7,396793E-10
-4,05;-7,298792E-10
-4;-7,214367E-10
-3,95;-7,120833E-10
-3,9;-7,046156E-10
-3,85;-6,935458E-10
-3,8;-6,82325E-10
-3,75;-6,751812E-10
-3,7;-6,661824E-10
-3,65;-6,556008E-10
-3,6;-6,469293E-10
-3,55;-6,402183E-10
-3,5;-6,326266E-10
-3,45;-6,232418E-10
-3,4;-6,129486E-10
-3,35;-6,044898E-10
-3,3;-5,980997E-10
-3,25;-5,904774E-10
-3,2;-5,806703E-10
-3,15;-5,730329E-10
-3,1;-5,6688E-10
-3,05;-5,590341E-10
-3;-5,462722E-10
-2,95;-5,383322E-10
-2,9;-5,309227E-10
-2,85;-5,197847E-10
-2,8;-5,111144E-10
-2,75;-5,00991E-10
-2,7;-4,960903E-10
-2,65;-4,894685E-10
-2,6;-4,770618E-10
-2,55;-4,688201E-10
-2,5;-4,597415E-10
-2,45;-4,525044E-10
-2,4;-4,414401E-10
-2,35;-4,309597E-10
-2,3;-4,235899E-10
-2,25;-4,159277E-10
-2,2;-4,031014E-10
-2,15;-3,922195E-10
-2,1;-3,833289E-10
-2,05;-3,732208E-10
-2;-3,616454E-10
-1,95;-3,517384E-10
-1,9;-3,42014E-10
-1,85;-3,325205E-10
-1,8;-3,181745E-10
-1,75;-3,048022E-10
-1,7;-2,933805E-10
-1,65;-2,834794E-10
-1,6;-2,674284E-10
-1,55;-2,531592E-10
-1,5;-2,406241E-10
-1,45;-2,29887E-10
-1,4;-2,156119E-10
-1,35;-1,985168E-10
-1,3;-1,82701E-10
-1,25;-1,681545E-10
-1,2;-1,486396E-10
-1,15;-1,31968E-10
-1,1;-1,14634E-10
-1,05;-9,5742E-11
-1;-7,648837E-11
-0,95;-5,680002E-11
-0,9;-3,612971E-11
-0,85;-1,387044E-11
-0,8;1,344414E-11
-0,75;4,44754E-11
-0,7;7,890856E-11
-0,65;1,227351E-10
-0,6;1,900004E-10
-0,55;3,072471E-10
-0,5;5,205225E-10
-0,45;9,27065E-10
-0,4;1,653269E-09
-0,35;3,441234E-09
-0,3;4,735874E-09
-0,25;7,379481E-09
-0,2;1,100849E-08
-0,15;1,553492E-08
-0,1;2,377229E-08
-0,05;3,022185E-08
0;3,67835E-08
0,05;4,324377E-08
0,1;4,94773E-08
0,15;5,539885E-08
0,2;6,106197E-08
0,25;6,650205E-08
0,3;7,177997E-08
0,35;7,67755E-08
0,4;8,155509E-08
0,45;8,616882E-08
0,5;9,066234E-08
0,55;9,494819E-08
0,6;9,913258E-08
0,65;1,031928E-07
0,7;1,071736E-07
0,75;1,110712E-07
0,8;1,14827E-07
0,85;1,184773E-07
0,9;1,220706E-07
0,95;1,255612E-07
1;1,288994E-07
1,05;1,321597E-07
1,1;1,353499E-07
1,15;1,38427E-07
1,2;1,413742E-07
1,25;1,441861E-07
1,3;1,469334E-07
1,35;1,495864E-07
1,4;1,521252E-07
1,45;1,54541E-07
1,5;1,568412E-07
1,55;1,591581E-07
1,6;1,613537E-07
1,65;1,634631E-07
1,7;1,654856E-07
1,75;1,674952E-07
1,8;1,694124E-07
1,85;1,712569E-07
1,9;1,730372E-07
1,95;1,748277E-07
2;1,765485E-07
2,05;1,78191E-07
2,1;1,798111E-07
2,15;1,814141E-07
2,2;1,829488E-07
2,25;1,844143E-07
2,3;1,858586E-07
2,35;1,873225E-07
2,4;1,887459E-07
2,45;1,900792E-07
2,5;1,914105E-07
2,55;1,926849E-07
2,6;1,939926E-07
2,65;1,952162E-07
2,7;1,963658E-07
2,75;1,975254E-07
2,8;1,986832E-07
2,85;1,997861E-07
2,9;2,008517E-07
2,95;2,018738E-07
3;2,029093E-07
3,05;2,038894E-07
3,1;2,048321E-07
3,15;2,057448E-07
3,2;2,066703E-07
3,25;2,075519E-07
3,3;2,084007E-07
3,35;2,092151E-07
3,4;2,0994E-07
3,45;2,108095E-07
3,5;2,115973E-07
3,55;2,124335E-07
3,6;2,132256E-07
3,65;2,139806E-07
3,7;2,147456E-07
3,75;2,155492E-07
3,8;2,163047E-07
3,85;2,170196E-07
3,9;2,177678E-07
3,95;2,185356E-07
4;2,192924E-07
4,05;2,200164E-07
4,1;2,207044E-07
4,15;2,214397E-07
4,2;2,222032E-07
4,25;2,228855E-07
4,3;2,235811E-07
4,35;2,242675E-07
4,4;2,249855E-07
4,45;2,256541E-07
4,5;2,262977E-07
4,55;2,269804E-07
4,6;2,276733E-07
4,65;2,283234E-07
4,7;2,289428E-07
4,75;2,295809E-07
4,8;2,302107E-07
4,85;2,308459E-07
4,9;2,314251E-07
4,95;2,319982E-07
5;2,326355E-07
