Tensao [V];Corrente [A]
-5;-2,310945E-09
-4,95;-2,401201E-09
-4,9;-2,381848E-09
-4,85;-2,368E-09
-4,8;-2,356273E-09
-4,75;-2,342047E-09
-4,7;-2,326864E-09
-4,65;-2,311668E-09
-4,6;-2,303729E-09
-4,55;-2,290987E-09
-4,5;-2,274366E-09
-4,45;-2,260835E-09
-4,4;-2,249896E-09
-4,35;-2,239228E-09
-4,3;-2,22484E-09
-4,25;-2,213039E-09
-4,2;-2,203104E-09
-4,15;-2,18953E-09
-4,1;-2,177753E-09
-4,05;-2,163606E-09
-4;-2,150433E-09
-3,95;-2,138821E-09
-3,9;-2,122834E-09
-3,85;-2,11565E-09
-3,8;-2,105859E-09
-3,75;-2,09746E-09
-3,7;-2,085148E-09
-3,65;-2,072101E-09
-3,6;-2,062115E-09
-3,55;-2,052616E-09
-3,5;-2,041584E-09
-3,45;-2,027842E-09
-3,4;-2,016854E-09
-3,35;-2,011026E-09
-3,3;-2,025125E-09
-3,25;-1,997073E-09
-3,2;-1,98068E-09
-3,15;-1,962271E-09
-3,1;-1,948497E-09
-3,05;-1,935233E-09
-3;-1,91933E-09
-2,95;-1,902789E-09
-2,9;-1,888957E-09
-2,85;-1,873846E-09
-2,8;-1,854443E-09
-2,75;-1,835836E-09
-2,7;-1,819291E-09
-2,65;-1,80216E-09
-2,6;-1,781566E-09
-2,55;-1,760451E-09
-2,5;-1,741519E-09
-2,45;-1,721734E-09
-2,4;-1,700996E-09
-2,35;-1,675308E-09
-2,3;-1,655019E-09
-2,25;-1,633965E-09
-2,2;-1,61064E-09
-2,15;-1,586338E-09
-2,1;-1,563289E-09
-2,05;-1,539104E-09
-2;-1,512794E-09
-1,95;-1,483707E-09
-1,9;-1,455004E-09
-1,85;-1,423781E-09
-1,8;-1,391725E-09
-1,75;-1,351283E-09
-1,7;-1,308824E-09
-1,65;-1,25378E-09
-1,6;-1,186923E-09
-1,55;-1,092108E-09
-1,5;-9,719947E-10
-1,45;-8,123684E-10
-1,4;-5,953368E-10
-1,35;-3,060798E-10
-1,3;6,326623E-11
-1,25;5,543392E-10
-1,2;1,193375E-09
-1,15;2,02732E-09
-1,1;3,656856E-09
-1,05;4,629603E-09
-1;6,573053E-09
-0,95;9,302888E-09
-0,9;1,312352E-08
-0,85;1,847972E-08
-0,8;2,978424E-08
-0,75;4,157994E-08
-0,7;5,771044E-08
-0,65;7,958123E-08
-0,6;1,089207E-07
-0,55;1,481398E-07
-0,5;1,99188E-07
-0,45;2,632113E-07
-0,4;3,377449E-07
-0,35;4,169742E-07
-0,3;4,977372E-07
-0,25;5,798229E-07
-0,2;6,626368E-07
-0,15;7,465703E-07
-0,1;8,316289E-07
-0,05;9,179174E-07
0;1,006061E-06
0,05;1,095453E-06
0,1;1,186076E-06
0,15;1,278212E-06
0,2;1,371878E-06
0,25;1,466776E-06
0,3;1,563706E-06
0,35;1,661834E-06
0,4;1,761481E-06
0,45;1,862917E-06
0,5;1,965963E-06
0,55;2,071119E-06
0,6;2,177207E-06
0,65;2,285153E-06
0,7;2,393911E-06
0,75;2,503612E-06
0,8;2,614539E-06
0,85;2,72523E-06
0,9;2,836423E-06
0,95;2,946872E-06
1;3,0574E-06
1,05;3,167253E-06
1,1;3,275909E-06
1,15;3,383241E-06
1,2;3,489303E-06
1,25;3,594329E-06
1,3;3,697507E-06
1,35;3,79916E-06
1,4;3,899117E-06
1,45;3,997508E-06
1,5;4,09446E-06
1,55;4,189815E-06
1,6;4,283967E-06
1,65;4,376202E-06
1,7;4,466913E-06
1,75;4,555483E-06
1,8;4,642256E-06
1,85;4,728184E-06
1,9;4,81123E-06
1,95;4,893071E-06
2;4,972343E-06
2,05;5,050399E-06
2,1;5,127001E-06
2,15;5,201171E-06
2,2;5,27317E-06
2,25;5,34431E-06
2,3;5,412635E-06
2,35;5,479608E-06
2,4;5,544324E-06
2,45;5,607276E-06
2,5;5,668076E-06
2,55;5,727367E-06
2,6;5,785203E-06
2,65;5,841217E-06
2,7;5,895154E-06
2,75;5,947054E-06
2,8;5,997655E-06
2,85;6,046964E-06
2,9;6,094466E-06
2,95;6,140279E-06
3;6,185163E-06
3,05;6,228009E-06
3,1;6,270173E-06
3,15;6,310429E-06
3,2;6,349782E-06
3,25;6,387824E-06
3,3;6,423579E-06
3,35;6,459157E-06
3,4;6,49327E-06
3,45;6,526434E-06
3,5;6,558767E-06
3,55;6,590105E-06
3,6;6,62118E-06
3,65;6,650326E-06
3,7;6,679508E-06
3,75;6,708332E-06
3,8;6,735551E-06
3,85;6,762645E-06
3,9;6,789297E-06
3,95;6,81534E-06
4;6,839286E-06
4,05;6,864258E-06
4,1;6,888356E-06
4,15;6,912332E-06
4,2;6,935157E-06
4,25;6,957998E-06
4,3;6,980298E-06
4,35;7,002471E-06
4,4;7,023376E-06
4,45;7,044628E-06
4,5;7,065262E-06
4,55;7,084635E-06
4,6;7,10406E-06
4,65;7,123663E-06
4,7;7,142028E-06
4,75;7,159997E-06
4,8;7,177346E-06
4,85;7,195603E-06
4,9;7,212079E-06
4,95;7,229059E-06
5;7,245588E-06
