Tensao [V];Corrente [A]
-5;-2,421231E-09
-4,95;-2,401415E-09
-4,9;-2,376524E-09
-4,85;-2,355327E-09
-4,8;-2,340313E-09
-4,75;-2,327693E-09
-4,7;-2,312902E-09
-4,65;-2,295796E-09
-4,6;-2,283854E-09
-4,55;-2,275277E-09
-4,5;-2,261511E-09
-4,45;-2,244209E-09
-4,4;-2,235833E-09
-4,35;-2,225639E-09
-4,3;-2,212509E-09
-4,25;-2,199634E-09
-4,2;-2,187646E-09
-4,15;-2,178587E-09
-4,1;-2,166352E-09
-4,05;-2,154877E-09
-4;-2,140726E-09
-3,95;-2,135478E-09
-3,9;-2,121441E-09
-3,85;-2,10747E-09
-3,8;-2,09669E-09
-3,75;-2,089557E-09
-3,7;-2,077642E-09
-3,65;-2,063496E-09
-3,6;-2,052023E-09
-3,55;-2,042295E-09
-3,5;-2,033379E-09
-3,45;-2,019304E-09
-3,4;-2,005907E-09
-3,35;-2,026018E-09
-3,3;-1,995131E-09
-3,25;-1,979858E-09
-3,2;-1,966432E-09
-3,15;-1,951078E-09
-3,1;-1,93478E-09
-3,05;-1,922804E-09
-3;-1,907574E-09
-2,95;-1,887552E-09
-2,9;-1,869864E-09
-2,85;-1,855048E-09
-2,8;-1,841159E-09
-2,75;-1,823389E-09
-2,7;-1,801794E-09
-2,65;-1,785519E-09
-2,6;-1,768258E-09
-2,55;-1,746668E-09
-2,5;-1,726007E-09
-2,45;-1,707967E-09
-2,4;-1,686483E-09
-2,35;-1,663669E-09
-2,3;-1,64099E-09
-2,25;-1,618881E-09
-2,2;-1,599021E-09
-2,15;-1,574964E-09
-2,1;-1,550295E-09
-2,05;-1,524176E-09
-2;-1,50068E-09
-1,95;-1,474283E-09
-1,9;-1,443462E-09
-1,85;-1,411166E-09
-1,8;-1,381619E-09
-1,75;-1,339843E-09
-1,7;-1,293474E-09
-1,65;-1,238707E-09
-1,6;-1,172352E-09
-1,55;-1,080588E-09
-1,5;-9,588627E-10
-1,45;-7,977232E-10
-1,4;-5,826219E-10
-1,35;-2,95801E-10
-1,3;8,901924E-11
-1,25;5,860116E-10
-1,2;1,22482E-09
-1,15;2,053087E-09
-1,1;3,635974E-09
-1,05;4,639854E-09
-1;6,584562E-09
-0,95;9,323037E-09
-0,9;1,314016E-08
-0,85;1,849081E-08
-0,8;2,985042E-08
-0,75;4,164115E-08
-0,7;5,772729E-08
-0,65;7,961764E-08
-0,6;1,089567E-07
-0,55;1,482867E-07
-0,5;1,992678E-07
-0,45;2,633521E-07
-0,4;3,378876E-07
-0,35;4,171106E-07
-0,3;4,978433E-07
-0,25;5,800553E-07
-0,2;6,628891E-07
-0,15;7,467602E-07
-0,1;8,318682E-07
-0,05;9,182183E-07
0;1,006337E-06
0,05;1,09583E-06
0,1;1,186354E-06
0,15;1,278489E-06
0,2;1,372221E-06
0,25;1,467227E-06
0,3;1,564053E-06
0,35;1,662172E-06
0,4;1,762023E-06
0,45;1,863494E-06
0,5;1,966488E-06
0,55;2,071591E-06
0,6;2,177632E-06
0,65;2,285714E-06
0,7;2,394638E-06
0,75;2,503798E-06
0,8;2,614851E-06
0,85;2,725802E-06
0,9;2,836923E-06
0,95;2,947663E-06
1;3,058163E-06
1,05;3,167876E-06
1,1;3,276622E-06
1,15;3,383941E-06
1,2;3,489954E-06
1,25;3,594841E-06
1,3;3,698282E-06
1,35;3,799894E-06
1,4;3,899652E-06
1,45;3,998394E-06
1,5;4,095633E-06
1,55;4,190877E-06
1,6;4,285158E-06
1,65;4,377203E-06
1,7;4,467948E-06
1,75;4,556998E-06
1,8;4,643869E-06
1,85;4,729445E-06
1,9;4,813146E-06
1,95;4,894572E-06
2;4,974212E-06
2,05;5,052073E-06
2,1;5,128528E-06
2,15;5,202973E-06
2,2;5,274997E-06
2,25;5,345632E-06
2,3;5,414134E-06
2,35;5,481363E-06
2,4;5,54589E-06
2,45;5,608764E-06
2,5;5,670057E-06
2,55;5,729244E-06
2,6;5,786761E-06
2,65;5,842564E-06
2,7;5,896691E-06
2,75;5,949031E-06
2,8;5,99978E-06
2,85;6,04889E-06
2,9;6,096279E-06
2,95;6,142804E-06
3;6,187109E-06
3,05;6,23025E-06
3,1;6,272349E-06
3,15;6,312529E-06
3,2;6,351951E-06
3,25;6,389673E-06
3,3;6,425955E-06
3,35;6,461775E-06
3,4;6,495948E-06
3,45;6,529425E-06
3,5;6,561453E-06
3,55;6,593061E-06
3,6;6,623669E-06
3,65;6,653481E-06
3,7;6,682378E-06
3,75;6,710533E-06
3,8;6,738366E-06
3,85;6,765233E-06
3,9;6,791447E-06
3,95;6,817245E-06
4;6,842488E-06
4,05;6,867211E-06
4,1;6,890916E-06
4,15;6,914964E-06
4,2;6,938602E-06
4,25;6,961111E-06
4,3;6,983029E-06
4,35;7,005083E-06
4,4;7,026407E-06
4,45;7,047205E-06
4,5;7,067428E-06
4,55;7,087424E-06
4,6;7,106918E-06
4,65;7,126216E-06
4,7;7,144593E-06
4,75;7,162682E-06
4,8;7,18032E-06
4,85;7,197895E-06
4,9;7,215172E-06
4,95;7,231894E-06
5;7,248211E-06
