Tensao [V];Corrente [A]
-5;-2,247331E-09
-4,95;-2,384897E-09
-4,9;-2,379252E-09
-4,85;-2,361945E-09
-4,8;-2,34808E-09
-4,75;-2,331888E-09
-4,7;-2,317777E-09
-4,65;-2,304583E-09
-4,6;-2,291528E-09
-4,55;-2,276909E-09
-4,5;-2,266566E-09
-4,45;-2,253066E-09
-4,4;-2,241844E-09
-4,35;-2,229545E-09
-4,3;-2,217358E-09
-4,25;-2,207264E-09
-4,2;-2,196061E-09
-4,15;-2,184487E-09
-4,1;-2,171552E-09
-4,05;-2,159987E-09
-4;-2,152036E-09
-3,95;-2,139044E-09
-3,9;-2,127861E-09
-3,85;-2,116929E-09
-3,8;-2,106301E-09
-3,75;-2,092757E-09
-3,7;-2,081094E-09
-3,65;-2,068485E-09
-3,6;-2,05916E-09
-3,55;-2,048429E-09
-3,5;-2,036046E-09
-3,45;-2,024106E-09
-3,4;-2,014155E-09
-3,35;-2,001387E-09
-3,3;-2,02238E-09
-3,25;-1,991971E-09
-3,2;-1,972418E-09
-3,15;-1,955945E-09
-3,1;-1,942038E-09
-3,05;-1,925595E-09
-3;-1,910361E-09
-2,95;-1,896169E-09
-2,9;-1,881873E-09
-2,85;-1,864893E-09
-2,8;-1,846693E-09
-2,75;-1,829485E-09
-2,7;-1,812528E-09
-2,65;-1,791959E-09
-2,6;-1,771811E-09
-2,55;-1,750169E-09
-2,5;-1,734017E-09
-2,45;-1,712735E-09
-2,4;-1,690942E-09
-2,35;-1,668933E-09
-2,3;-1,646888E-09
-2,25;-1,626044E-09
-2,2;-1,600918E-09
-2,15;-1,577926E-09
-2,1;-1,555426E-09
-2,05;-1,52991E-09
-2;-1,501287E-09
-1,95;-1,47166E-09
-1,9;-1,445268E-09
-1,85;-1,415679E-09
-1,8;-1,380808E-09
-1,75;-1,340518E-09
-1,7;-1,299546E-09
-1,65;-1,244906E-09
-1,6;-1,173605E-09
-1,55;-1,081169E-09
-1,5;-9,635797E-10
-1,45;-8,03427E-10
-1,4;-5,851116E-10
-1,35;-2,941287E-10
-1,3;8,552926E-11
-1,25;5,77082E-10
-1,2;1,22205E-09
-1,15;2,054704E-09
-1,1;3,594813E-09
-1,05;4,63379E-09
-1;6,573583E-09
-0,95;9,306024E-09
-0,9;1,313771E-08
-0,85;2,13129E-08
-0,8;2,983995E-08
-0,75;4,161246E-08
-0,7;5,776621E-08
-0,65;7,960308E-08
-0,6;1,089318E-07
-0,55;1,481345E-07
-0,5;1,992101E-07
-0,45;2,631693E-07
-0,4;3,377519E-07
-0,35;4,169614E-07
-0,3;4,977036E-07
-0,25;5,797643E-07
-0,2;6,625325E-07
-0,15;7,465168E-07
-0,1;8,315247E-07
-0,05;9,177147E-07
0;1,005782E-06
0,05;1,095299E-06
0,1;1,185837E-06
0,15;1,278016E-06
0,2;1,371543E-06
0,25;1,466565E-06
0,3;1,563344E-06
0,35;1,66145E-06
0,4;1,761262E-06
0,45;1,862544E-06
0,5;1,965584E-06
0,55;2,070657E-06
0,6;2,176652E-06
0,65;2,28451E-06
0,7;2,393169E-06
0,75;2,502917E-06
0,8;2,613734E-06
0,85;2,724222E-06
0,9;2,835525E-06
0,95;2,945877E-06
1;3,056206E-06
1,05;3,166379E-06
1,1;3,274801E-06
1,15;3,382092E-06
1,2;3,488369E-06
1,25;3,592467E-06
1,3;3,696511E-06
1,35;3,797922E-06
1,4;3,897934E-06
1,45;3,996309E-06
1,5;4,093323E-06
1,55;4,188415E-06
1,6;4,282783E-06
1,65;4,375007E-06
1,7;4,465136E-06
1,75;4,553986E-06
1,8;4,64147E-06
1,85;4,72676E-06
1,9;4,810166E-06
1,95;4,892115E-06
2;4,971233E-06
2,05;5,0495E-06
2,1;5,12604E-06
2,15;5,200132E-06
2,2;5,272071E-06
2,25;5,342557E-06
2,3;5,411021E-06
2,35;5,478021E-06
2,4;5,542911E-06
2,45;5,605459E-06
2,5;5,666222E-06
2,55;5,72598E-06
2,6;5,783256E-06
2,65;5,83915E-06
2,7;5,893149E-06
2,75;5,94485E-06
2,8;5,995209E-06
2,85;6,045761E-06
2,9;6,091836E-06
2,95;6,138093E-06
3;6,183679E-06
3,05;6,226573E-06
3,1;6,266728E-06
3,15;6,310141E-06
3,2;6,347653E-06
3,25;6,384898E-06
3,3;6,422213E-06
3,35;6,457642E-06
3,4;6,491051E-06
3,45;6,525595E-06
3,5;6,556809E-06
3,55;6,588942E-06
3,6;6,618893E-06
3,65;6,649035E-06
3,7;6,677695E-06
3,75;6,706505E-06
3,8;6,734085E-06
3,85;6,759823E-06
3,9;6,787669E-06
3,95;6,81275E-06
4;6,83828E-06
4,05;6,862119E-06
4,1;6,887151E-06
4,15;6,910029E-06
4,2;6,933562E-06
4,25;6,956088E-06
4,3;6,978784E-06
4,35;7,00109E-06
4,4;7,021284E-06
4,45;7,042907E-06
4,5;7,062973E-06
4,55;7,082943E-06
4,6;7,101871E-06
4,65;7,121506E-06
4,7;7,139131E-06
4,75;7,158458E-06
4,8;7,176006E-06
4,85;7,193207E-06
4,9;7,209881E-06
4,95;7,227356E-06
5;7,243328E-06
